Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
1369,"0,636","-0,629","-0,411","-0,175","0,989","0,114","-0,070","0,071","0,746","-0,646","0,064","-0,147","0,998","-0,048","-0,036","-0,011","0,992","-0,092","-0,091","-0,008","0,998","-0,054","-0,007","0,019","0,996","-0,025","-0,088","-0,018"
1370,"0,636","-0,629","-0,411","-0,175","0,989","0,113","-0,070","0,071","0,746","-0,646","0,064","-0,147","0,998","-0,048","-0,036","-0,011","0,992","-0,092","-0,091","-0,009","0,998","-0,055","-0,007","0,019","0,996","-0,025","-0,088","-0,018"
1371,"0,636","-0,629","-0,411","-0,175","0,989","0,113","-0,070","0,071","0,746","-0,646","0,064","-0,147","0,998","-0,048","-0,036","-0,011","0,991","-0,092","-0,091","-0,009","0,998","-0,055","-0,006","0,019","0,996","-0,026","-0,088","-0,018"
1372,"0,636","-0,629","-0,411","-0,176","0,989","0,113","-0,070","0,071","0,746","-0,646","0,064","-0,147","0,998","-0,049","-0,036","-0,011","0,991","-0,093","-0,091","-0,009","0,998","-0,055","-0,006","0,019","0,996","-0,026","-0,089","-0,018"
1373,"0,636","-0,629","-0,411","-0,176","0,989","0,113","-0,070","0,071","0,746","-0,646","0,064","-0,147","0,998","-0,049","-0,036","-0,011","0,991","-0,093","-0,092","-0,010","0,998","-0,055","-0,006","0,019","0,996","-0,026","-0,089","-0,018"
1374,"0,637","-0,628","-0,411","-0,176","0,989","0,113","-0,070","0,071","0,746","-0,646","0,064","-0,147","0,998","-0,049","-0,036","-0,011","0,991","-0,093","-0,092","-0,010","0,998","-0,055","-0,006","0,019","0,996","-0,027","-0,089","-0,018"
1375,"0,638","-0,628","-0,410","-0,176","0,989","0,112","-0,069","0,071","0,746","-0,646","0,064","-0,147","0,998","-0,048","-0,036","-0,011","0,991","-0,092","-0,092","-0,010","0,998","-0,055","-0,006","0,019","0,996","-0,027","-0,089","-0,018"
1376,"0,638","-0,627","-0,410","-0,176","0,989","0,112","-0,069","0,071","0,746","-0,646","0,065","-0,146","0,998","-0,048","-0,035","-0,011","0,991","-0,092","-0,092","-0,011","0,998","-0,056","-0,006","0,019","0,995","-0,027","-0,089","-0,018"
1377,"0,639","-0,627","-0,410","-0,176","0,989","0,112","-0,069","0,071","0,746","-0,646","0,065","-0,145","0,998","-0,047","-0,034","-0,011","0,991","-0,092","-0,093","-0,013","0,998","-0,056","-0,006","0,019","0,995","-0,027","-0,090","-0,019"
1378,"0,640","-0,626","-0,409","-0,175","0,989","0,112","-0,068","0,071","0,747","-0,646","0,066","-0,145","0,998","-0,046","-0,032","-0,011","0,991","-0,091","-0,094","-0,014","0,998","-0,056","-0,006","0,019","0,995","-0,028","-0,090","-0,019"
