Index,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
68,"1,000","0,000","0,001","-0,001","1,000","0,002","0,003","-0,001","1,000","0,000","0,003","-0,001","1,000","-0,003","-0,002","-0,001","1,000","-0,003","-0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,002","0,002","-0,001"
69,"1,000","0,003","0,002","-0,001","1,000","0,003","0,005","-0,001","1,000","0,002","0,005","-0,001","1,000","-0,003","0,001","-0,001","1,000","-0,002","0,001","-0,001","1,000","-0,001","-0,002","-0,001","1,000","0,001","0,003","-0,001"
70,"1,000","0,001","0,004","-0,001","1,000","0,002","0,008","-0,001","1,000","0,000","0,002","-0,001","1,000","-0,001","0,003","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,003","0,005","0,000"
71,"1,000","0,001","0,004","-0,001","1,000","0,002","0,007","0,000","1,000","0,000","0,002","-0,001","1,000","0,000","0,003","-0,001","1,000","-0,001","-0,001","0,000","1,000","0,000","0,001","-0,001","1,000","0,003","0,005","0,000"
72,"1,000","0,000","0,004","-0,001","1,000","0,002","0,007","0,000","1,000","0,000","0,001","-0,001","1,000","0,000","0,003","-0,001","1,000","-0,001","-0,001","0,000","1,000","0,000","0,000","-0,001","1,000","0,003","0,005","0,000"
73,"1,000","0,000","0,004","0,000","1,000","0,002","0,007","0,000","1,000","0,000","0,001","-0,001","1,000","-0,001","0,004","0,000","1,000","-0,001","-0,001","0,000","1,000","0,000","0,000","-0,001","1,000","0,002","0,005","0,000"
74,"1,000","0,000","0,003","0,000","1,000","0,001","0,007","0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,004","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","0,000","-0,001","1,000","0,002","0,004","0,000"
75,"1,000","0,000","0,003","0,000","1,000","0,001","0,007","0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,003","0,000","1,000","-0,001","-0,001","0,000","1,000","0,001","0,000","-0,001","1,000","0,002","0,004","0,000"
76,"1,000","0,000","0,003","0,000","1,000","0,001","0,006","0,001","1,000","-0,001","-0,001","-0,001","1,000","0,000","0,003","0,000","1,000","-0,001","-0,001","0,000","1,000","0,000","-0,001","-0,001","1,000","0,002","0,004","0,000"
77,"1,000","0,000","0,003","0,000","1,000","0,001","0,006","0,002","1,000","-0,001","-0,001","-0,001","1,000","0,000","0,003","0,000","1,000","0,000","0,000","0,000","1,000","0,000","-0,001","-0,001","1,000","0,002","0,004","0,000"
