molab_frame,molab_time,video_frame,video_time,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
872,8.72,719,14.38,41.919,-6.532,2.624,2.409,2.388,-1.351,-2.139,-0.877,-4.014,41.519,-6.384,6.149,1.827,11.143,-3.18,-2.595,-1.659,-2.734,40.307,-4.004,1.966,-0.184,0.806,0.748,-0.013,0.118,0.843,-0.049,-0.083,0.871,0.169,0.672,0.783,-0.021,0.116,0.978,-0.133,-0.044,0.986,-0.106,-0.41,0.82,5.859,2.559,17.052,11.094,6.623,25.521,-18.784,2.119,4.549,16.367,23.965,-7.526,15.969,-13.856,11.017,9.823,0.828,15.885,49.541,-5.67,14.362,0.995,0.013,0.095,-0.032,0.999,-0.012,0.001,0.031,0.999,-0.03,-0.008,-0.004,0.999,0.01,-0.019,0.043,1.0,-0.006,-0.002,-0.002,0.999,-0.028,0.014,0.021,0.938,-0.344,0.039,0.004
873,8.73,719,14.38,41.536,-6.416,2.652,2.5,2.176,-1.079,-2.387,-0.884,-4.154,41.123,-6.166,5.972,1.848,11.145,-3.189,-2.593,-1.788,-2.727,39.768,-3.962,2.063,-0.198,0.732,0.854,-0.031,0.1,0.881,0.002,-0.055,0.951,0.108,0.573,0.827,-0.033,0.12,1.061,-0.161,-0.002,0.993,-0.11,-0.454,0.897,10.455,-6.666,12.303,5.772,2.723,23.362,-16.114,-2.618,9.598,14.689,24.785,-5.067,10.219,-8.88,11.182,12.342,0.615,10.328,50.697,-6.236,13.005,0.995,0.014,0.094,-0.031,0.999,-0.011,0.002,0.033,0.999,-0.032,-0.008,-0.003,0.999,0.011,-0.016,0.043,1.0,-0.005,-0.002,-0.001,0.999,-0.027,0.014,0.022,0.94,-0.339,0.039,0.005
874,8.74,720,14.4,41.191,-6.159,2.705,2.621,1.939,-0.808,-2.591,-0.973,-4.247,40.721,-5.953,5.815,1.957,10.967,-3.227,-2.56,-1.841,-2.675,39.235,-3.929,2.152,-0.169,0.592,0.937,-0.04,0.058,0.936,0.067,-0.078,0.986,0.008,0.458,0.884,0.004,0.135,1.11,-0.196,0.016,0.979,-0.11,-0.489,0.944,14.611,-20.526,8.856,1.465,-0.947,24.155,-13.748,-7.274,15.338,13.193,23.812,-4.059,5.042,-3.51,11.049,10.125,-2.418,5.799,50.144,-5.406,12.12,0.995,0.016,0.092,-0.03,0.999,-0.011,0.002,0.035,0.999,-0.033,-0.009,-0.002,0.999,0.012,-0.014,0.042,1.0,-0.004,-0.003,0.0,0.999,-0.026,0.014,0.022,0.941,-0.335,0.039,0.006
875,8.75,720,14.4,40.88,-5.735,2.758,2.733,1.663,-0.488,-2.705,-1.069,-4.342,40.3,-5.733,5.672,2.133,10.604,-3.224,-2.545,-1.801,-2.628,38.72,-3.914,2.228,-0.113,0.425,1.006,-0.03,0.033,0.967,0.087,-0.071,0.999,-0.077,0.34,0.948,0.01,0.145,1.141,-0.196,0.011,0.996,-0.122,-0.543,0.985,17.466,-36.182,6.788,-1.366,-3.535,28.627,-7.892,-10.235,19.377,9.521,24.274,-4.499,0.785,-0.937,5.139,4.117,-8.758,0.373,48.43,-3.797,10.598,0.995,0.018,0.089,-0.03,0.999,-0.011,0.001,0.037,0.999,-0.034,-0.01,0.0,0.999,0.014,-0.012,0.042,1.0,-0.004,-0.003,0.0,0.999,-0.025,0.014,0.023,0.943,-0.331,0.039,0.007
876,8.76,721,14.42,40.565,-5.172,2.812,2.799,1.342,-0.107,-2.756,-1.098,-4.454,39.827,-5.512,5.52,2.33,10.095,-3.152,-2.542,-1.67,-2.603,38.217,-3.909,2.296,-0.052,0.264,1.036,-0.011,0.015,0.977,0.122,-0.074,0.935,-0.138,0.207,0.998,0.028,0.133,1.142,-0.093,-0.008,0.976,-0.127,-0.598,1.024,17.251,-48.767,5.167,-3.432,-6.122,33.219,-3.423,-6.779,22.083,3.889,24.083,-5.947,-2.203,0.689,-3.559,-0.805,-15.733,-6.228,47.329,-2.777,9.739,0.996,0.019,0.085,-0.03,0.999,-0.011,0.001,0.04,0.999,-0.034,-0.011,0.002,0.999,0.014,-0.01,0.042,1.0,-0.003,-0.003,0.0,0.999,-0.025,0.012,0.022,0.944,-0.326,0.039,0.008
877,8.77,721,14.42,40.206,-4.552,2.861,2.823,0.986,0.266,-2.755,-1.056,-4.533,39.298,-5.327,5.377,2.485,9.527,-3.005,-2.509,-1.431,-2.624,37.729,-3.917,2.353,-0.007,0.105,1.049,0.014,-0.009,0.983,0.084,-0.072,0.896,-0.159,0.063,1.024,0.048,0.109,1.114,0.0,-0.015,0.96,-0.12,-0.625,1.059,13.525,-53.257,3.425,-5.529,-9.018,32.342,-1.472,-5.92,24.086,-1.919,20.138,-6.043,-3.741,1.468,-13.151,-0.594,-20.981,-10.86,45.738,-1.408,8.575,0.996,0.021,0.08,-0.03,0.999,-0.011,0.0,0.043,0.999,-0.034,-0.012,0.004,0.999,0.014,-0.008,0.041,1.0,-0.003,-0.003,-0.001,0.999,-0.025,0.01,0.021,0.946,-0.322,0.039,0.008
878,8.78,722,14.44,39.788,-3.974,2.904,2.834,0.708,0.581,-2.718,-0.92,-4.57,38.735,-5.229,5.271,2.56,8.993,-2.823,-2.491,-1.19,-2.666,37.27,-3.934,2.392,0.02,-0.021,1.039,0.024,-0.053,0.988,0.02,-0.087,0.938,-0.163,-0.064,1.049,0.039,0.058,1.084,0.048,0.012,0.993,-0.119,-0.621,1.072,7.312,-49.965,1.535,-7.069,-10.402,27.994,-2.108,-1.049,23.57,-7.032,11.942,-4.051,-4.361,1.823,-18.843,-2.416,-20.482,-14.568,42.926,-0.326,6.602,0.997,0.021,0.075,-0.03,0.999,-0.012,-0.001,0.046,0.999,-0.035,-0.012,0.006,0.999,0.013,-0.006,0.041,1.0,-0.004,-0.003,-0.003,0.999,-0.025,0.008,0.02,0.947,-0.319,0.039,0.009
879,8.79,722,14.44,39.331,-3.479,2.938,2.8,0.535,0.792,-2.652,-0.74,-4.549,38.17,-5.238,5.215,2.553,8.54,-2.626,-2.544,-1.054,-2.704,36.855,-3.956,2.416,0.041,-0.114,1.013,0.025,-0.062,0.963,0.036,-0.108,0.99,-0.156,-0.172,1.045,0.025,0.016,1.059,0.061,-0.013,0.97,-0.114,-0.628,1.071,0.031,-43.309,0.23,-8.168,-11.242,20.742,-1.326,4.881,22.225,-11.667,1.816,-0.468,-4.35,1.51,-21.423,-8.638,-9.83,-17.71,38.53,0.375,4.857,0.997,0.021,0.071,-0.03,0.999,-0.013,-0.002,0.047,0.999,-0.035,-0.011,0.008,0.999,0.012,-0.006,0.041,1.0,-0.004,-0.003,-0.005,0.999,-0.026,0.007,0.018,0.948,-0.315,0.039,0.009
880,8.8,723,14.46,38.871,-3.082,2.955,2.742,0.466,0.887,-2.538,-0.577,-4.494,37.644,-5.34,5.205,2.502,8.183,-2.44,-2.639,-1.019,-2.71,36.503,-3.977,2.425,0.053,-0.174,0.98,0.015,-0.083,0.974,0.035,-0.136,0.959,-0.132,-0.241,1.035,0.032,-0.012,1.038,0.045,-0.066,0.953,-0.123,-0.621,1.066,-6.546,-35.248,0.208,-8.784,-12.32,12.039,2.503,3.392,16.999,-14.727,-7.756,2.96,-3.659,1.834,-19.764,-12.552,-0.29,-19.311,32.305,0.361,2.912,0.997,0.02,0.068,-0.03,0.999,-0.014,-0.003,0.048,0.999,-0.035,-0.011,0.009,0.999,0.01,-0.007,0.041,1.0,-0.004,-0.003,-0.007,0.999,-0.027,0.007,0.017,0.949,-0.312,0.04,0.009
881,8.81,723,14.46,38.444,-2.805,2.95,2.677,0.493,0.875,-2.367,-0.365,-4.417,37.191,-5.507,5.231,2.418,7.924,-2.255,-2.751,-1.016,-2.711,36.225,-3.989,2.421,0.066,-0.197,0.963,-0.001,-0.085,0.965,-0.049,-0.115,0.947,-0.09,-0.264,1.002,0.034,-0.03,1.041,0.019,-0.114,0.971,-0.117,-0.644,1.041,-11.069,-25.255,1.19,-9.086,-11.86,3.451,5.864,7.049,10.361,-15.57,-15.327,5.434,-3.269,1.292,-17.985,-13.181,1.5,-18.072,24.8,-0.281,1.008,0.997,0.019,0.065,-0.03,0.999,-0.015,-0.004,0.049,0.999,-0.035,-0.01,0.01,0.999,0.009,-0.008,0.041,1.0,-0.005,-0.003,-0.008,0.999,-0.028,0.007,0.015,0.95,-0.31,0.04,0.009
882,8.82,724,14.48,38.094,-2.678,2.929,2.616,0.621,0.832,-2.182,-0.109,-4.365,36.837,-5.711,5.279,2.324,7.8,-2.062,-2.828,-1.018,-2.726,36.031,-3.991,2.407,0.072,-0.201,0.934,-0.023,-0.094,0.952,-0.032,-0.096,0.998,-0.046,-0.239,0.977,0.034,-0.058,1.02,0.033,-0.129,0.981,-0.112,-0.65,1.015,-12.299,-11.78,2.003,-8.723,-8.133,1.328,6.665,16.276,6.061,-14.454,-20.159,6.654,-2.385,0.314,-17.432,-9.862,2.163,-16.066,16.442,-0.947,-0.566,0.997,0.017,0.064,-0.029,0.999,-0.016,-0.005,0.049,0.999,-0.035,-0.008,0.011,0.999,0.007,-0.01,0.042,1.0,-0.005,-0.003,-0.01,0.999,-0.029,0.007,0.014,0.95,-0.308,0.04,0.009
883,8.83,724,14.48,37.827,-2.739,2.897,2.556,0.807,0.785,-1.98,0.059,-4.343,36.564,-5.925,5.339,2.242,7.867,-1.841,-2.873,-1.053,-2.777,35.898,-3.984,2.383,0.057,-0.189,0.898,-0.04,-0.096,0.933,-0.019,-0.13,0.947,0.004,-0.169,0.952,0.027,-0.083,1.005,0.022,-0.107,0.96,-0.104,-0.645,0.982,-10.962,5.63,2.467,-7.451,-5.472,1.061,11.923,12.372,3.028,-12.656,-22.209,6.876,-1.816,-2.172,-19.012,-6.377,3.765,-14.035,10.281,-1.497,-1.958,0.997,0.016,0.065,-0.029,0.999,-0.017,-0.005,0.049,0.999,-0.034,-0.007,0.011,0.999,0.006,-0.012,0.042,1.0,-0.005,-0.003,-0.011,0.999,-0.03,0.007,0.012,0.951,-0.307,0.039,0.009
884,8.84,725,14.5,37.673,-3.016,2.869,2.489,1.021,0.741,-1.732,0.141,-4.369,36.377,-6.118,5.393,2.183,8.143,-1.628,-2.902,-1.181,-2.86,35.835,-3.959,2.348,0.011,-0.158,0.85,-0.057,-0.09,0.944,-0.061,-0.101,0.887,0.055,-0.078,0.923,0.031,-0.094,0.974,-0.029,-0.065,0.931,-0.084,-0.619,0.949,-7.544,24.998,1.849,-5.852,-3.37,0.277,17.777,5.624,-2.407,-11.532,-20.886,5.788,-0.933,-3.568,-18.356,-4.728,6.513,-10.548,3.205,-2.261,-3.043,0.997,0.015,0.067,-0.029,0.999,-0.018,-0.006,0.049,0.999,-0.032,-0.006,0.011,0.999,0.005,-0.014,0.043,1.0,-0.006,-0.004,-0.013,0.999,-0.031,0.008,0.012,0.951,-0.307,0.039,0.009
885,8.85,725,14.5,37.637,-3.422,2.854,2.433,1.253,0.735,-1.456,0.218,-4.461,36.279,-6.283,5.434,2.16,8.535,-1.448,-2.953,-1.277,-2.952,35.84,-3.919,2.309,-0.054,-0.11,0.807,-0.049,-0.098,0.933,-0.058,-0.034,0.957,0.11,0.003,0.91,0.025,-0.089,0.976,-0.041,-0.083,0.9,-0.063,-0.604,0.905,-2.88,36.166,1.053,-4.352,-0.098,2.643,18.57,8.182,-6.515,-12.328,-17.469,4.405,-0.166,-3.5,-15.529,-5.406,4.129,-6.803,-3.197,-2.571,-3.101,0.997,0.015,0.07,-0.029,0.999,-0.018,-0.005,0.049,0.999,-0.031,-0.005,0.01,0.999,0.004,-0.016,0.043,1.0,-0.006,-0.004,-0.014,0.999,-0.032,0.008,0.011,0.951,-0.307,0.039,0.009
886,8.86,726,14.52,37.701,-3.882,2.85,2.359,1.468,0.752,-1.211,0.275,-4.593,36.239,-6.393,5.463,2.173,8.975,-1.302,-2.963,-1.297,-3.052,35.907,-3.867,2.268,-0.131,-0.051,0.78,-0.043,-0.077,0.909,0.052,-0.117,0.964,0.156,0.065,0.895,0.022,-0.088,0.953,-0.034,-0.108,0.949,-0.051,-0.605,0.871,0.977,38.227,0.212,-2.904,2.289,4.151,21.263,14.073,-8.623,-13.98,-13.415,3.381,-0.049,-4.123,-12.821,-1.017,-2.998,-3.102,-8.441,-2.524,-3.059,0.997,0.015,0.073,-0.029,0.999,-0.019,-0.005,0.05,1.0,-0.029,-0.004,0.009,0.999,0.003,-0.017,0.044,1.0,-0.006,-0.005,-0.015,0.999,-0.032,0.008,0.011,0.951,-0.307,0.038,0.008
887,8.87,726,14.52,37.844,-4.301,2.859,2.275,1.644,0.744,-0.882,0.317,-4.734,36.221,-6.478,5.484,2.226,9.406,-1.196,-2.936,-1.307,-3.154,36.008,-3.824,2.238,-0.217,0.008,0.785,-0.015,-0.062,0.905,0.014,-0.139,0.881,0.193,0.103,0.859,0.037,-0.077,0.953,-0.023,-0.126,0.938,-0.057,-0.6,0.882,2.6,33.386,-1.027,-2.172,2.745,1.158,30.613,11.622,-12.666,-15.072,-9.682,2.804,-0.007,-4.872,-9.938,2.9,-5.037,-0.017,-12.586,-2.169,-2.671,0.997,0.015,0.076,-0.029,0.999,-0.019,-0.005,0.05,1.0,-0.027,-0.003,0.008,0.999,0.001,-0.018,0.044,1.0,-0.007,-0.005,-0.016,0.999,-0.032,0.008,0.011,0.951,-0.308,0.038,0.008
888,8.88,727,14.54,38.031,-4.645,2.884,2.177,1.81,0.725,-0.495,0.387,-4.926,36.231,-6.535,5.505,2.278,9.762,-1.159,-2.866,-1.294,-3.221,36.149,-3.789,2.215,-0.291,0.074,0.784,-0.023,-0.056,0.92,-0.103,-0.1,0.892,0.209,0.124,0.851,0.049,-0.059,0.959,0.019,-0.127,0.923,-0.06,-0.59,0.895,1.973,27.023,-2.915,-2.435,5.088,0.303,34.494,14.639,-18.583,-16.094,-5.864,2.833,0.084,-3.054,-4.914,7.325,-5.029,1.754,-16.916,-1.792,-2.611,0.996,0.015,0.079,-0.029,0.999,-0.019,-0.004,0.05,1.0,-0.024,-0.002,0.007,0.999,0.0,-0.019,0.044,1.0,-0.007,-0.006,-0.017,0.999,-0.032,0.007,0.011,0.95,-0.309,0.037,0.008
889,8.89,727,14.54,38.246,-4.908,2.938,2.065,1.936,0.703,-0.097,0.453,-5.053,36.26,-6.558,5.524,2.316,10.069,-1.126,-2.757,-1.285,-3.334,36.334,-3.756,2.199,-0.332,0.133,0.791,-0.004,-0.047,0.919,-0.11,-0.103,0.872,0.204,0.12,0.857,0.056,-0.039,0.939,-0.014,-0.103,0.996,-0.058,-0.591,0.883,0.221,19.65,-5.885,-2.403,5.821,0.363,34.998,14.678,-12.098,-18.153,-1.69,3.103,-1.271,-4.787,-7.66,10.993,-8.726,3.525,-21.184,-1.354,-2.115,0.996,0.015,0.081,-0.029,0.999,-0.02,-0.003,0.05,1.0,-0.021,0.0,0.006,0.999,-0.001,-0.019,0.044,1.0,-0.007,-0.006,-0.017,0.999,-0.031,0.006,0.011,0.95,-0.311,0.037,0.008
890,8.9,728,14.56,38.465,-5.071,3.024,1.915,1.975,0.694,0.273,0.405,-5.165,36.306,-6.563,5.541,2.319,10.318,-1.067,-2.632,-1.325,-3.489,36.555,-3.734,2.201,-0.338,0.175,0.8,0.01,-0.038,0.937,-0.046,-0.052,0.855,0.183,0.094,0.867,0.068,-0.027,0.944,-0.024,-0.094,0.926,-0.065,-0.577,0.904,-3.053,11.757,-9.051,-2.425,6.545,2.606,35.485,-1.846,-8.597,-19.413,2.166,3.566,-2.063,-6.656,-13.661,12.929,-6.934,1.524,-25.023,-0.714,-1.051,0.996,0.015,0.082,-0.03,0.999,-0.02,-0.003,0.05,1.0,-0.018,0.0,0.005,0.999,-0.003,-0.02,0.045,1.0,-0.007,-0.007,-0.019,0.999,-0.03,0.006,0.011,0.949,-0.313,0.037,0.008
891,8.91,728,14.56,38.672,-5.13,3.129,1.762,1.996,0.715,0.648,0.202,-5.321,36.38,-6.542,5.56,2.273,10.467,-1.008,-2.433,-1.341,-3.671,36.807,-3.717,2.213,-0.3,0.201,0.809,0.029,-0.035,0.948,0.02,0.023,0.931,0.151,0.055,0.882,0.042,-0.021,0.95,0.016,-0.061,0.879,-0.075,-0.559,0.921,-7.264,2.531,-11.216,-2.663,8.405,6.257,33.206,-10.897,-9.321,-19.148,6.115,4.048,-1.445,-6.29,-16.32,18.539,-5.109,2.013,-28.131,-0.382,-0.474,0.996,0.015,0.083,-0.031,0.999,-0.02,-0.003,0.05,1.0,-0.015,-0.001,0.004,0.999,-0.004,-0.019,0.045,1.0,-0.008,-0.008,-0.02,1.0,-0.029,0.005,0.011,0.948,-0.315,0.037,0.008
892,8.92,729,14.58,38.888,-5.07,3.227,1.606,1.997,0.776,0.996,0.066,-5.521,36.508,-6.485,5.588,2.177,10.511,-0.918,-2.15,-1.373,-3.909,37.111,-3.706,2.225,-0.24,0.195,0.818,0.037,-0.031,0.968,0.135,-0.013,0.984,0.112,0.027,0.907,0.048,0.003,0.956,-0.012,-0.049,0.993,-0.087,-0.541,0.961,-11.106,-8.591,-11.636,-2.179,10.239,10.507,33.54,0.061,-9.573,-18.278,9.999,4.224,-2.42,-7.816,-20.497,24.071,-9.164,3.458,-33.256,0.092,-1.04,0.996,0.014,0.082,-0.032,0.998,-0.021,-0.002,0.051,1.0,-0.012,-0.001,0.003,0.999,-0.006,-0.019,0.045,1.0,-0.008,-0.009,-0.022,1.0,-0.026,0.004,0.012,0.948,-0.317,0.037,0.008
893,8.93,729,14.58,39.15,-4.899,3.292,1.467,1.937,0.804,1.392,-0.046,-5.7,36.734,-6.38,5.633,2.062,10.472,-0.738,-1.929,-1.449,-4.193,37.498,-3.702,2.227,-0.177,0.169,0.833,0.073,-0.022,0.967,0.103,-0.026,0.881,0.057,0.013,0.927,0.037,-0.003,0.967,-0.028,-0.086,0.995,-0.088,-0.544,0.947,-14.436,-19.197,-10.615,-2.219,8.737,6.976,38.788,1.518,-11.047,-17.722,13.869,3.843,-3.537,-11.034,-28.564,23.619,-8.547,-0.288,-41.554,1.173,-2.589,0.996,0.013,0.08,-0.033,0.998,-0.021,-0.001,0.052,1.0,-0.008,-0.002,0.002,0.999,-0.007,-0.018,0.045,1.0,-0.008,-0.01,-0.024,1.0,-0.024,0.004,0.012,0.946,-0.321,0.037,0.008
894,8.94,730,14.6,39.445,-4.651,3.327,1.355,1.795,0.795,1.828,-0.071,-5.86,37.033,-6.189,5.676,1.913,10.281,-0.54,-1.679,-1.474,-4.464,37.954,-3.692,2.215,-0.112,0.122,0.826,0.087,-0.036,0.973,-0.037,0.032,0.882,0.023,0.006,0.944,0.011,0.0,0.968,0.015,-0.081,0.89,-0.087,-0.557,0.991,-17.353,-27.0,-8.962,-3.045,8.053,1.984,37.617,4.025,-14.39,-17.237,17.316,2.499,-3.99,-10.014,-29.155,27.213,-4.964,-1.604,-48.327,0.78,-4.308,0.996,0.012,0.078,-0.033,0.998,-0.021,-0.001,0.052,1.0,-0.005,-0.001,0.001,0.999,-0.008,-0.016,0.046,1.0,-0.008,-0.011,-0.027,1.0,-0.022,0.003,0.012,0.945,-0.324,0.037,0.008
895,8.95,730,14.6,39.808,-4.399,3.321,1.239,1.598,0.721,2.234,-0.035,-5.907,37.423,-5.932,5.732,1.774,10.034,-0.335,-1.26,-1.481,-4.735,38.511,-3.672,2.175,-0.068,0.082,0.824,0.065,-0.034,0.972,-0.023,0.028,0.951,-0.006,0.003,0.957,-0.025,-0.003,0.957,0.002,-0.021,0.93,-0.074,-0.533,1.036,-19.552,-28.694,-7.335,-3.791,6.521,-5.612,33.457,8.377,-10.667,-16.619,19.833,1.191,-5.368,-9.345,-27.72,34.455,-6.334,0.315,-58.52,0.437,-7.682,0.997,0.01,0.075,-0.034,0.998,-0.021,-0.001,0.052,1.0,-0.002,0.0,0.0,0.999,-0.01,-0.014,0.046,0.999,-0.008,-0.011,-0.029,1.0,-0.019,0.003,0.012,0.944,-0.329,0.036,0.007
896,8.96,731,14.62,40.254,-4.206,3.269,1.138,1.38,0.585,2.603,-0.053,-5.873,37.916,-5.662,5.807,1.632,9.829,-0.156,-0.85,-1.536,-4.952,39.164,-3.655,2.106,-0.043,0.064,0.819,0.048,-0.041,0.976,0.02,-0.012,0.99,-0.011,-0.001,0.968,-0.043,0.004,0.954,-0.03,-0.014,0.933,-0.069,-0.589,1.056,-20.155,-24.071,-5.639,-4.434,4.098,-13.172,33.887,4.857,-9.905,-16.145,19.345,-0.078,-6.1,-9.583,-23.274,34.068,-6.012,-0.899,-68.042,1.104,-11.048,0.997,0.008,0.073,-0.034,0.998,-0.022,-0.001,0.05,1.0,0.001,0.0,-0.001,0.999,-0.011,-0.012,0.046,0.999,-0.009,-0.012,-0.031,1.0,-0.016,0.002,0.012,0.942,-0.334,0.036,0.007
897,8.97,731,14.62,40.764,-4.088,3.18,1.014,1.161,0.394,2.995,-0.058,-5.758,38.469,-5.419,5.897,1.489,9.667,-0.066,-0.434,-1.537,-5.073,39.892,-3.645,2.02,-0.041,0.058,0.822,0.028,-0.037,0.992,0.009,-0.041,0.94,-0.016,-0.022,0.974,-0.046,0.004,0.966,0.012,-0.023,0.913,-0.061,-0.584,1.101,-21.439,-17.407,-4.02,-4.868,0.62,-19.341,38.638,0.058,-7.866,-16.598,15.676,-0.688,-6.965,-7.311,-12.258,34.318,-3.623,0.92,-75.489,1.93,-13.195,0.997,0.006,0.071,-0.035,0.999,-0.022,-0.001,0.049,1.0,0.004,0.0,-0.002,0.999,-0.013,-0.011,0.046,0.999,-0.009,-0.012,-0.032,1.0,-0.013,0.002,0.012,0.94,-0.34,0.036,0.006
898,8.98,732,14.64,41.331,-4.038,3.062,0.858,1.017,0.172,3.4,-0.055,-5.611,39.09,-5.232,6.01,1.351,9.581,-0.021,0.019,-1.478,-5.2,40.695,-3.637,1.927,-0.059,0.073,0.83,0.003,-0.027,0.998,-0.026,0.002,0.91,-0.013,-0.031,0.974,-0.034,0.008,0.974,0.017,-0.037,0.988,-0.086,-0.596,1.084,-24.239,-11.888,-2.313,-5.663,-0.699,-21.549,38.975,-1.766,-6.764,-17.24,9.774,0.375,-9.614,-8.689,-5.505,37.696,-11.668,8.216,-82.993,2.115,-14.567,0.997,0.004,0.07,-0.035,0.999,-0.022,-0.001,0.047,1.0,0.007,0.0,-0.002,0.999,-0.014,-0.01,0.046,0.999,-0.01,-0.013,-0.033,1.0,-0.009,0.001,0.012,0.937,-0.347,0.036,0.005
899,8.99,732,14.64,41.918,-4.041,2.912,0.732,0.975,-0.035,3.79,-0.04,-5.475,39.769,-5.116,6.145,1.198,9.546,-0.028,0.477,-1.433,-5.243,41.533,-3.627,1.824,-0.086,0.103,0.859,-0.013,0.01,0.979,-0.024,0.016,0.993,-0.001,-0.023,0.998,-0.022,0.022,0.982,0.029,-0.031,0.93,-0.111,-0.654,1.061,-26.717,-8.797,-0.113,-7.173,-0.332,-18.904,34.727,0.76,-5.254,-17.604,1.506,1.757,-10.234,-9.05,2.239,37.906,-11.188,7.582,-86.472,1.65,-15.995,0.997,0.002,0.07,-0.034,0.999,-0.023,-0.001,0.045,1.0,0.011,0.0,-0.003,0.999,-0.016,-0.009,0.046,0.999,-0.011,-0.013,-0.033,1.0,-0.006,-0.001,0.013,0.935,-0.354,0.035,0.004
900,9.0,733,14.66,42.497,-4.122,2.738,0.627,1.042,-0.192,4.175,-0.078,-5.335,40.473,-5.08,6.275,1.035,9.588,-0.056,0.963,-1.455,-5.284,42.381,-3.602,1.71,-0.111,0.123,0.868,-0.005,0.027,0.972,-0.014,-0.082,0.947,0.008,-0.004,1.019,-0.017,0.03,0.975,0.086,-0.023,0.926,-0.117,-0.63,1.096,-29.046,-4.095,2.714,-9.011,1.067,-14.399,36.54,-0.8,-0.463,-19.341,-6.426,1.506,-11.308,-10.912,7.371,39.409,-6.537,12.652,-87.449,-0.116,-17.108,0.997,0.0,0.069,-0.034,0.999,-0.023,-0.001,0.044,1.0,0.013,0.0,-0.003,0.999,-0.017,-0.01,0.046,0.999,-0.012,-0.014,-0.032,1.0,-0.003,-0.002,0.014,0.932,-0.361,0.035,0.003
