molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
1158,11.58,655,13.1,3.742,2.032,-8.411,-28.228,2.548,8.347,-63.816,-16.777,-0.727,6.994,1.202,-6.171,-67.699,-3.281,-13.251,33.916,0.364,0.088,-31.45,-12.989,-0.426,-0.367,0.467,0.756,0.116,-0.63,-0.209,0.325,0.151,1.069,0.543,0.605,0.555,0.005,0.441,1.024,-0.088,-0.254,0.286,-0.147,-0.567,-0.533,3.242,82.778,45.954,164.028,-197.544,58.626,-55.258,65.215,141.778,-2.894,17.906,6.561,-84.176,-42.379,-89.383,-102.339,22.975,-22.022,213.233,112.092,0.603,0.995,0.055,-0.052,-0.063,0.855,-0.513,0.053,0.052,0.997,0.019,-0.073,0.007,0.992,0.096,0.057,0.064,0.997,0.032,0.071,0.016,0.957,-0.292,-0.003,0.002,0.837,-0.536,0.094,-0.057
1159,11.59,655,13.1,4.405,1.914,-9.232,-25.151,1.34,8.246,-61.357,-15.654,-0.753,7.453,0.33,-6.989,-65.013,-2.18,-12.97,35.074,0.169,-0.009,-28.148,-13.524,-0.148,-0.655,0.799,0.432,0.149,-0.875,-1.214,0.25,0.087,1.097,0.89,0.394,0.714,-0.115,0.152,1.247,-0.186,-0.235,0.392,-0.238,-0.726,-0.76,14.552,49.09,38.337,178.677,-126.064,-2.342,-39.087,54.289,123.142,-21.345,37.387,-1.751,-71.565,-42.42,-89.967,-116.254,16.782,-11.024,211.623,73.521,22.646,0.996,0.056,-0.047,-0.059,0.863,-0.5,0.045,0.056,0.997,0.014,-0.069,0.017,0.992,0.094,0.06,0.064,0.997,0.026,0.068,0.008,0.954,-0.301,-0.001,0.0,0.846,-0.52,0.099,-0.061
1160,11.6,656,13.12,4.816,1.544,-9.919,-21.817,0.912,7.865,-59.153,-14.669,-0.224,7.75,-0.546,-7.376,-62.411,-1.103,-12.24,36.39,0.097,0.002,-24.691,-13.764,-0.049,-0.259,1.135,-0.2,0.296,-0.89,-1.444,0.134,-0.109,0.938,0.088,-0.22,1.259,-0.217,-0.568,1.162,-0.221,-0.401,0.503,-0.377,-0.861,-0.434,18.242,14.153,28.308,197.776,-64.759,-29.341,-11.1,40.294,98.924,-25.973,41.127,-36.087,-60.136,-41.779,-80.497,-131.001,4.468,-0.564,209.892,28.736,44.102,0.996,0.058,-0.046,-0.057,0.872,-0.485,0.039,0.056,0.997,0.013,-0.066,0.026,0.992,0.091,0.063,0.062,0.998,0.02,0.064,0.002,0.95,-0.312,-0.001,0.0,0.855,-0.504,0.103,-0.06
1161,11.61,656,13.12,4.495,1.212,-10.433,-18.513,0.993,7.433,-57.184,-13.866,0.433,8.242,-1.453,-7.485,-59.645,-0.159,-11.57,37.733,0.2,0.034,-21.092,-13.933,-0.02,0.546,-0.435,-0.163,0.55,-0.334,0.021,0.092,-0.582,0.823,-0.998,-0.606,1.326,-0.232,-1.039,1.108,-0.193,-0.631,0.626,-0.417,-1.151,-0.136,-33.726,-0.257,14.243,194.779,-27.238,-37.306,1.397,30.888,69.291,-7.359,49.087,-31.763,-62.869,-34.917,-48.007,-132.495,-12.491,1.944,221.827,5.061,49.398,0.996,0.055,-0.047,-0.056,0.88,-0.47,0.037,0.054,0.997,0.012,-0.063,0.032,0.992,0.09,0.068,0.059,0.998,0.014,0.061,-0.002,0.946,-0.323,-0.002,0.001,0.865,-0.488,0.104,-0.059
1162,11.62,657,13.14,4.426,0.427,-11.05,-15.433,1.116,7.056,-55.023,-12.935,0.518,8.918,-2.477,-7.744,-57.057,0.522,-11.108,38.963,0.489,0.01,-17.861,-14.065,-0.029,1.83,-1.92,2.695,0.246,-0.312,0.968,0.226,-0.86,0.768,-1.155,-0.343,1.096,-0.244,-0.759,1.147,-0.125,-0.826,0.707,-0.514,-1.251,0.188,-27.693,-45.888,-42.545,179.521,-37.04,-43.464,-28.253,36.0,22.61,10.14,67.71,16.762,-65.539,-29.857,-13.938,-120.382,-29.984,-2.612,199.229,-14.65,37.074,0.996,0.052,-0.05,-0.06,0.888,-0.456,0.033,0.051,0.998,0.009,-0.06,0.034,0.991,0.09,0.074,0.061,0.998,0.007,0.059,-0.003,0.943,-0.334,-0.004,0.002,0.873,-0.472,0.104,-0.057
1163,11.63,657,13.14,4.921,-0.138,-10.948,-12.476,1.198,6.758,-52.481,-11.981,-0.185,9.767,-2.979,-7.961,-54.665,0.693,-10.811,40.041,0.899,-0.078,-14.991,-14.142,0.204,0.265,-1.022,1.843,-0.208,-1.048,0.99,0.504,-0.112,0.904,-0.286,0.247,0.818,-0.326,-0.343,1.33,-0.002,-0.894,0.722,-0.528,-1.276,0.112,-6.331,-32.122,-31.172,180.854,-52.592,-43.96,-64.315,33.05,-38.916,21.854,24.252,22.739,-62.295,-21.174,-3.088,-104.762,-41.195,-7.545,180.978,-30.481,1.013,0.995,0.052,-0.053,-0.062,0.895,-0.442,0.028,0.049,0.998,0.003,-0.058,0.03,0.991,0.092,0.076,0.063,0.998,0.002,0.057,-0.003,0.94,-0.342,-0.008,0.002,0.881,-0.459,0.101,-0.057
1164,11.64,658,13.16,6.574,0.535,-10.069,-9.899,1.148,6.801,-49.738,-11.202,-1.563,10.464,-2.742,-7.942,-52.296,0.44,-11.012,40.739,1.319,-0.119,-12.431,-14.404,0.991,0.028,1.114,0.851,-0.282,-1.522,0.926,0.215,-0.148,1.579,0.095,0.368,1.034,-0.357,-0.05,1.355,0.148,-0.905,0.781,-0.192,-1.093,0.292,62.557,105.816,16.559,183.858,-68.721,-3.649,-78.012,32.746,-69.551,7.587,-29.525,2.949,-54.766,-11.023,3.726,-67.217,-40.793,-1.624,186.56,-12.691,-45.171,0.996,0.058,-0.044,-0.06,0.902,-0.427,0.023,0.051,0.998,-0.003,-0.055,0.024,0.991,0.093,0.073,0.063,0.998,-0.003,0.056,-0.003,0.937,-0.348,-0.011,0.003,0.888,-0.445,0.097,-0.062
1165,11.65,658,13.16,7.292,0.678,-9.545,-8.221,0.669,7.286,-47.277,-10.657,-3.342,11.067,-2.7,-7.884,-50.298,0.062,-11.515,40.717,1.542,-0.081,-10.834,-14.609,2.029,0.001,0.737,0.611,-0.341,-1.135,0.863,-0.072,0.011,1.269,0.221,0.366,0.791,-0.206,-0.16,1.094,0.246,-0.775,0.692,0.296,-0.984,0.351,-3.608,36.933,-11.906,161.007,-92.918,48.883,-66.769,26.594,-61.4,12.914,-4.058,3.131,-41.319,-3.879,9.081,3.911,-20.06,5.511,158.901,3.537,-61.842,0.996,0.058,-0.041,-0.061,0.908,-0.414,0.019,0.058,0.998,-0.009,-0.053,0.018,0.991,0.095,0.073,0.063,0.998,-0.007,0.056,-0.002,0.937,-0.348,-0.013,0.004,0.894,-0.433,0.094,-0.068
1166,11.66,659,13.18,7.822,0.316,-9.324,-7.06,-0.024,7.66,-44.964,-10.21,-5.014,11.412,-2.852,-7.953,-48.557,-0.056,-11.608,40.238,1.479,0.03,-9.841,-14.435,2.758,0.128,0.016,1.192,-0.516,-1.015,0.48,-0.197,0.124,0.942,0.043,0.219,0.903,-0.204,-0.2,1.004,0.235,-0.526,0.758,0.43,-0.947,0.472,1.372,-27.214,-39.544,155.968,-86.975,47.068,-61.502,13.58,-59.528,-0.46,13.03,5.351,-32.572,-6.669,-1.47,46.522,8.513,11.851,141.431,-5.305,-22.808,0.995,0.058,-0.043,-0.065,0.914,-0.401,0.014,0.065,0.998,-0.014,-0.051,0.013,0.991,0.095,0.074,0.064,0.998,-0.01,0.056,-0.002,0.939,-0.344,-0.012,0.005,0.899,-0.423,0.091,-0.071
1167,11.67,659,13.18,8.493,0.215,-9.234,-5.331,-0.416,7.494,-42.834,-9.848,-5.8,11.655,-2.825,-7.89,-46.677,0.358,-11.47,40.295,1.189,0.227,-8.108,-14.176,3.19,0.152,0.455,0.425,-0.306,-1.242,0.009,-0.412,0.027,1.051,-0.401,0.127,1.184,-0.199,-0.169,1.067,0.142,-0.447,0.83,0.118,-0.938,0.596,20.274,-0.366,-34.414,167.231,-35.156,5.238,-44.655,7.763,-42.573,-11.485,-18.129,-8.099,-32.127,-15.025,-4.542,-8.137,30.252,20.94,157.873,9.454,24.002,0.995,0.06,-0.043,-0.068,0.919,-0.388,0.013,0.067,0.999,-0.018,-0.051,0.009,0.991,0.094,0.072,0.063,0.998,-0.013,0.055,-0.002,0.939,-0.344,-0.009,0.005,0.905,-0.41,0.092,-0.071
1168,11.68,660,13.2,8.812,0.172,-9.714,-2.935,-0.729,7.149,-40.982,-9.545,-5.781,11.982,-2.777,-7.898,-44.702,1.103,-11.202,41.042,0.735,0.417,-5.571,-13.879,3.423,-0.399,0.169,0.575,0.088,-0.922,0.442,-0.441,-0.239,1.178,-0.485,0.066,1.137,-0.099,-0.107,1.107,0.006,-0.494,0.786,-0.287,-0.93,0.561,7.945,7.651,-48.254,168.313,-7.469,-11.624,-20.399,10.364,1.084,-4.225,-28.987,-5.809,-31.874,-18.83,-11.224,-77.357,45.684,20.173,168.871,21.545,43.524,0.995,0.061,-0.042,-0.072,0.925,-0.374,0.013,0.066,0.999,-0.02,-0.049,0.009,0.991,0.093,0.07,0.062,0.998,-0.016,0.053,-0.003,0.937,-0.351,-0.005,0.006,0.911,-0.396,0.094,-0.07
1169,11.69,660,13.2,8.637,-0.044,-10.261,-0.222,-0.888,6.889,-39.261,-9.316,-5.262,12.362,-2.92,-8.141,-42.816,1.72,-10.627,42.133,0.301,0.556,-2.77,-13.384,3.541,-0.748,-0.841,1.526,0.038,-0.724,0.474,-0.232,-0.312,1.124,-0.136,0.243,0.843,-0.036,-0.129,1.117,-0.144,-0.471,0.589,-0.563,-0.928,0.411,-26.509,-3.163,-19.297,167.639,8.751,-11.096,-9.242,17.406,38.496,3.751,-14.855,3.768,-27.66,-19.706,-25.621,-109.411,41.824,12.691,164.216,1.578,44.3,0.995,0.058,-0.042,-0.074,0.93,-0.361,0.014,0.064,0.999,-0.021,-0.048,0.012,0.991,0.094,0.069,0.063,0.999,-0.019,0.051,-0.005,0.933,-0.359,-0.001,0.005,0.916,-0.383,0.095,-0.067
1170,11.7,661,13.22,8.885,-0.366,-10.424,2.52,-0.812,6.879,-37.452,-9.21,-4.607,12.618,-2.88,-8.366,-41.02,1.965,-9.732,43.159,0.017,0.651,-0.141,-12.565,3.587,-0.396,-0.336,1.258,-0.202,-0.729,0.468,-0.12,-0.266,1.009,-0.055,0.245,0.881,-0.028,-0.092,1.108,-0.207,-0.483,0.376,-0.627,-0.953,0.214,17.777,3.514,39.764,177.879,15.032,4.719,-6.322,23.912,60.453,-5.994,-31.838,-1.303,-23.577,-21.453,-28.718,-100.789,27.278,7.856,159.269,-44.691,40.372,0.995,0.06,-0.042,-0.07,0.936,-0.347,0.016,0.064,0.999,-0.022,-0.045,0.017,0.991,0.094,0.066,0.062,0.999,-0.021,0.049,-0.007,0.93,-0.368,0.002,0.005,0.922,-0.37,0.092,-0.064
1171,11.71,661,13.22,9.191,-1.137,-10.864,5.107,-0.717,7.156,-35.57,-9.188,-4.114,12.779,-2.9,-8.514,-39.348,1.872,-8.934,43.97,-0.07,0.752,2.178,-11.728,3.833,0.206,0.432,0.524,-0.248,-0.567,0.815,0.096,-0.219,0.974,0.068,0.129,0.967,0.057,-0.253,1.225,-0.138,-0.493,0.324,-0.401,-0.831,0.51,30.021,-37.125,31.001,177.247,-4.075,32.79,-2.809,20.99,79.211,-5.992,-25.01,-4.507,-17.395,-23.852,-24.636,-78.75,8.116,8.553,151.974,-66.174,15.314,0.995,0.062,-0.045,-0.067,0.941,-0.332,0.018,0.067,0.999,-0.023,-0.043,0.024,0.992,0.093,0.064,0.062,0.999,-0.023,0.046,-0.009,0.927,-0.374,0.003,0.006,0.927,-0.358,0.087,-0.062
1172,11.72,662,13.24,9.122,-1.935,-11.441,7.328,-0.865,7.559,-33.948,-9.077,-3.941,12.832,-3.055,-8.661,-37.826,1.481,-8.259,44.619,-0.051,0.88,4.243,-10.859,4.376,0.581,0.536,0.706,-0.269,-0.457,0.833,0.412,-0.126,1.08,0.09,-0.012,1.142,0.147,-0.15,1.128,-0.046,-0.466,0.296,0.166,-0.881,0.528,4.783,-52.549,18.53,152.205,-36.233,49.105,1.84,15.27,79.235,-7.157,-15.322,-8.893,-12.104,-25.158,-29.849,-62.156,-1.613,12.114,144.502,-75.715,-12.443,0.995,0.062,-0.05,-0.066,0.945,-0.319,0.018,0.072,0.998,-0.023,-0.042,0.031,0.992,0.093,0.062,0.061,0.999,-0.024,0.044,-0.012,0.925,-0.38,0.003,0.007,0.932,-0.347,0.079,-0.062
1173,11.73,662,13.24,8.969,-2.29,-12.015,9.412,-1.006,7.704,-32.447,-8.84,-3.847,12.911,-3.328,-8.857,-36.411,1.031,-7.589,45.196,0.01,1.047,6.185,-10.014,5.016,0.497,0.155,1.129,-0.069,-0.614,0.683,0.514,-0.299,1.216,0.076,0.12,1.034,0.237,-0.163,1.138,0.058,-0.472,0.424,0.456,-0.885,0.512,-5.874,-16.053,-5.632,150.369,-36.729,29.64,5.439,12.251,53.971,2.499,-6.932,-11.558,-5.936,-26.027,-38.029,-56.063,-3.192,18.711,139.696,-75.027,-20.296,0.995,0.062,-0.052,-0.067,0.949,-0.307,0.016,0.075,0.998,-0.023,-0.041,0.036,0.992,0.093,0.061,0.06,0.999,-0.025,0.041,-0.015,0.923,-0.384,0.003,0.008,0.937,-0.337,0.071,-0.062
1174,11.74,663,13.26,8.921,-2.226,-12.124,11.485,-1.128,7.584,-30.912,-8.523,-3.99,12.921,-3.78,-9.129,-35.003,0.726,-6.839,45.727,0.068,1.217,8.15,-9.292,5.598,0.278,0.071,0.93,0.217,-0.749,0.625,0.466,-0.056,0.928,0.087,0.091,0.951,0.034,-0.038,1.05,0.09,-0.475,0.494,0.412,-0.742,0.577,-5.542,13.505,-6.034,153.302,-32.194,4.265,0.545,7.529,6.09,6.177,6.756,-17.86,-0.138,-26.325,-52.678,-53.805,-2.313,19.387,145.789,-59.277,-14.821,0.995,0.061,-0.051,-0.067,0.953,-0.294,0.015,0.076,0.998,-0.023,-0.041,0.036,0.992,0.093,0.062,0.058,0.999,-0.025,0.039,-0.019,0.921,-0.389,0.004,0.01,0.941,-0.325,0.065,-0.062
1175,11.75,663,13.26,9.139,-1.949,-11.871,13.61,-1.198,7.424,-29.308,-8.232,-4.456,12.945,-4.209,-9.264,-33.645,0.651,-6.309,46.355,0.117,1.335,10.203,-8.858,6.035,0.138,0.281,0.844,0.293,-0.726,0.643,0.18,-0.113,0.811,0.159,0.203,0.68,-0.102,0.145,0.913,0.096,-0.482,0.541,0.177,-0.634,0.565,0.52,25.64,-11.377,149.416,-25.11,-4.912,-9.837,4.174,-36.73,9.873,11.904,-23.61,0.917,-24.074,-43.521,-64.216,-1.434,14.048,144.323,-28.468,-7.117,0.995,0.062,-0.049,-0.068,0.956,-0.281,0.013,0.076,0.998,-0.024,-0.041,0.033,0.992,0.094,0.063,0.056,0.999,-0.025,0.036,-0.023,0.919,-0.394,0.004,0.011,0.945,-0.314,0.062,-0.063
1176,11.76,664,13.28,9.259,-1.6,-11.477,15.853,-1.1,7.294,-27.635,-8.098,-5.06,12.924,-4.456,-9.295,-32.111,0.767,-6.035,47.067,0.152,1.459,12.487,-8.606,6.337,-0.085,0.01,1.102,0.245,-0.593,0.635,-0.089,0.0,1.072,-0.013,0.515,0.883,-0.272,0.014,1.014,0.088,-0.516,0.639,-0.154,-0.611,0.637,-7.498,24.644,-17.484,154.967,-6.102,-1.791,-15.007,-0.212,-57.501,-3.08,6.909,-11.751,-0.91,-18.288,-18.336,-73.489,-0.401,13.948,157.502,-9.564,5.044,0.995,0.061,-0.046,-0.069,0.96,-0.269,0.013,0.075,0.998,-0.025,-0.041,0.028,0.992,0.094,0.063,0.055,0.999,-0.025,0.035,-0.025,0.917,-0.399,0.004,0.012,0.95,-0.301,0.06,-0.063
1177,11.77,664,13.28,9.389,-1.404,-11.161,18.114,-0.684,7.248,-26.018,-8.253,-5.413,12.909,-4.831,-9.166,-30.395,0.977,-6.022,47.801,0.193,1.541,14.943,-8.466,6.554,-0.255,0.074,0.844,0.099,-0.531,0.63,-0.234,-0.05,1.119,-0.541,0.293,1.054,-0.528,-0.141,1.053,0.04,-0.507,0.689,-0.374,-0.576,0.706,2.179,14.591,-11.508,158.988,24.521,3.151,-6.603,1.306,-43.294,-1.281,26.295,-3.827,-2.487,-13.457,6.689,-76.083,-1.503,9.033,170.117,2.148,10.472,0.995,0.062,-0.045,-0.07,0.964,-0.256,0.016,0.075,0.999,-0.025,-0.04,0.024,0.992,0.093,0.066,0.055,0.999,-0.026,0.034,-0.024,0.914,-0.405,0.004,0.013,0.954,-0.287,0.06,-0.063
1178,11.78,665,13.3,9.381,-1.353,-11.071,20.373,0.071,7.246,-24.546,-8.665,-5.334,12.952,-5.2,-8.725,-28.676,1.085,-6.307,48.578,0.236,1.531,17.37,-8.31,6.64,-0.121,0.175,0.91,-0.037,-0.504,0.788,-0.152,0.031,1.06,-0.613,0.108,0.776,-0.514,-0.2,1.018,0.023,-0.522,0.622,-0.315,-0.521,0.699,0.676,7.088,-8.603,159.045,55.076,-0.015,3.57,4.325,-17.105,0.388,42.028,-2.931,-6.677,-4.77,41.552,-80.421,-1.608,-0.054,164.771,-1.851,13.675,0.995,0.062,-0.044,-0.071,0.967,-0.243,0.022,0.073,0.999,-0.025,-0.04,0.023,0.992,0.093,0.07,0.055,0.999,-0.026,0.034,-0.02,0.911,-0.411,0.004,0.013,0.958,-0.273,0.06,-0.063
1179,11.79,665,13.3,9.2,-1.471,-11.104,22.572,0.911,7.3,-23.227,-9.2,-5.047,13.084,-4.847,-8.166,-27.032,0.901,-6.783,49.393,0.251,1.485,19.662,-7.953,6.596,0.006,0.061,0.932,-0.185,-0.501,0.804,0.015,0.005,1.004,-0.332,0.183,0.864,-0.197,-0.192,1.149,0.015,-0.57,0.63,-0.189,-0.513,0.687,-3.599,-7.45,-1.749,149.532,62.359,1.144,9.065,5.27,2.519,-6.572,-8.353,15.098,-10.035,10.512,75.487,-84.119,1.294,-3.636,151.647,-21.656,19.694,0.995,0.061,-0.044,-0.071,0.97,-0.231,0.028,0.072,0.999,-0.024,-0.039,0.023,0.992,0.093,0.069,0.057,0.999,-0.027,0.036,-0.014,0.908,-0.418,0.003,0.013,0.962,-0.261,0.058,-0.061
1180,11.8,666,13.32,8.98,-1.625,-11.288,24.796,1.494,7.351,-21.993,-9.603,-4.779,13.173,-4.171,-7.437,-25.605,0.565,-7.205,50.263,0.234,1.514,21.818,-7.389,6.562,0.086,0.077,1.047,-0.328,-0.475,0.739,0.083,-0.042,1.026,-0.13,0.118,1.03,0.161,-0.107,1.19,-0.009,-0.534,0.401,-0.061,-0.538,0.602,-0.229,-7.102,-4.991,143.613,42.635,8.053,13.694,8.283,15.208,-7.022,-37.039,1.096,-7.774,15.064,78.721,-84.138,4.012,3.39,135.548,-36.768,22.417,0.995,0.061,-0.045,-0.072,0.973,-0.219,0.033,0.071,0.999,-0.022,-0.038,0.024,0.992,0.092,0.066,0.056,0.999,-0.028,0.037,-0.007,0.905,-0.425,0.004,0.013,0.965,-0.249,0.054,-0.059
1181,11.81,666,13.32,8.844,-1.799,-11.459,26.94,1.705,7.392,-20.694,-9.716,-4.74,13.182,-3.846,-7.057,-24.329,0.278,-7.338,51.025,0.247,1.662,23.843,-6.767,6.702,0.104,0.125,0.909,-0.465,-0.394,0.735,0.14,-0.091,0.992,0.208,0.124,1.063,0.317,-0.057,1.097,-0.128,-0.617,0.381,0.018,-0.559,0.721,0.034,-4.154,-0.764,140.674,7.398,19.867,14.309,10.072,17.952,-3.037,-21.218,5.082,1.401,1.086,44.387,-74.224,-0.759,13.338,131.873,-39.561,16.07,0.995,0.061,-0.045,-0.072,0.975,-0.207,0.035,0.073,0.999,-0.021,-0.038,0.026,0.992,0.092,0.064,0.057,0.999,-0.027,0.037,-0.003,0.902,-0.431,0.004,0.014,0.968,-0.239,0.051,-0.058
1182,11.82,667,13.34,8.755,-1.915,-11.614,28.956,1.617,7.417,-19.331,-9.52,-4.907,13.044,-4.029,-7.181,-23.189,0.221,-7.042,51.581,0.303,1.853,25.687,-6.221,6.956,0.134,0.181,0.931,-0.562,-0.388,0.746,0.074,-0.129,1.026,0.149,0.239,1.005,0.14,-0.04,1.013,-0.056,-0.652,0.423,0.036,-0.646,0.657,0.842,2.187,-3.948,144.04,-25.094,24.299,15.165,8.7,12.945,-1.321,-4.236,9.358,13.574,-21.232,-7.983,-53.193,-4.749,18.374,133.743,-33.913,8.992,0.994,0.061,-0.045,-0.072,0.977,-0.195,0.035,0.075,0.999,-0.02,-0.037,0.027,0.992,0.092,0.063,0.058,0.999,-0.026,0.035,-0.004,0.9,-0.435,0.005,0.016,0.971,-0.228,0.047,-0.057
1183,11.83,667,13.34,8.572,-1.973,-11.719,30.935,1.297,7.429,-17.873,-9.066,-5.185,12.818,-4.514,-7.504,-21.92,0.357,-6.53,51.959,0.364,2.029,27.573,-5.81,7.25,0.099,0.03,0.955,-0.506,-0.445,0.793,-0.002,-0.133,1.028,-0.207,0.245,0.762,-0.116,-0.061,0.991,-0.034,-0.628,0.379,-0.021,-0.586,0.765,-1.749,3.827,-4.852,155.411,-50.629,21.961,16.426,6.65,7.098,-0.401,5.564,0.71,21.582,-35.439,-40.132,-35.331,-5.188,17.532,154.459,-18.27,4.868,0.994,0.061,-0.045,-0.073,0.98,-0.181,0.032,0.077,0.999,-0.019,-0.036,0.028,0.992,0.092,0.064,0.058,0.999,-0.024,0.032,-0.007,0.899,-0.438,0.005,0.017,0.974,-0.215,0.045,-0.057
1184,11.84,668,13.36,8.415,-1.98,-11.859,32.873,0.756,7.52,-16.392,-8.362,-5.508,12.499,-4.952,-7.977,-20.559,0.608,-6.073,52.222,0.418,2.137,29.458,-5.525,7.49,-0.014,0.068,0.958,-0.336,-0.507,0.78,-0.026,-0.131,1.063,-0.361,0.256,0.856,-0.26,-0.085,1.084,-0.045,-0.619,0.358,-0.031,-0.51,0.74,1.042,6.826,-5.386,160.996,-75.82,23.001,18.885,6.386,9.53,-7.096,1.145,15.041,23.25,-35.747,-40.341,-23.801,-4.908,10.385,165.388,-5.972,4.097,0.994,0.061,-0.044,-0.073,0.982,-0.167,0.027,0.08,0.999,-0.018,-0.035,0.029,0.992,0.092,0.064,0.059,0.999,-0.023,0.029,-0.011,0.898,-0.44,0.005,0.018,0.977,-0.201,0.044,-0.057
1185,11.85,668,13.36,8.213,-2.036,-12.078,34.673,0.019,7.705,-14.949,-7.442,-5.793,12.206,-5.05,-8.122,-19.117,0.839,-5.828,52.324,0.458,2.203,31.232,-5.29,7.637,-0.008,0.101,1.013,-0.144,-0.506,0.788,-0.008,-0.138,1.105,-0.235,0.023,0.932,-0.291,-0.105,1.032,-0.073,-0.618,0.373,-0.019,-0.443,0.703,0.292,4.145,-2.347,161.608,-95.864,27.151,22.915,7.848,20.624,-6.919,-17.566,3.661,21.8,-26.891,-16.337,-7.863,-4.628,5.496,170.471,-0.557,9.176,0.995,0.061,-0.043,-0.073,0.985,-0.152,0.021,0.083,0.999,-0.016,-0.034,0.03,0.992,0.091,0.063,0.059,0.999,-0.021,0.027,-0.012,0.897,-0.441,0.005,0.019,0.98,-0.187,0.043,-0.057
1186,11.86,669,13.38,7.922,-2.172,-12.356,36.272,-0.812,7.92,-13.596,-6.403,-5.977,12.008,-4.943,-8.085,-17.598,1.052,-5.765,52.243,0.509,2.245,32.846,-5.103,7.653,0.075,0.07,0.846,0.077,-0.453,0.805,0.071,-0.06,1.02,0.03,0.162,0.924,-0.246,-0.142,1.008,-0.085,-0.609,0.331,-0.086,-0.326,0.743,0.082,0.079,1.776,157.476,-105.344,27.686,28.099,9.622,31.217,-7.773,-18.948,10.426,17.77,-18.425,12.031,10.297,-6.438,2.981,171.344,-1.101,19.222,0.995,0.061,-0.043,-0.073,0.987,-0.138,0.013,0.086,0.999,-0.014,-0.033,0.033,0.992,0.09,0.061,0.06,0.999,-0.019,0.025,-0.011,0.898,-0.44,0.005,0.02,0.983,-0.172,0.042,-0.056
