molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
1529,15.29,835,16.7,-6.904,0.288,-1.896,-4.237,-0.263,1.494,-4.268,0.857,0.852,0.522,-0.674,-0.932,-4.902,-0.701,-2.163,1.322,0.696,-0.849,2.587,0.421,0.534,-0.018,-0.014,0.947,-0.03,0.133,0.98,0.0,0.119,1.033,-0.01,0.006,0.994,0.025,-0.008,0.971,0.013,0.057,0.87,-0.039,0.072,0.944,-1.77,-2.168,0.335,0.516,-1.039,-3.487,-0.175,-2.459,-6.045,3.376,-0.12,-0.297,0.374,6.053,-4.233,-2.673,-4.665,0.339,4.623,-3.443,-0.943,1.0,-0.005,0.008,-0.007,0.998,0.055,0.006,0.009,0.999,0.044,-0.008,-0.009,1.0,-0.005,0.006,-0.008,1.0,0.001,-0.001,0.01,1.0,0.007,0.0,-0.001,1.0,0.018,0.009,-0.004
1530,15.3,836,16.72,-6.932,0.28,-1.872,-4.193,-0.227,1.483,-4.3,0.797,0.943,0.464,-0.668,-0.933,-4.921,-0.749,-2.178,1.266,0.764,-0.852,2.599,0.408,0.521,-0.027,-0.008,0.941,-0.036,0.136,0.987,0.013,0.111,1.035,-0.009,0.012,0.994,0.012,0.008,0.956,0.008,0.045,0.889,-0.043,0.09,0.94,-0.754,-2.406,0.305,0.047,-0.762,-1.998,-0.112,-1.607,-8.248,2.334,-0.19,-0.083,-0.022,7.26,-6.975,-3.282,-6.545,0.266,3.8,-3.3,-1.267,1.0,-0.005,0.008,-0.007,0.998,0.055,0.006,0.009,0.999,0.044,-0.008,-0.009,1.0,-0.004,0.006,-0.008,1.0,0.002,-0.001,0.009,1.0,0.007,-0.001,-0.001,1.0,0.019,0.009,-0.004
1531,15.31,836,16.72,-6.957,0.255,-1.862,-4.158,-0.196,1.496,-4.306,0.695,1.068,0.42,-0.654,-0.931,-4.942,-0.817,-2.197,1.223,0.842,-0.851,2.613,0.409,0.499,-0.043,-0.004,0.942,-0.034,0.143,0.994,0.012,0.094,1.045,-0.006,0.007,0.997,-0.035,0.026,0.937,0.02,0.044,0.909,-0.041,0.101,0.953,-0.936,-4.204,0.707,-0.479,-0.359,-0.231,-0.221,-2.184,-11.203,1.166,-0.205,0.252,-2.822,5.957,-9.406,-3.021,-7.429,0.241,2.528,-2.484,-1.876,1.0,-0.005,0.008,-0.007,0.998,0.055,0.006,0.009,0.999,0.045,-0.007,-0.01,1.0,-0.004,0.006,-0.008,1.0,0.001,0.0,0.009,1.0,0.007,-0.002,-0.001,1.0,0.019,0.009,-0.004
1532,15.32,837,16.74,-6.98,0.2,-1.859,-4.13,-0.169,1.525,-4.286,0.59,1.193,0.387,-0.647,-0.929,-4.975,-0.882,-2.207,1.19,0.928,-0.846,2.622,0.413,0.471,-0.041,-0.004,0.945,-0.039,0.139,1.0,-0.002,0.082,1.046,-0.007,0.014,0.997,-0.06,0.012,0.941,0.028,0.038,0.921,-0.038,0.093,0.958,-1.427,-6.799,1.04,-0.894,-0.199,0.707,-0.164,-1.653,-11.772,-0.053,-0.082,0.225,-5.39,5.528,-10.907,-2.558,-6.914,-0.23,1.044,-1.442,-2.465,1.0,-0.005,0.008,-0.007,0.998,0.056,0.007,0.009,0.999,0.044,-0.007,-0.011,1.0,-0.003,0.006,-0.008,1.0,0.001,0.001,0.008,1.0,0.007,-0.003,-0.001,1.0,0.02,0.009,-0.004
1533,15.33,837,16.74,-6.999,0.131,-1.859,-4.125,-0.157,1.56,-4.279,0.497,1.319,0.362,-0.638,-0.925,-5.044,-0.923,-2.223,1.167,0.998,-0.839,2.622,0.428,0.442,-0.026,0.0,0.963,-0.033,0.148,0.989,-0.018,0.091,1.044,-0.009,-0.001,0.994,-0.04,-0.004,0.955,0.03,0.033,0.91,-0.031,0.089,0.961,-1.948,-7.923,1.004,-0.95,-0.047,1.041,-0.345,-1.953,-12.071,-0.727,0.097,0.337,-6.539,3.568,-10.777,-2.103,-5.187,-0.404,-0.806,-0.247,-2.538,1.0,-0.005,0.007,-0.007,0.998,0.056,0.007,0.009,0.999,0.044,-0.007,-0.012,1.0,-0.003,0.006,-0.008,1.0,0.0,0.001,0.007,1.0,0.007,-0.003,-0.001,1.0,0.02,0.009,-0.004
1534,15.34,838,16.76,-7.059,0.022,-1.866,-4.13,-0.144,1.594,-4.27,0.442,1.442,0.34,-0.63,-0.92,-5.122,-0.879,-2.243,1.162,1.037,-0.835,2.609,0.446,0.414,0.001,-0.023,0.954,-0.02,0.121,0.994,-0.002,0.098,1.037,-0.009,0.0,0.999,0.004,-0.005,0.971,0.026,0.032,0.906,-0.021,0.068,0.948,-2.095,-6.344,0.722,-1.312,0.162,1.353,-0.467,-2.374,-11.548,-1.219,0.028,0.504,-4.853,0.36,-9.82,-0.865,-2.261,0.107,-2.545,0.637,-2.202,1.0,-0.006,0.006,-0.007,0.998,0.056,0.007,0.009,0.999,0.044,-0.007,-0.013,1.0,-0.003,0.005,-0.008,1.0,0.0,0.001,0.006,1.0,0.007,-0.004,-0.001,1.0,0.02,0.009,-0.004
1535,15.35,838,16.76,-7.101,-0.068,-1.866,-4.141,-0.146,1.613,-4.262,0.447,1.549,0.387,-0.61,-0.915,-5.173,-0.855,-2.248,1.242,1.03,-0.838,2.658,0.478,0.394,0.001,-0.026,0.939,-0.014,0.118,0.995,0.011,0.1,1.02,-0.01,-0.007,0.995,0.028,0.014,0.975,0.019,0.028,0.897,-0.014,0.062,0.937,0.06,-6.195,0.651,-1.931,0.193,0.543,-0.679,-2.518,-9.692,-1.952,0.149,0.551,-3.918,-0.019,-9.496,0.649,0.696,0.804,-3.09,1.538,-1.451,1.0,-0.006,0.006,-0.007,0.998,0.056,0.007,0.009,0.999,0.045,-0.007,-0.014,1.0,-0.003,0.005,-0.008,1.0,0.0,0.001,0.005,1.0,0.007,-0.004,-0.001,1.0,0.02,0.009,-0.005
1536,15.36,839,16.78,-7.077,-0.108,-1.853,-4.082,-0.162,1.606,-4.177,0.473,1.643,0.39,-0.641,-0.907,-5.169,-0.844,-2.234,1.298,1.039,-0.847,2.666,0.455,0.383,-0.012,-0.015,0.937,-0.013,0.108,0.998,0.009,0.085,1.024,-0.012,-0.006,0.995,0.014,0.014,0.956,0.011,0.025,0.894,-0.009,0.054,0.929,0.177,-5.953,0.087,-2.138,-0.48,-1.225,-0.458,-2.46,-7.878,-2.201,0.141,0.728,-5.206,1.701,-9.448,1.976,3.196,1.552,-2.687,2.436,-0.632,1.0,-0.006,0.005,-0.007,0.998,0.056,0.007,0.009,0.999,0.044,-0.007,-0.015,1.0,-0.003,0.006,-0.008,1.0,-0.001,0.001,0.004,1.0,0.008,-0.004,-0.001,1.0,0.02,0.009,-0.005
1537,15.37,839,16.78,-7.098,-0.191,-1.817,-4.05,-0.146,1.575,-4.101,0.562,1.718,0.452,-0.639,-0.898,-5.185,-0.894,-2.206,1.392,0.955,-0.864,2.742,0.463,0.376,-0.012,-0.017,0.945,-0.016,0.112,1.002,0.002,0.07,1.031,-0.01,-0.017,0.991,-0.011,0.003,0.955,-0.004,0.016,0.883,-0.011,0.042,0.923,-0.321,-6.962,0.869,-2.279,-1.137,-2.666,-1.083,-2.253,-5.576,-2.753,0.258,0.84,-6.707,1.811,-8.577,2.767,4.719,2.455,-0.966,2.996,-0.01,1.0,-0.007,0.005,-0.007,0.998,0.055,0.007,0.009,0.999,0.044,-0.007,-0.016,1.0,-0.004,0.006,-0.008,1.0,-0.001,0.001,0.003,1.0,0.008,-0.003,0.0,1.0,0.02,0.009,-0.005
1538,15.38,840,16.8,-7.073,-0.31,-1.768,-4.057,-0.192,1.535,-4.033,0.654,1.774,0.512,-0.621,-0.89,-5.221,-0.92,-2.178,1.47,0.851,-0.888,2.789,0.54,0.372,-0.008,-0.011,0.959,-0.015,0.112,0.999,0.003,0.063,1.023,-0.005,-0.014,0.994,-0.024,-0.013,0.964,-0.011,0.012,0.891,-0.022,0.035,0.932,-0.491,-8.099,1.025,-2.051,-1.811,-3.702,-1.579,-1.905,-2.883,-3.421,0.444,0.77,-6.71,-0.514,-5.979,2.603,5.053,3.226,0.573,2.915,0.521,1.0,-0.006,0.004,-0.007,0.998,0.055,0.007,0.008,0.999,0.044,-0.007,-0.016,1.0,-0.005,0.005,-0.008,1.0,-0.002,0.002,0.003,1.0,0.008,-0.002,0.0,1.0,0.02,0.01,-0.005
1539,15.39,840,16.8,-7.073,-0.427,-1.726,-4.049,-0.237,1.494,-3.976,0.731,1.809,0.575,-0.623,-0.882,-5.253,-0.922,-2.134,1.541,0.782,-0.919,2.847,0.593,0.374,0.005,-0.014,0.959,-0.021,0.114,0.997,0.004,0.052,1.032,-0.006,-0.019,0.98,-0.022,-0.025,0.971,-0.017,0.005,0.886,-0.035,0.023,0.937,-0.486,-6.776,0.757,-2.535,-2.096,-3.298,-1.375,-1.471,-0.079,-3.176,1.543,0.762,-5.329,-2.475,-4.646,2.345,3.914,3.833,1.795,2.834,1.029,1.0,-0.006,0.003,-0.007,0.998,0.055,0.007,0.008,0.999,0.043,-0.007,-0.016,1.0,-0.005,0.005,-0.008,1.0,-0.003,0.002,0.002,1.0,0.008,-0.002,0.0,1.0,0.02,0.01,-0.004
1540,15.4,841,16.82,-7.057,-0.53,-1.701,-4.022,-0.258,1.461,-3.935,0.789,1.823,0.563,-0.656,-0.878,-5.278,-0.912,-2.07,1.529,0.759,-0.957,2.834,0.598,0.386,0.015,-0.019,0.951,-0.024,0.11,0.989,0.007,0.063,1.028,-0.013,-0.002,0.878,-0.016,-0.03,0.962,-0.018,0.008,0.886,-0.039,0.008,0.948,0.087,-4.984,0.762,-2.758,-1.578,-1.721,-0.727,-0.924,2.379,-1.946,1.682,0.373,-3.565,-2.582,-4.137,1.077,2.295,4.177,2.694,1.935,1.586,1.0,-0.007,0.002,-0.006,0.998,0.055,0.008,0.008,0.999,0.043,-0.007,-0.016,1.0,-0.005,0.006,-0.008,1.0,-0.003,0.001,0.002,1.0,0.008,-0.001,0.001,1.0,0.02,0.011,-0.004
1541,15.41,841,16.82,-7.026,-0.581,-1.695,-3.965,-0.283,1.437,-3.892,0.819,1.815,0.609,-0.651,-0.88,-5.291,-0.872,-1.992,1.579,0.714,-1.006,2.876,0.625,0.408,0.005,-0.024,0.946,-0.022,0.094,0.999,0.004,0.065,1.027,-0.006,-0.035,1.019,-0.009,-0.029,0.959,-0.017,0.016,0.889,-0.042,-0.006,0.957,0.016,-2.942,0.141,-2.801,-1.409,-0.323,-0.615,-0.156,5.303,-1.202,0.24,-0.158,-2.012,-4.207,-2.563,0.158,0.492,4.733,2.826,0.709,2.157,1.0,-0.007,0.002,-0.006,0.998,0.054,0.008,0.008,0.999,0.042,-0.007,-0.015,1.0,-0.005,0.006,-0.008,1.0,-0.004,0.001,0.002,1.0,0.008,-0.001,0.001,1.0,0.02,0.011,-0.004
1542,15.42,842,16.84,-6.981,-0.618,-1.69,-3.916,-0.307,1.415,-3.84,0.815,1.796,0.642,-0.681,-0.878,-5.299,-0.787,-1.908,1.632,0.729,-1.059,2.901,0.604,0.43,0.009,-0.022,0.943,-0.014,0.075,1.001,0.004,0.076,1.031,-0.019,-0.027,1.011,0.001,-0.016,0.954,-0.01,0.029,0.895,-0.04,-0.008,0.966,0.888,-2.409,0.405,-2.43,-1.289,0.086,-0.545,-0.061,7.333,-0.233,1.447,0.164,-1.165,-5.764,-1.18,-0.67,-0.783,5.389,2.326,-0.486,2.351,1.0,-0.007,0.001,-0.006,0.998,0.054,0.007,0.008,0.999,0.042,-0.007,-0.015,1.0,-0.006,0.006,-0.008,1.0,-0.004,0.001,0.002,1.0,0.009,-0.001,0.001,1.0,0.02,0.011,-0.004
1543,15.43,842,16.84,-6.953,-0.629,-1.675,-3.888,-0.339,1.384,-3.83,0.831,1.75,0.674,-0.703,-0.879,-5.32,-0.724,-1.799,1.687,0.758,-1.119,2.913,0.577,0.455,0.005,-0.025,0.945,-0.003,0.091,1.0,0.028,0.096,1.02,-0.016,-0.024,0.997,0.008,-0.008,0.956,-0.004,0.037,0.879,-0.032,-0.006,0.969,0.756,-2.611,0.265,-2.079,-1.661,-1.022,-0.444,0.977,10.116,0.019,1.216,-0.145,-0.934,-5.742,-0.682,-1.074,-1.483,5.741,1.244,-1.336,2.318,1.0,-0.007,0.001,-0.006,0.999,0.054,0.007,0.008,0.999,0.042,-0.007,-0.014,1.0,-0.006,0.006,-0.008,1.0,-0.004,0.0,0.002,1.0,0.009,-0.001,0.002,1.0,0.02,0.011,-0.004
1544,15.44,843,16.86,-6.92,-0.632,-1.651,-3.872,-0.378,1.348,-3.83,0.827,1.701,0.695,-0.732,-0.882,-5.345,-0.665,-1.686,1.731,0.809,-1.181,2.901,0.546,0.476,0.013,-0.022,0.957,-0.003,0.094,1.008,0.03,0.105,1.032,-0.02,-0.029,1.02,0.012,-0.004,0.958,0.003,0.04,0.888,-0.034,0.002,0.968,0.156,-1.058,0.208,-2.153,-1.924,-2.041,-0.168,0.952,10.708,0.998,1.464,-0.23,-1.468,-4.943,-0.628,-1.222,-2.008,5.826,-0.085,-1.405,1.807,1.0,-0.007,0.001,-0.006,0.999,0.053,0.007,0.008,0.999,0.042,-0.007,-0.013,1.0,-0.006,0.006,-0.008,1.0,-0.004,-0.001,0.002,1.0,0.009,-0.001,0.002,1.0,0.019,0.011,-0.004
1545,15.45,843,16.86,-6.866,-0.656,-1.613,-3.868,-0.403,1.303,-3.822,0.811,1.655,0.718,-0.752,-0.888,-5.344,-0.665,-1.587,1.776,0.87,-1.242,2.882,0.524,0.497,0.008,-0.016,0.949,-0.012,0.095,1.012,0.041,0.103,1.031,-0.015,-0.022,1.009,-0.003,-0.001,0.962,0.016,0.04,0.892,-0.027,0.015,0.962,1.482,-1.076,0.283,-1.315,-2.379,-3.185,-0.167,0.772,9.966,1.007,0.992,-0.617,-1.465,-5.186,0.032,-0.867,-2.516,5.359,-0.944,-1.184,1.334,1.0,-0.007,0.0,-0.006,0.999,0.053,0.007,0.007,0.999,0.043,-0.008,-0.012,1.0,-0.006,0.007,-0.008,1.0,-0.004,-0.001,0.002,1.0,0.009,-0.001,0.003,1.0,0.019,0.011,-0.004
1546,15.46,844,16.88,-6.782,-0.611,-1.571,-3.874,-0.436,1.254,-3.812,0.788,1.611,0.7,-0.792,-0.894,-5.335,-0.653,-1.504,1.78,0.962,-1.294,2.814,0.482,0.517,-0.006,-0.008,0.953,-0.012,0.106,1.008,0.045,0.101,1.042,-0.016,-0.012,0.999,0.0,0.004,0.959,0.027,0.038,0.9,-0.024,0.023,0.962,1.279,-0.537,0.15,-1.079,-2.744,-3.692,-0.137,0.614,8.998,1.131,0.69,-0.688,-1.681,-5.184,0.693,-0.272,-2.639,4.415,-1.68,-0.883,1.272,1.0,-0.007,0.0,-0.006,0.999,0.052,0.006,0.007,0.999,0.043,-0.008,-0.011,1.0,-0.006,0.007,-0.008,1.0,-0.004,-0.002,0.002,1.0,0.009,-0.002,0.003,1.0,0.018,0.011,-0.003
1547,15.47,844,16.88,-6.754,-0.555,-1.538,-3.932,-0.507,1.221,-3.794,0.764,1.566,0.719,-0.815,-0.902,-5.344,-0.611,-1.433,1.822,1.038,-1.339,2.788,0.474,0.537,-0.003,-0.003,0.952,-0.006,0.109,1.01,0.046,0.093,1.044,-0.016,-0.016,0.995,0.009,-0.005,0.961,0.033,0.03,0.897,-0.023,0.033,0.963,0.507,-0.241,0.184,-0.273,-2.483,-2.683,0.087,0.614,8.052,0.949,0.388,-0.766,-2.08,-4.661,0.989,0.667,-2.325,3.529,-1.792,-0.603,1.196,1.0,-0.006,0.0,-0.006,0.999,0.052,0.006,0.007,0.999,0.043,-0.008,-0.01,1.0,-0.006,0.007,-0.008,1.0,-0.004,-0.002,0.002,1.0,0.009,-0.002,0.004,1.0,0.018,0.011,-0.003
1548,15.48,845,16.9,-6.774,-0.49,-1.515,-3.959,-0.51,1.189,-3.78,0.74,1.517,0.673,-0.823,-0.909,-5.388,-0.561,-1.37,1.796,1.099,-1.374,2.742,0.425,0.56,-0.008,-0.012,0.947,-0.006,0.111,1.005,0.042,0.092,1.039,-0.015,-0.006,0.998,0.011,-0.011,0.961,0.045,0.025,0.901,-0.017,0.037,0.956,0.257,-1.045,0.412,0.107,-1.948,-1.659,0.221,0.71,7.699,1.192,0.325,-0.702,-2.629,-5.156,1.424,1.169,-1.859,2.686,-1.458,-0.92,1.447,1.0,-0.006,0.001,-0.006,0.999,0.053,0.005,0.007,0.999,0.043,-0.008,-0.01,1.0,-0.006,0.007,-0.008,1.0,-0.004,-0.003,0.002,1.0,0.01,-0.003,0.004,1.0,0.018,0.011,-0.003
1549,15.49,845,16.9,-6.804,-0.436,-1.499,-3.963,-0.522,1.169,-3.762,0.716,1.458,0.649,-0.855,-0.915,-5.416,-0.512,-1.303,1.795,1.179,-1.403,2.743,0.367,0.58,-0.005,-0.012,0.944,0.0,0.115,1.005,0.041,0.089,1.043,-0.017,-0.011,0.992,0.014,-0.008,0.964,0.05,0.026,0.896,-0.014,0.047,0.943,-0.017,-1.75,0.574,0.487,-1.217,-0.791,0.554,1.28,8.107,1.188,0.015,-0.593,-2.707,-4.404,1.447,1.514,-1.393,2.138,-0.714,-1.172,1.235,1.0,-0.006,0.001,-0.006,0.999,0.053,0.005,0.007,0.999,0.043,-0.009,-0.009,1.0,-0.006,0.007,-0.008,1.0,-0.004,-0.004,0.002,1.0,0.01,-0.003,0.004,1.0,0.018,0.01,-0.003
1550,15.5,846,16.92,-6.791,-0.387,-1.488,-3.937,-0.528,1.152,-3.744,0.684,1.387,0.599,-0.859,-0.92,-5.454,-0.465,-1.229,1.764,1.227,-1.423,2.722,0.327,0.596,-0.003,-0.011,0.944,0.003,0.106,1.01,0.043,0.084,1.044,-0.016,-0.002,0.998,0.021,-0.016,0.957,0.048,0.025,0.889,-0.008,0.053,0.943,-0.091,-2.066,0.357,0.491,-0.621,-0.661,0.806,2.157,8.717,1.551,0.131,-0.457,-2.422,-3.51,1.431,1.188,-1.057,1.547,-0.045,-1.746,1.072,1.0,-0.006,0.001,-0.006,0.999,0.053,0.005,0.006,0.999,0.043,-0.009,-0.008,1.0,-0.005,0.007,-0.008,1.0,-0.005,-0.004,0.002,1.0,0.01,-0.004,0.004,1.0,0.019,0.01,-0.003
1551,15.51,846,16.92,-6.828,-0.351,-1.466,-3.921,-0.529,1.129,-3.743,0.647,1.302,0.554,-0.845,-0.923,-5.508,-0.419,-1.145,1.736,1.254,-1.437,2.717,0.309,0.606,-0.003,-0.013,0.942,-0.004,0.111,1.005,0.045,0.095,1.028,-0.011,-0.002,0.993,0.023,-0.019,0.962,0.048,0.029,0.883,-0.01,0.058,0.942,-0.239,-2.725,0.544,0.36,-0.455,-1.472,0.797,3.105,9.614,1.485,0.123,-0.275,-2.033,-2.84,1.376,0.801,-0.793,1.1,0.789,-1.886,0.747,1.0,-0.006,0.001,-0.006,0.999,0.053,0.005,0.006,0.999,0.043,-0.009,-0.007,1.0,-0.005,0.007,-0.008,1.0,-0.005,-0.005,0.002,1.0,0.01,-0.004,0.004,1.0,0.019,0.01,-0.003
1552,15.52,847,16.94,-6.845,-0.351,-1.442,-3.911,-0.515,1.106,-3.744,0.606,1.212,0.509,-0.838,-0.924,-5.559,-0.374,-1.057,1.712,1.285,-1.448,2.723,0.291,0.611,-0.007,-0.007,0.948,-0.004,0.128,0.999,0.044,0.096,1.025,-0.013,0.001,0.996,0.024,-0.017,0.961,0.041,0.035,0.878,-0.012,0.061,0.938,-0.13,-3.241,0.523,0.66,-0.386,-1.91,1.058,3.703,9.951,1.115,-0.067,-0.11,-1.768,-1.993,1.394,0.416,-0.721,0.919,1.759,-1.697,0.363,1.0,-0.006,0.001,-0.006,0.999,0.053,0.004,0.006,0.999,0.043,-0.009,-0.006,1.0,-0.004,0.007,-0.008,1.0,-0.005,-0.005,0.002,1.0,0.01,-0.004,0.004,1.0,0.019,0.01,-0.003
1553,15.53,847,16.94,-6.864,-0.369,-1.419,-3.894,-0.494,1.084,-3.745,0.561,1.122,0.472,-0.851,-0.923,-5.613,-0.346,-0.973,1.691,1.338,-1.452,2.741,0.253,0.61,-0.002,-0.008,0.965,-0.008,0.123,0.991,0.044,0.095,1.017,-0.017,-0.004,0.995,0.02,-0.024,0.964,0.046,0.036,0.871,-0.011,0.055,0.943,-1.417,-2.048,0.282,0.415,-0.355,-1.988,0.753,4.004,9.497,0.56,-0.016,0.122,-1.131,-0.92,1.385,0.039,-0.734,0.44,2.248,-1.216,-0.052,1.0,-0.006,0.001,-0.006,0.999,0.054,0.004,0.006,0.999,0.043,-0.009,-0.005,1.0,-0.004,0.007,-0.008,1.0,-0.006,-0.006,0.003,1.0,0.01,-0.005,0.004,1.0,0.02,0.009,-0.003
1554,15.54,848,16.96,-6.91,-0.434,-1.404,-3.871,-0.456,1.07,-3.739,0.524,1.043,0.438,-0.85,-0.92,-5.643,-0.326,-0.904,1.672,1.373,-1.449,2.758,0.238,0.603,0.018,-0.017,0.947,-0.01,0.11,0.984,0.056,0.092,1.022,-0.015,-0.001,0.993,0.025,-0.025,0.96,0.042,0.036,0.874,-0.011,0.055,0.942,-0.808,-1.089,0.048,-0.065,0.066,-1.503,0.478,3.542,7.836,-0.116,-0.206,0.279,-0.019,-0.088,1.189,-0.24,-0.573,-0.013,1.813,-0.399,-0.515,1.0,-0.006,0.0,-0.006,0.999,0.054,0.005,0.006,0.999,0.043,-0.009,-0.005,1.0,-0.004,0.007,-0.008,1.0,-0.006,-0.006,0.003,1.0,0.011,-0.005,0.004,1.0,0.02,0.009,-0.003
1555,15.55,848,16.96,-6.946,-0.433,-1.393,-3.84,-0.473,1.068,-3.736,0.497,0.979,0.407,-0.851,-0.915,-5.661,-0.313,-0.858,1.654,1.405,-1.438,2.772,0.227,0.588,0.002,-0.017,0.934,-0.004,0.11,0.989,0.06,0.094,1.023,-0.015,0.0,0.996,0.022,-0.018,0.965,0.038,0.038,0.881,-0.011,0.056,0.939,0.843,-0.911,-0.358,-0.37,0.259,-1.52,0.603,2.999,5.589,-0.242,-0.214,0.458,0.932,0.675,1.251,-0.522,-0.22,-0.732,1.267,0.174,-1.078,1.0,-0.006,0.0,-0.006,0.999,0.054,0.004,0.006,0.999,0.043,-0.009,-0.004,1.0,-0.004,0.007,-0.008,1.0,-0.006,-0.006,0.003,1.0,0.011,-0.005,0.004,1.0,0.021,0.009,-0.003
1556,15.56,849,16.98,-6.912,-0.451,-1.375,-3.801,-0.453,1.055,-3.736,0.481,0.937,0.379,-0.836,-0.91,-5.682,-0.316,-0.841,1.638,1.418,-1.419,2.782,0.256,0.567,-0.001,-0.011,0.939,-0.01,0.108,0.993,0.05,0.094,1.027,-0.013,-0.002,0.993,0.022,-0.021,0.962,0.037,0.038,0.887,-0.019,0.054,0.945,0.507,0.123,-0.603,-0.687,-0.033,-2.455,0.695,2.173,2.8,-0.427,-0.216,0.514,1.388,1.419,1.229,-0.83,0.173,-1.339,0.461,1.078,-1.456,1.0,-0.006,0.0,-0.006,0.999,0.054,0.005,0.006,0.999,0.043,-0.009,-0.004,1.0,-0.003,0.007,-0.008,1.0,-0.006,-0.006,0.003,1.0,0.011,-0.005,0.004,1.0,0.021,0.009,-0.003
1557,15.57,849,16.98,-6.954,-0.44,-1.341,-3.801,-0.482,1.042,-3.733,0.483,0.912,0.385,-0.8,-0.906,-5.7,-0.338,-0.844,1.659,1.4,-1.396,2.816,0.325,0.544,-0.007,-0.017,0.95,-0.01,0.114,0.991,0.049,0.096,1.028,-0.008,-0.006,0.991,0.017,-0.018,0.963,0.035,0.04,0.887,-0.026,0.057,0.946,0.584,-1.066,0.161,-0.576,-0.388,-3.233,0.563,1.284,0.572,-0.73,-0.213,0.446,1.89,2.373,0.975,-0.664,0.773,-1.843,-0.246,1.837,-1.734,1.0,-0.006,0.0,-0.006,0.998,0.054,0.005,0.005,0.999,0.044,-0.009,-0.004,1.0,-0.003,0.007,-0.008,1.0,-0.006,-0.006,0.003,1.0,0.011,-0.006,0.004,1.0,0.021,0.009,-0.003
