molab_frame,molab_time,video_frame,video_time,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
24,0.24,97,1.94,86.489,6.127,-3.465,-21.437,-2.862,-0.579,64.738,14.668,0.135,77.189,25.29,-8.379,46.136,10.804,-8.17,45.944,4.126,-2.175,95.348,-0.511,-8.851,-0.011,-0.004,1.004,-0.006,0.001,0.978,0.0,-0.004,0.949,0.001,0.001,0.963,-0.003,-0.005,0.892,-0.013,-0.002,0.952,-0.009,-0.003,1.046,0.163,0.091,-0.071,-0.603,-0.283,0.366,-0.198,0.054,0.05,-0.288,-0.949,0.398,0.159,-0.277,0.635,0.311,0.395,-0.316,0.16,-0.264,0.892,0.98,-0.171,0.098,0.001,0.982,0.186,0.025,0.0,0.901,0.384,0.199,-0.002,0.886,0.386,-0.256,-0.001,0.832,0.547,-0.094,-0.003,0.831,0.553,0.064,-0.006,0.968,-0.25,-0.038,0.002
25,0.25,97,1.94,86.313,6.186,-3.423,-21.336,-2.554,-0.455,64.851,14.926,-0.117,77.378,25.396,-8.491,46.431,10.7,-7.969,46.054,4.122,-2.165,95.827,-0.365,-8.851,-0.005,-0.002,1.005,0.002,-0.003,0.977,-0.003,0.004,0.955,0.003,-0.003,0.961,-0.003,0.002,0.89,-0.007,-0.003,0.957,-0.005,-0.01,1.05,0.048,-0.021,-0.009,-0.418,-0.416,0.37,-0.233,0.182,0.016,-0.296,-0.715,0.245,0.219,-0.519,0.881,0.352,0.082,-0.122,0.087,-0.478,0.374,0.981,-0.169,0.096,0.001,0.982,0.185,0.023,0.0,0.9,0.386,0.2,-0.002,0.886,0.385,-0.259,0.001,0.831,0.549,-0.095,-0.003,0.831,0.553,0.061,-0.004,0.967,-0.252,-0.039,0.001
26,0.26,98,1.96,85.858,5.99,-3.439,-21.442,-2.854,-0.568,64.364,14.593,0.108,77.665,25.116,-8.08,46.19,10.905,-8.448,45.798,4.094,-2.136,95.812,-0.328,-8.823,-0.009,0.003,1.001,-0.003,-0.001,0.979,0.0,0.0,0.954,-0.001,0.001,0.967,-0.003,-0.003,0.894,-0.012,-0.008,0.949,-0.004,-0.01,1.05,0.029,-0.119,-0.102,-0.049,-0.375,0.432,-0.263,0.002,0.03,-0.44,-0.595,0.169,0.181,-0.742,0.973,0.15,-0.168,0.13,0.074,-0.58,0.569,0.981,-0.167,0.097,0.001,0.982,0.186,0.025,0.0,0.901,0.385,0.198,-0.001,0.886,0.387,-0.257,0.0,0.831,0.547,-0.096,-0.002,0.831,0.552,0.063,-0.006,0.966,-0.254,-0.041,0.001
27,0.27,98,1.96,86.013,6.254,-3.371,-21.15,-2.715,-0.508,64.077,14.505,0.12,77.066,25.062,-8.086,46.604,10.727,-8.084,46.348,4.196,-2.325,95.66,-0.087,-8.659,-0.011,0.002,1.003,-0.003,-0.003,0.971,-0.003,-0.005,0.951,0.001,-0.004,0.965,-0.003,-0.004,0.893,-0.012,0.003,0.951,-0.003,-0.006,1.05,-0.188,-0.368,-0.234,0.079,-0.474,0.518,0.183,0.028,-0.006,-0.278,-0.439,0.058,0.301,-0.754,0.992,0.16,-0.384,0.087,0.397,-0.794,0.44,0.981,-0.166,0.1,0.001,0.983,0.183,0.024,0.0,0.902,0.384,0.2,-0.002,0.886,0.385,-0.257,0.0,0.831,0.549,-0.094,-0.003,0.83,0.554,0.064,-0.006,0.967,-0.251,-0.042,0.001
28,0.28,99,1.98,86.088,6.259,-3.38,-21.452,-2.602,-0.458,64.602,14.841,-0.089,77.04,24.908,-7.891,46.133,10.797,-8.201,45.856,4.134,-2.243,95.256,-0.162,-8.62,-0.009,-0.003,1.003,0.001,0.001,0.971,-0.006,0.001,0.955,0.002,0.002,0.97,0.003,-0.008,0.89,-0.008,-0.003,0.951,-0.001,-0.004,1.051,-0.139,-0.402,0.032,-0.043,-0.476,0.523,0.184,-0.152,0.088,-0.225,-0.45,0.086,0.238,-0.592,0.714,0.041,-0.289,0.188,0.613,-0.858,0.077,0.981,-0.168,0.098,0.001,0.982,0.186,0.023,0.0,0.901,0.385,0.201,-0.002,0.885,0.387,-0.257,0.0,0.831,0.547,-0.096,-0.002,0.831,0.553,0.062,-0.005,0.967,-0.249,-0.044,0.0
29,0.29,99,1.98,86.164,6.056,-3.457,-21.496,-2.919,-0.573,64.225,14.896,-0.271,77.028,24.899,-7.876,46.341,10.843,-8.333,46.036,3.985,-1.874,95.193,-0.122,-8.582,-0.007,0.001,1.004,-0.006,0.0,0.98,-0.004,-0.003,0.951,-0.001,0.005,0.968,-0.004,-0.002,0.893,-0.006,-0.002,0.954,-0.002,0.007,1.044,0.066,-0.495,0.485,0.462,-0.317,0.953,0.11,-0.247,0.025,-0.293,-0.523,0.051,0.38,-0.413,0.72,-0.435,-0.276,0.35,0.717,-0.873,0.305,0.981,-0.167,0.095,0.001,0.982,0.186,0.026,0.0,0.902,0.383,0.2,-0.002,0.885,0.389,-0.256,-0.001,0.831,0.549,-0.095,-0.003,0.83,0.555,0.062,-0.005,0.968,-0.247,-0.043,0.0
30,0.3,100,2.0,86.142,6.078,-3.446,-21.514,-2.89,-0.554,64.218,14.879,-0.261,77.021,24.917,-7.899,46.343,10.836,-8.321,46.029,3.984,-1.877,95.235,-0.146,-8.598,-0.006,0.005,1.006,0.001,0.004,0.978,0.0,-0.002,0.952,0.001,0.0,0.964,-0.002,0.002,0.89,-0.001,0.002,0.948,-0.007,-0.003,1.047,0.266,-0.401,0.545,0.145,-0.517,0.628,0.379,-0.472,0.107,-0.168,-0.303,0.309,0.163,-0.617,0.783,-0.297,-0.356,0.44,1.015,-0.888,0.413,0.981,-0.166,0.095,0.001,0.982,0.186,0.026,0.0,0.901,0.384,0.2,-0.002,0.885,0.389,-0.256,-0.001,0.83,0.549,-0.095,-0.003,0.83,0.555,0.062,-0.004,0.968,-0.247,-0.042,0.0
31,0.31,100,2.0,86.085,6.07,-3.441,-21.515,-2.857,-0.534,64.219,14.876,-0.264,77.01,24.924,-7.901,46.357,10.836,-8.322,46.004,3.99,-1.903,95.275,-0.172,-8.619,-0.005,0.003,1.006,0.004,0.002,0.983,0.0,0.006,0.955,0.0,-0.002,0.961,0.001,0.001,0.889,-0.004,-0.004,0.951,-0.001,-0.001,1.045,0.077,-0.474,0.542,-0.281,-0.355,0.715,0.346,-0.524,0.167,-0.372,-0.522,0.204,0.375,-0.992,0.77,-0.092,-0.671,0.424,0.918,-0.577,0.722,0.982,-0.166,0.095,0.001,0.982,0.186,0.025,0.0,0.901,0.384,0.2,-0.002,0.885,0.389,-0.256,-0.001,0.83,0.549,-0.095,-0.002,0.83,0.554,0.062,-0.004,0.968,-0.247,-0.043,0.0
32,0.32,101,2.02,86.129,6.033,-3.458,-21.536,-2.835,-0.519,64.275,14.9,-0.28,76.999,24.951,-7.925,46.355,10.837,-8.326,46.008,4.002,-1.934,95.311,-0.217,-8.651,0.0,-0.001,1.005,0.0,0.005,0.978,-0.001,0.003,0.96,-0.001,-0.005,0.964,0.003,0.004,0.887,-0.005,0.0,0.953,-0.006,0.001,1.046,-0.233,-0.795,0.584,-0.226,-0.366,0.576,0.39,-0.609,0.243,-0.443,-0.722,0.12,0.17,-0.825,0.607,0.045,-0.752,0.514,0.169,-0.429,0.845,0.982,-0.166,0.095,0.001,0.982,0.187,0.025,0.0,0.901,0.384,0.2,-0.002,0.885,0.388,-0.256,-0.001,0.83,0.549,-0.095,-0.002,0.83,0.555,0.062,-0.004,0.968,-0.247,-0.042,0.001
33,0.33,101,2.02,86.162,6.03,-3.461,-21.546,-2.803,-0.499,64.318,14.917,-0.294,77.035,24.985,-7.958,46.362,10.833,-8.316,46.019,4.005,-1.938,95.362,-0.235,-8.672,-0.002,0.002,1.004,0.004,0.004,0.98,0.001,0.005,0.957,0.003,0.003,0.959,0.002,0.004,0.886,-0.001,0.003,0.956,-0.003,-0.003,1.052,-0.117,-0.446,0.832,-0.04,-0.442,0.602,0.052,-0.487,0.281,-0.218,-0.78,0.335,0.081,-0.566,0.551,0.193,-0.865,0.683,0.124,-0.572,0.71,0.982,-0.166,0.094,0.001,0.982,0.187,0.025,0.0,0.901,0.384,0.2,-0.002,0.885,0.388,-0.257,-0.001,0.83,0.549,-0.096,-0.002,0.83,0.555,0.061,-0.004,0.968,-0.248,-0.042,0.001
34,0.34,102,2.04,86.193,6.031,-3.465,-21.574,-2.788,-0.486,64.36,14.924,-0.297,76.989,25.003,-7.98,46.36,10.833,-8.314,46.007,3.999,-1.923,95.371,-0.262,-8.688,0.007,-0.001,1.001,-0.002,0.005,0.979,0.003,0.001,0.949,0.001,-0.005,0.963,-0.001,0.005,0.891,0.002,0.004,0.957,-0.002,0.004,1.046,-0.405,-0.406,0.61,-0.156,-0.545,0.699,0.523,-0.452,0.144,-0.512,-0.859,0.329,0.283,-0.813,0.682,-0.055,-0.825,0.684,-0.186,-0.606,0.767,0.982,-0.166,0.094,0.001,0.982,0.187,0.025,0.0,0.901,0.385,0.2,-0.002,0.885,0.388,-0.257,-0.001,0.83,0.55,-0.096,-0.002,0.83,0.555,0.061,-0.004,0.968,-0.247,-0.042,0.001
35,0.35,102,2.04,86.216,6.037,-3.467,-21.548,-2.763,-0.468,64.411,14.963,-0.328,76.994,25.025,-7.995,46.366,10.831,-8.311,46.034,3.994,-1.914,95.388,-0.285,-8.707,0.003,-0.001,1.005,-0.001,0.0,0.978,-0.007,0.005,0.951,0.003,-0.003,0.965,-0.001,-0.001,0.882,0.008,0.003,0.949,-0.003,-0.001,1.045,-0.457,-0.564,0.348,-0.278,-0.547,0.704,0.276,-0.449,0.193,-0.415,-0.649,0.232,0.415,-0.69,0.711,-0.33,-0.664,0.505,-0.264,-0.573,0.951,0.982,-0.167,0.094,0.001,0.982,0.187,0.024,0.0,0.901,0.385,0.2,-0.002,0.885,0.388,-0.257,-0.001,0.83,0.549,-0.096,-0.002,0.83,0.555,0.061,-0.004,0.968,-0.248,-0.042,0.001
36,0.36,103,2.06,86.225,6.036,-3.472,-21.552,-2.729,-0.448,64.442,15.002,-0.356,76.972,25.007,-7.97,46.356,10.83,-8.311,46.039,3.992,-1.917,95.407,-0.287,-8.709,0.003,0.002,1.007,0.003,0.002,0.982,-0.003,0.002,0.953,0.001,-0.003,0.961,0.002,-0.001,0.885,0.007,0.004,0.947,0.002,0.0,1.047,-0.462,-0.686,-0.002,-0.339,-0.548,0.707,0.119,-0.614,0.395,-0.543,-0.413,0.309,0.541,-0.542,0.795,-0.172,-0.507,0.361,-0.357,-0.617,0.616,0.982,-0.167,0.093,0.001,0.982,0.187,0.024,0.001,0.901,0.385,0.2,-0.002,0.885,0.388,-0.257,0.0,0.83,0.549,-0.096,-0.001,0.83,0.555,0.061,-0.003,0.968,-0.248,-0.042,0.001
37,0.37,103,2.06,86.243,6.039,-3.476,-21.541,-2.696,-0.426,64.485,15.024,-0.362,76.98,25.006,-7.964,46.387,10.81,-8.264,46.054,3.986,-1.919,95.466,-0.276,-8.711,0.002,0.0,1.003,0.003,0.0,0.977,0.002,0.007,0.956,-0.002,-0.001,0.963,-0.004,0.004,0.894,0.008,0.002,0.953,-0.005,-0.006,1.051,-0.462,-0.686,-0.002,-0.333,-0.593,0.821,0.027,-0.974,0.341,-0.414,-0.617,0.378,0.493,-0.401,0.795,-0.063,-0.569,0.18,-0.413,-0.648,0.558,0.982,-0.167,0.093,0.001,0.982,0.187,0.024,0.001,0.901,0.385,0.2,-0.002,0.885,0.387,-0.257,0.0,0.83,0.55,-0.096,-0.001,0.83,0.555,0.06,-0.003,0.968,-0.248,-0.042,0.001
38,0.38,104,2.08,86.271,6.057,-3.476,-21.544,-2.662,-0.404,64.516,15.021,-0.342,76.978,25.004,-7.947,46.383,10.809,-8.263,46.047,3.981,-1.922,95.503,-0.299,-8.732,0.003,-0.005,1.009,0.005,0.002,0.981,0.003,0.0,0.955,0.0,-0.001,0.96,0.001,0.0,0.884,0.009,0.0,0.956,-0.001,0.0,1.052,-0.287,-0.575,-0.076,-0.333,-0.65,0.798,-0.012,-0.719,0.354,-0.468,-0.637,0.204,0.468,-0.488,0.897,0.062,-0.537,0.224,-0.148,-0.594,1.044,0.982,-0.167,0.093,0.001,0.982,0.187,0.023,0.001,0.901,0.385,0.199,-0.001,0.886,0.387,-0.257,0.0,0.83,0.55,-0.096,-0.001,0.83,0.555,0.06,-0.003,0.968,-0.248,-0.042,0.001
39,0.39,104,2.08,86.282,6.061,-3.478,-21.511,-2.657,-0.394,64.569,15.044,-0.349,76.966,25.0,-7.933,46.42,10.817,-8.297,46.067,3.966,-1.9,95.53,-0.316,-8.744,0.009,-0.006,1.007,0.0,-0.001,0.979,0.001,0.004,0.951,0.0,-0.001,0.963,0.001,0.0,0.89,0.009,-0.004,0.954,0.001,-0.005,1.049,-0.335,-0.303,-0.032,-0.089,-0.702,0.765,0.086,-0.435,0.221,-0.391,-0.798,0.391,0.408,-0.718,1.123,0.052,-0.504,0.145,0.287,-0.693,1.002,0.982,-0.167,0.093,0.0,0.982,0.186,0.023,0.001,0.901,0.386,0.199,-0.001,0.886,0.387,-0.257,0.0,0.83,0.55,-0.096,-0.001,0.83,0.555,0.06,-0.003,0.968,-0.249,-0.043,0.001
40,0.4,105,2.1,86.298,6.074,-3.476,-21.48,-2.647,-0.381,64.622,15.053,-0.341,76.98,24.973,-7.888,46.429,10.806,-8.284,46.083,3.952,-1.883,95.535,-0.292,-8.727,0.005,-0.006,1.003,0.002,-0.011,0.98,0.003,0.004,0.953,-0.006,0.002,0.964,0.0,0.0,0.89,0.011,-0.005,0.947,0.0,-0.001,1.052,-0.269,-0.169,-0.026,0.154,-0.641,0.776,0.107,-0.298,0.166,-0.485,-0.817,0.294,0.358,-1.077,1.206,0.05,-0.607,0.056,-0.056,-0.768,0.729,0.982,-0.167,0.092,0.0,0.982,0.186,0.023,0.001,0.901,0.386,0.199,-0.001,0.886,0.387,-0.257,0.0,0.83,0.55,-0.096,-0.001,0.83,0.555,0.06,-0.003,0.968,-0.249,-0.043,0.001
41,0.41,105,2.1,-0.159,0.385,-0.001,0.255,0.291,0.409,0.395,0.311,-0.002,0.016,0.689,0.002,-0.18,-0.252,-0.001,0.14,-0.235,-0.001,-0.13,-0.305,-0.001,0.002,0.001,1.003,0.005,-0.004,0.98,-0.003,0.007,0.953,0.007,-0.005,0.958,0.001,-0.007,0.891,0.009,-0.002,0.951,-0.005,-0.006,1.052,-0.204,-0.286,0.003,0.218,-0.719,0.808,0.045,-0.3,0.005,-0.588,-0.666,0.288,0.465,-0.988,0.979,-0.007,-0.588,0.118,-0.095,-0.833,0.482,1.0,0.0,-0.001,0.004,1.0,-0.002,-0.003,0.004,1.0,0.004,0.002,0.004,1.0,-0.003,-0.004,0.004,1.0,-0.004,0.0,0.004,1.0,-0.001,-0.005,0.004,1.0,-0.003,0.002,0.004
42,0.42,106,2.12,0.028,0.341,0.001,0.393,0.174,0.409,0.537,0.288,-0.001,0.016,0.721,0.002,-0.043,-0.155,-0.001,0.016,-0.286,-0.001,-0.131,-0.371,-0.001,0.002,-0.007,1.0,0.003,-0.007,0.978,0.0,0.002,0.953,0.006,-0.004,0.963,0.0,-0.004,0.889,0.008,-0.006,0.946,-0.007,-0.003,1.052,-0.029,-0.175,-0.071,0.209,-0.709,0.615,-0.084,-0.106,0.1,-0.458,-0.807,0.113,0.534,-0.755,1.087,-0.173,-0.307,-0.12,0.173,-1.079,0.295,1.0,-0.004,-0.001,0.004,1.0,-0.003,-0.002,0.004,1.0,0.001,0.002,0.004,1.0,-0.003,-0.003,0.004,1.0,-0.004,0.0,0.004,1.0,-0.003,-0.004,0.004,1.0,-0.003,0.003,0.004
43,0.43,106,2.12,0.028,0.341,0.001,0.394,0.133,0.409,0.537,0.288,-0.001,0.046,0.57,0.001,-0.043,-0.114,0.0,0.017,-0.327,-0.001,-0.101,-0.373,-0.001,0.004,-0.004,1.004,0.002,-0.004,0.98,0.002,0.007,0.954,0.004,-0.002,0.965,0.0,-0.007,0.894,0.008,-0.004,0.953,-0.002,-0.006,1.046,-0.072,-0.018,0.013,0.377,-0.594,0.324,0.088,-0.205,-0.013,-0.495,-0.679,0.239,0.663,-0.711,1.083,-0.065,-0.186,-0.178,0.042,-0.971,0.362,1.0,-0.004,-0.001,0.004,1.0,-0.003,-0.001,0.004,1.0,0.001,0.002,0.004,1.0,-0.003,-0.002,0.004,1.0,-0.004,0.0,0.004,1.0,-0.003,-0.004,0.004,1.0,-0.003,0.003,0.004
44,0.44,107,2.14,-0.005,0.383,0.001,0.391,0.174,0.409,0.792,0.174,-0.001,0.077,0.481,0.001,-0.028,-0.153,-0.001,0.025,-0.328,-0.001,-0.112,-0.287,-0.001,0.001,-0.006,1.006,0.005,-0.007,0.979,-0.001,0.007,0.958,-0.001,-0.003,0.964,0.0,-0.005,0.894,0.013,-0.006,0.948,-0.001,-0.002,1.045,-0.033,0.177,0.199,0.502,-0.558,0.397,0.037,-0.044,0.098,-0.665,-0.505,0.1,0.594,-0.761,1.096,-0.088,-0.224,-0.426,0.399,-1.091,0.534,1.0,-0.003,-0.001,0.004,1.0,-0.003,-0.002,0.004,1.0,0.004,0.001,0.004,1.0,-0.002,-0.002,0.004,1.0,-0.004,0.0,0.004,1.0,-0.003,-0.004,0.004,1.0,-0.003,0.002,0.004
45,0.45,107,2.14,-0.004,0.391,0.001,0.391,0.133,0.409,0.793,0.124,-0.001,0.018,0.185,0.0,-0.045,-0.114,0.0,0.025,-0.326,-0.001,-0.129,-0.286,-0.001,0.001,-0.005,1.002,-0.002,-0.007,0.979,0.0,0.008,0.955,-0.004,-0.006,0.966,0.0,-0.008,0.89,0.007,-0.004,0.953,0.003,-0.003,1.051,-0.046,0.215,0.123,0.809,-0.631,0.418,0.053,-0.077,-0.046,-0.867,-0.661,0.288,0.553,-0.88,1.277,0.044,-0.248,-0.359,-0.253,-0.632,0.845,1.0,-0.003,-0.001,0.004,1.0,-0.003,-0.001,0.004,1.0,0.004,0.001,0.004,1.0,-0.003,0.001,0.004,1.0,-0.004,0.0,0.004,1.0,-0.003,-0.004,0.004,1.0,-0.003,0.002,0.004
46,0.46,108,2.16,-0.108,0.39,0.0,0.38,0.133,0.409,0.689,0.064,-0.001,-0.102,0.271,0.001,-0.04,-0.112,0.0,0.015,-0.325,-0.001,-0.233,-0.126,0.0,-0.001,-0.001,1.006,0.0,-0.006,0.975,0.004,0.005,0.953,0.003,-0.009,0.958,0.004,-0.005,0.89,0.002,-0.006,0.955,0.005,-0.003,1.049,0.311,0.251,0.37,0.633,-0.679,0.539,0.083,0.103,-0.06,-0.529,-1.04,0.419,0.531,-0.834,1.054,0.227,-0.315,-0.411,-0.071,-0.626,0.86,1.0,-0.002,-0.001,0.004,1.0,-0.003,-0.001,0.004,1.0,0.004,0.0,0.004,1.0,-0.003,-0.001,0.004,1.0,-0.004,0.0,0.004,1.0,-0.003,-0.004,0.004,1.0,-0.002,0.001,0.004
47,0.47,108,2.16,-0.003,0.337,0.001,0.382,-0.005,0.409,0.662,0.059,-0.001,-0.023,0.271,0.001,-0.056,0.026,0.0,0.016,-0.405,-0.001,-0.13,-0.126,0.0,0.001,-0.007,1.003,-0.001,-0.005,0.977,0.001,0.003,0.952,0.005,-0.008,0.961,0.009,-0.01,0.89,0.006,-0.003,0.951,0.006,-0.007,1.049,0.181,0.484,0.312,0.7,-0.609,0.695,0.104,0.24,-0.115,-0.204,-1.407,0.445,0.32,-1.063,1.062,-0.013,-0.229,-0.297,0.322,-0.655,0.565,1.0,-0.003,-0.001,0.004,1.0,-0.003,0.0,0.004,1.0,0.003,0.0,0.004,1.0,-0.003,-0.001,0.004,1.0,-0.004,0.0,0.004,1.0,-0.003,-0.003,0.004,1.0,-0.003,0.001,0.004
48,0.48,109,2.18,0.103,0.332,0.001,0.371,-0.005,0.409,0.705,0.064,-0.001,-0.022,0.245,0.001,-0.049,0.036,0.0,0.112,-0.405,-0.001,-0.113,-0.061,0.0,0.006,-0.007,1.006,-0.001,-0.004,0.979,-0.004,0.006,0.955,0.012,-0.01,0.963,0.014,-0.005,0.897,0.002,0.0,0.953,0.011,-0.007,1.058,0.227,0.282,-0.085,0.346,-0.818,0.893,-0.14,0.294,-0.206,-0.153,-0.866,0.175,0.428,-0.974,0.835,0.215,-0.203,-0.457,0.478,-0.613,0.138,1.0,-0.003,-0.001,0.004,1.0,-0.003,0.0,0.004,1.0,0.003,0.0,0.004,1.0,-0.003,-0.002,0.004,1.0,-0.004,0.0,0.004,1.0,-0.002,-0.003,0.004,1.0,-0.003,0.0,0.004
49,0.49,109,2.18,0.104,0.29,0.001,0.372,-0.005,0.409,0.695,0.069,-0.001,-0.022,0.245,0.001,-0.049,0.036,0.0,0.113,-0.358,-0.001,-0.114,-0.061,0.0,-0.004,-0.006,1.007,0.003,0.0,0.978,0.0,0.006,0.951,0.012,-0.004,0.968,0.014,-0.004,0.89,0.003,-0.003,0.951,0.006,0.001,1.047,0.135,0.223,-0.244,0.717,-0.686,1.057,-0.264,0.181,-0.064,-0.528,-0.295,-0.073,0.425,-0.818,0.567,0.065,-0.01,-0.592,0.477,-0.831,-0.511,1.0,-0.003,-0.001,0.004,1.0,-0.003,0.0,0.004,1.0,0.003,0.0,0.004,1.0,-0.003,-0.002,0.004,1.0,-0.004,0.0,0.004,1.0,-0.002,-0.003,0.004,1.0,-0.003,0.0,0.004
50,0.5,110,2.2,0.088,0.291,0.001,0.28,-0.005,0.409,0.69,0.069,-0.001,0.018,0.119,0.0,-0.043,0.045,0.0,0.021,-0.358,-0.001,-0.015,0.11,0.0,-0.003,-0.004,1.01,-0.001,-0.002,0.979,-0.001,0.006,0.957,0.004,-0.004,0.968,0.01,-0.003,0.892,0.001,-0.008,0.951,0.007,-0.009,1.052,0.118,0.305,-0.007,0.897,-0.717,0.97,-0.233,0.182,0.016,-0.248,-0.269,0.073,0.201,-0.342,0.334,-0.011,0.177,-0.599,0.456,-0.714,-0.298,1.0,-0.003,-0.001,0.004,1.0,-0.002,0.0,0.004,1.0,0.003,0.0,0.004,1.0,-0.003,-0.002,0.004,1.0,-0.003,0.0,0.004,1.0,-0.002,-0.003,0.004,1.0,-0.003,-0.001,0.004
51,0.51,110,2.2,-0.173,0.063,0.003,0.42,0.31,0.417,0.021,-0.095,0.002,0.226,0.043,-0.004,0.318,-0.001,0.01,0.231,0.293,-0.014,0.416,-0.425,-0.002,-0.002,0.002,1.0,0.003,-0.006,0.976,0.001,-0.001,0.948,0.003,-0.005,0.962,0.01,0.003,0.895,-0.001,-0.003,0.956,0.0,-0.008,1.056,0.083,0.303,-0.196,0.833,-0.582,0.96,-0.164,0.106,-0.01,-0.005,-0.147,0.198,0.12,-0.291,0.102,0.131,-0.062,-0.576,0.19,-0.307,-0.199,1.0,0.0,0.0,0.004,1.0,-0.004,-0.003,0.004,1.0,0.0,0.0,0.004,1.0,-0.003,0.001,0.004,1.0,-0.001,-0.003,0.004,1.0,-0.002,0.0,0.004,1.0,-0.005,0.001,0.004
52,0.52,111,2.22,0.125,-0.18,0.004,0.106,0.162,0.424,0.542,0.092,0.006,0.001,0.314,-0.007,0.211,0.423,0.017,-0.114,0.488,-0.025,0.282,-0.644,0.001,-0.002,-0.004,1.004,0.002,-0.001,0.975,-0.004,0.003,0.951,0.004,-0.003,0.965,0.008,0.0,0.89,-0.003,-0.004,0.952,0.0,0.005,1.048,0.284,0.101,-0.427,0.757,-0.642,0.613,-0.255,0.224,-0.022,0.039,-0.572,-0.068,0.036,-0.319,-0.163,0.069,-0.169,-0.659,0.218,-0.347,-0.523,1.0,-0.003,0.001,0.004,1.0,-0.001,-0.001,0.004,1.0,0.002,0.002,0.004,1.0,-0.002,-0.002,0.004,1.0,0.001,-0.005,0.004,1.0,-0.002,0.003,0.003,1.0,-0.002,0.001,0.004
53,0.53,111,2.22,-0.306,0.067,0.001,-0.185,0.366,0.432,0.401,-0.102,0.017,-0.325,0.698,-0.01,0.243,0.096,0.028,-0.5,0.359,-0.035,0.259,-0.561,0.004,-0.001,0.0,1.004,0.005,0.001,0.979,0.002,0.007,0.951,0.008,-0.003,0.956,0.008,0.004,0.894,0.001,-0.006,0.955,-0.002,0.0,1.047,0.186,-0.08,-0.935,1.007,-0.569,0.76,-0.224,0.225,0.059,0.097,-0.33,0.058,0.026,-0.375,-0.14,-0.073,-0.416,-0.413,0.333,-0.421,-0.401,1.0,0.0,0.001,0.003,1.0,0.002,-0.003,0.004,1.0,0.003,0.0,0.004,1.0,-0.001,-0.005,0.004,1.0,0.004,-0.004,0.004,1.0,-0.003,0.0,0.003,1.0,0.001,0.001,0.003
