molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
3025,30.25,1618,32.36,-17.213,4.708,0.998,37.126,-1.447,2.229,-13.659,-0.526,1.666,13.026,-1.304,3.496,14.728,-2.82,-4.925,12.904,-3.413,-5.123,15.829,-1.403,0.52,0.095,-0.161,1.074,0.03,-0.719,0.879,0.101,-0.152,1.019,0.03,-0.454,0.862,0.042,0.137,0.933,0.017,0.094,0.963,0.043,-0.202,0.923,4.403,1.786,0.585,34.716,5.897,-1.259,3.333,0.401,-8.371,97.263,-13.027,13.124,-0.038,-0.699,-2.08,1.119,-2.769,5.022,107.402,0.522,-11.793,0.997,-0.062,-0.02,-0.03,0.948,-0.318,0.018,0.014,0.997,-0.066,0.007,0.032,0.977,-0.209,0.024,-0.02,0.998,0.064,-0.01,-0.013,0.998,0.052,0.004,0.019,0.983,-0.184,0.009,0.019
3026,30.26,1619,32.38,-16.219,4.613,1.155,36.737,-1.464,2.208,-12.635,-0.463,1.692,13.634,-1.118,3.392,14.701,-2.798,-4.84,12.884,-3.354,-5.184,16.496,-1.438,0.405,0.057,-0.152,1.07,0.043,-0.706,0.874,0.065,-0.196,1.045,0.031,-0.359,0.88,0.046,0.129,0.923,0.003,0.096,0.954,0.016,-0.287,0.939,5.506,2.078,-1.236,40.082,2.717,0.81,4.807,1.258,-10.942,99.124,-9.872,12.621,-1.378,0.947,-2.461,1.175,-2.299,4.407,102.576,-2.954,-14.762,0.997,-0.061,-0.02,-0.03,0.949,-0.315,0.018,0.014,0.997,-0.066,0.007,0.031,0.979,-0.201,0.023,-0.019,0.998,0.064,-0.011,-0.014,0.998,0.052,0.003,0.02,0.984,-0.175,0.008,0.017
3027,30.27,1619,32.38,-15.304,4.558,1.277,36.3,-1.468,2.188,-11.678,-0.347,1.751,14.196,-1.017,3.299,14.668,-2.784,-4.749,12.83,-3.298,-5.24,17.054,-1.474,0.244,0.046,-0.111,1.055,0.048,-0.711,0.875,0.021,-0.215,1.052,0.024,-0.286,0.891,0.038,0.134,0.938,0.003,0.114,0.95,0.036,-0.344,0.944,6.373,2.849,-0.998,45.205,1.089,1.002,6.635,3.575,-11.378,97.711,-3.971,11.25,-2.201,3.103,-2.969,1.156,-1.745,3.867,99.26,-2.365,-17.967,0.998,-0.06,-0.02,-0.03,0.95,-0.311,0.018,0.014,0.997,-0.065,0.007,0.03,0.981,-0.192,0.023,-0.018,0.998,0.064,-0.011,-0.014,0.998,0.052,0.003,0.02,0.986,-0.167,0.008,0.016
3028,30.28,1620,32.4,-14.44,4.537,1.404,35.832,-1.425,2.156,-10.802,-0.282,1.857,14.689,-1.011,3.173,14.564,-2.745,-4.672,12.753,-3.222,-5.284,17.525,-1.371,0.067,0.045,-0.114,1.066,0.03,-0.726,0.877,-0.034,-0.215,1.044,-0.029,-0.235,0.869,0.013,0.116,0.942,0.017,0.113,0.958,0.056,-0.368,0.933,7.276,4.018,0.33,48.685,-4.084,-0.499,9.511,5.302,-9.903,92.898,-1.339,13.731,-3.107,4.196,-2.932,0.924,-0.494,3.514,95.319,6.429,-19.185,0.998,-0.06,-0.02,-0.03,0.951,-0.307,0.018,0.014,0.997,-0.065,0.008,0.029,0.983,-0.184,0.023,-0.017,0.998,0.063,-0.01,-0.014,0.998,0.053,0.003,0.02,0.987,-0.159,0.008,0.014
3029,30.29,1620,32.4,-13.57,4.473,1.592,35.315,-1.325,2.101,-9.997,-0.298,2.015,15.078,-1.029,2.985,14.485,-2.77,-4.628,12.709,-3.2,-5.316,17.906,-1.104,-0.092,0.039,-0.156,1.071,0.004,-0.716,0.881,-0.067,-0.227,1.053,-0.099,-0.181,0.852,0.017,0.122,0.944,-0.014,0.104,0.974,0.029,-0.357,0.976,8.332,4.444,0.842,53.692,-10.433,-3.026,12.027,7.113,-4.961,87.556,-7.324,18.752,-3.064,4.52,-2.334,0.453,-0.267,3.482,91.235,16.75,-17.322,0.998,-0.059,-0.019,-0.03,0.953,-0.303,0.017,0.014,0.997,-0.064,0.008,0.029,0.984,-0.176,0.023,-0.016,0.998,0.063,-0.01,-0.014,0.998,0.053,0.003,0.02,0.988,-0.151,0.009,0.012
3030,30.3,1621,32.42,-12.755,4.317,1.825,34.724,-1.175,2.016,-9.27,-0.405,2.204,15.343,-1.012,2.764,14.304,-2.826,-4.631,12.633,-3.17,-5.353,18.157,-0.68,-0.205,0.027,-0.182,1.068,-0.041,-0.683,0.961,-0.065,-0.223,1.04,-0.107,-0.18,0.848,0.02,0.108,0.948,-0.037,0.092,0.956,-0.039,-0.347,1.003,9.469,4.173,0.188,59.795,-14.539,-5.375,14.231,8.785,0.757,83.187,-17.255,20.452,-4.021,4.913,-1.889,-0.213,-0.912,3.255,86.489,22.561,-14.55,0.998,-0.059,-0.019,-0.03,0.954,-0.298,0.015,0.014,0.998,-0.063,0.009,0.029,0.985,-0.169,0.021,-0.014,0.998,0.063,-0.009,-0.014,0.998,0.053,0.003,0.021,0.989,-0.144,0.011,0.01
3031,30.31,1621,32.42,-11.98,4.078,2.032,34.021,-1.099,1.948,-8.565,-0.533,2.42,15.47,-0.865,2.578,14.155,-2.913,-4.672,12.552,-3.088,-5.397,18.288,-0.31,-0.296,0.002,-0.177,1.075,-0.096,-0.672,1.085,-0.038,-0.202,1.05,-0.057,-0.229,0.898,0.024,0.126,0.948,-0.03,0.103,0.956,-0.132,-0.311,1.036,10.203,4.329,0.23,67.417,-11.541,-6.495,16.08,10.004,5.876,80.567,-22.702,17.09,-4.306,5.785,-1.241,-0.928,-5.118,3.877,83.045,22.872,-12.732,0.998,-0.058,-0.018,-0.03,0.956,-0.292,0.014,0.013,0.998,-0.062,0.01,0.029,0.987,-0.162,0.02,-0.012,0.998,0.062,-0.009,-0.015,0.998,0.052,0.003,0.021,0.99,-0.137,0.013,0.009
3032,30.32,1622,32.44,-11.252,3.819,2.175,33.282,-1.06,1.855,-7.89,-0.598,2.642,15.526,-0.689,2.415,13.963,-2.996,-4.748,12.489,-2.956,-5.443,18.371,-0.037,-0.334,0.012,-0.173,1.092,-0.105,-0.625,1.138,-0.05,-0.188,1.055,0.015,-0.276,0.96,0.035,0.127,0.941,-0.008,0.118,0.964,-0.207,-0.274,1.019,11.31,4.69,0.435,70.953,-7.463,-8.826,17.991,9.174,9.596,78.224,-19.966,12.097,-5.677,6.998,-0.881,-1.655,-7.564,4.084,81.715,15.916,-10.593,0.998,-0.057,-0.018,-0.03,0.958,-0.286,0.013,0.013,0.998,-0.061,0.011,0.03,0.988,-0.155,0.018,-0.011,0.998,0.062,-0.009,-0.015,0.998,0.053,0.002,0.021,0.991,-0.13,0.015,0.008
3033,30.33,1622,32.44,-10.587,3.65,2.268,32.514,-1.024,1.747,-7.228,-0.572,2.856,15.52,-0.61,2.272,13.687,-3.021,-4.836,12.382,-2.839,-5.49,18.438,0.137,-0.362,-0.002,-0.198,1.099,-0.136,-0.629,1.16,-0.078,-0.186,1.028,0.06,-0.299,0.991,0.014,0.102,0.959,-0.005,0.104,0.965,-0.199,-0.22,1.005,13.541,4.253,-0.317,74.187,-7.623,-10.536,20.036,7.543,10.224,76.002,-9.797,8.707,-7.114,8.379,-0.497,-2.828,-8.445,3.721,82.393,6.126,-10.59,0.998,-0.056,-0.017,-0.03,0.96,-0.28,0.013,0.012,0.998,-0.059,0.012,0.031,0.989,-0.148,0.017,-0.01,0.998,0.061,-0.008,-0.015,0.998,0.053,0.002,0.022,0.992,-0.122,0.015,0.007
3034,30.34,1623,32.46,-9.967,3.601,2.339,31.733,-1.021,1.652,-6.571,-0.46,3.077,15.488,-0.619,2.132,13.469,-3.004,-4.913,12.212,-2.717,-5.54,18.495,0.166,-0.426,-0.035,-0.208,1.1,-0.118,-0.645,1.166,-0.049,-0.171,1.054,0.017,-0.276,1.004,0.009,0.132,0.945,-0.039,0.1,0.96,-0.177,-0.138,1.068,15.847,3.567,-0.567,75.708,-4.421,-9.35,21.532,5.82,9.188,73.311,1.84,8.5,-7.256,9.754,-0.026,-4.012,-9.508,3.745,81.522,-4.07,-13.661,0.998,-0.055,-0.017,-0.03,0.962,-0.273,0.013,0.011,0.998,-0.058,0.013,0.032,0.99,-0.142,0.017,-0.01,0.998,0.061,-0.007,-0.015,0.998,0.052,0.001,0.022,0.993,-0.115,0.015,0.005
3035,30.35,1623,32.46,-9.445,3.62,2.435,30.926,-1.025,1.569,-5.998,-0.313,3.249,15.36,-0.685,1.946,13.196,-2.952,-4.963,12.015,-2.554,-5.579,18.469,0.089,-0.488,-0.057,-0.209,1.107,-0.111,-0.664,1.204,-0.01,-0.172,1.073,-0.136,-0.241,0.977,0.02,0.125,0.922,-0.034,0.104,0.956,-0.166,-0.071,1.06,18.223,3.878,1.209,78.389,-3.783,-8.166,23.932,2.734,6.469,66.423,2.396,12.31,-9.554,9.407,0.778,-5.185,-12.689,4.238,75.404,-12.985,-12.612,0.998,-0.054,-0.016,-0.029,0.964,-0.266,0.012,0.011,0.998,-0.056,0.013,0.032,0.991,-0.136,0.017,-0.009,0.998,0.06,-0.006,-0.014,0.998,0.052,0.001,0.022,0.994,-0.108,0.014,0.004
3036,30.36,1624,32.48,-9.028,3.575,2.528,30.074,-1.027,1.486,-5.526,-0.155,3.342,15.109,-0.697,1.737,12.846,-2.812,-4.982,11.77,-2.359,-5.58,18.328,-0.024,-0.519,-0.062,-0.208,1.101,-0.062,-0.657,1.229,-0.016,-0.17,1.059,-0.226,-0.264,0.951,0.006,0.112,0.934,-0.025,0.099,0.93,-0.071,-0.044,1.051,21.57,4.573,4.645,82.229,-2.855,-7.344,27.258,-0.269,2.175,60.249,-4.046,14.71,-11.202,8.862,1.234,-6.642,-14.295,3.623,67.987,-15.527,-9.085,0.998,-0.052,-0.016,-0.029,0.966,-0.259,0.012,0.01,0.998,-0.054,0.013,0.032,0.991,-0.13,0.017,-0.007,0.998,0.059,-0.005,-0.014,0.998,0.051,0.0,0.022,0.995,-0.102,0.013,0.004
3037,30.37,1624,32.48,-8.658,3.459,2.585,29.194,-1.011,1.429,-5.169,-0.059,3.357,14.819,-0.654,1.575,12.492,-2.658,-4.953,11.492,-2.167,-5.544,18.066,-0.1,-0.534,-0.068,-0.187,1.098,-0.025,-0.625,1.246,-0.028,-0.121,1.063,-0.234,-0.26,0.946,-0.025,0.137,0.925,-0.013,0.1,0.91,0.009,-0.052,1.05,24.528,4.622,7.507,84.847,-3.348,-3.888,28.99,-2.683,-1.418,59.179,-10.67,13.067,-12.621,7.438,3.008,-7.733,-12.973,2.738,58.504,-11.173,-4.187,0.998,-0.05,-0.015,-0.028,0.968,-0.252,0.012,0.01,0.998,-0.052,0.013,0.032,0.992,-0.125,0.017,-0.006,0.998,0.058,-0.004,-0.014,0.998,0.051,-0.001,0.023,0.995,-0.097,0.012,0.003
3038,30.38,1625,32.5,-8.319,3.273,2.621,28.312,-0.954,1.395,-4.973,0.025,3.31,14.525,-0.573,1.454,12.039,-2.542,-4.885,11.198,-1.98,-5.474,17.709,-0.108,-0.544,-0.059,-0.153,1.088,0.033,-0.579,1.233,-0.05,-0.074,1.059,-0.219,-0.201,0.946,-0.024,0.123,0.939,0.003,0.107,0.89,0.02,-0.109,1.068,27.148,4.074,9.442,85.456,-6.179,-1.045,29.782,-3.603,-4.713,58.341,-17.908,12.013,-14.681,4.5,3.765,-8.386,-9.672,1.101,49.342,-6.987,-0.263,0.998,-0.048,-0.014,-0.027,0.97,-0.244,0.011,0.01,0.998,-0.049,0.013,0.032,0.993,-0.12,0.016,-0.005,0.998,0.057,-0.004,-0.014,0.998,0.05,-0.002,0.023,0.996,-0.092,0.011,0.003
3039,30.39,1625,32.5,-8.01,3.057,2.64,27.409,-0.869,1.375,-4.836,0.105,3.235,14.2,-0.481,1.357,11.567,-2.46,-4.797,10.867,-1.842,-5.368,17.268,-0.075,-0.556,-0.043,-0.121,1.088,0.064,-0.537,1.251,-0.044,-0.096,1.042,-0.156,-0.113,0.949,-0.01,0.11,0.938,0.033,0.133,0.892,-0.014,-0.135,1.06,28.352,3.288,10.996,87.59,-8.837,0.321,31.106,-3.569,-5.852,55.719,-20.667,11.612,-16.08,2.012,4.591,-9.142,-2.749,-1.062,42.69,-6.139,1.425,0.999,-0.045,-0.014,-0.026,0.971,-0.237,0.01,0.01,0.998,-0.046,0.013,0.031,0.993,-0.115,0.014,-0.004,0.998,0.056,-0.003,-0.013,0.999,0.05,-0.003,0.023,0.996,-0.088,0.01,0.003
3040,30.4,1626,32.52,-7.737,2.901,2.645,26.477,-0.775,1.373,-4.722,0.167,3.148,13.822,-0.414,1.279,11.084,-2.417,-4.71,10.433,-1.774,-5.247,16.749,-0.042,-0.587,0.002,-0.016,1.007,0.041,-0.49,1.251,-0.073,0.038,0.941,-0.076,-0.07,0.944,0.034,0.102,1.002,-0.003,0.088,1.037,-0.05,-0.12,1.031,25.573,1.101,12.29,90.15,-10.263,1.787,26.448,-3.505,-6.869,52.271,-17.469,11.865,-17.723,2.436,3.017,-12.397,-2.813,-0.717,37.981,-8.371,1.072,0.999,-0.043,-0.014,-0.025,0.973,-0.229,0.009,0.01,0.999,-0.043,0.013,0.031,0.994,-0.11,0.013,-0.003,0.998,0.054,-0.003,-0.013,0.999,0.048,-0.003,0.022,0.996,-0.085,0.01,0.004
3041,30.41,1626,32.52,-7.46,2.791,2.638,25.534,-0.671,1.384,-4.567,0.198,3.053,13.391,-0.412,1.202,10.667,-2.273,-4.618,10.073,-1.674,-5.105,16.174,-0.027,-0.648,-0.042,-0.083,1.019,0.025,-0.414,1.252,-0.022,-0.086,0.954,-0.026,-0.042,0.938,0.058,0.065,0.938,-0.048,0.058,0.962,-0.055,-0.075,0.987,23.844,-0.428,13.864,90.943,-11.848,2.573,22.755,-4.968,-8.688,47.745,-10.947,13.137,-19.678,6.218,2.367,-10.829,-6.265,-0.944,33.384,-10.816,-0.662,0.999,-0.041,-0.013,-0.024,0.975,-0.221,0.008,0.01,0.999,-0.041,0.012,0.03,0.994,-0.106,0.012,-0.001,0.999,0.052,-0.003,-0.013,0.999,0.047,-0.003,0.022,0.997,-0.082,0.009,0.004
3042,30.42,1627,32.54,-7.24,2.755,2.647,24.578,-0.551,1.398,-4.489,0.273,2.984,12.893,-0.482,1.119,10.243,-2.083,-4.559,9.721,-1.542,-4.992,15.547,-0.026,-0.721,-0.027,-0.06,0.978,0.001,-0.368,1.215,-0.021,-0.067,0.93,-0.007,-0.031,0.914,0.058,0.077,0.934,-0.053,0.087,0.918,-0.059,-0.004,0.962,23.181,-2.007,12.504,92.164,-13.838,2.608,21.477,-5.357,-6.86,42.282,-5.096,14.241,-17.584,13.126,0.692,-12.084,-12.224,1.102,29.504,-13.384,-1.226,0.999,-0.039,-0.013,-0.023,0.977,-0.213,0.007,0.011,0.999,-0.039,0.012,0.029,0.995,-0.102,0.012,0.0,0.999,0.051,-0.002,-0.013,0.999,0.046,-0.004,0.022,0.997,-0.079,0.008,0.004
3043,30.43,1627,32.54,-7.071,2.779,2.668,23.615,-0.422,1.416,-4.426,0.395,2.94,12.345,-0.605,1.034,9.826,-1.872,-4.532,9.351,-1.364,-4.89,14.884,-0.042,-0.787,-0.009,-0.015,0.984,-0.03,-0.326,1.17,-0.038,-0.016,0.925,-0.023,0.004,0.896,0.016,0.069,0.926,-0.031,0.083,0.962,-0.054,0.077,0.956,22.05,-2.487,11.554,92.835,-15.424,2.494,20.082,-5.203,-3.336,37.727,-1.334,14.749,-16.559,16.405,0.818,-13.14,-18.749,1.337,26.579,-15.905,-0.26,0.999,-0.036,-0.013,-0.022,0.979,-0.205,0.006,0.011,0.999,-0.037,0.011,0.029,0.995,-0.098,0.012,0.001,0.999,0.049,-0.001,-0.012,0.999,0.045,-0.005,0.022,0.997,-0.076,0.007,0.004
3044,30.44,1628,32.56,-6.927,2.832,2.706,22.631,-0.305,1.441,-4.387,0.532,2.907,11.743,-0.725,0.951,9.449,-1.624,-4.528,8.986,-1.183,-4.799,14.17,-0.092,-0.839,0.016,-0.004,1.001,-0.047,-0.279,1.138,-0.04,-0.018,0.949,-0.03,0.041,0.881,-0.014,0.08,0.919,-0.006,0.075,0.935,-0.024,0.121,0.96,20.951,-3.519,9.777,94.907,-14.481,2.959,19.482,-5.725,-0.553,34.525,-0.594,14.613,-14.39,16.055,1.52,-12.429,-21.39,0.927,23.523,-17.54,1.33,0.999,-0.034,-0.014,-0.021,0.98,-0.196,0.005,0.012,0.999,-0.035,0.011,0.029,0.995,-0.095,0.012,0.002,0.999,0.047,0.001,-0.012,0.999,0.044,-0.007,0.022,0.997,-0.074,0.005,0.004
3045,30.45,1628,32.56,-6.792,2.913,2.767,21.617,-0.225,1.461,-4.37,0.672,2.887,11.087,-0.821,0.854,9.114,-1.393,-4.537,8.655,-0.963,-4.735,13.396,-0.182,-0.861,0.032,0.018,1.001,-0.049,-0.246,1.107,-0.027,-0.01,0.971,-0.027,0.061,0.869,-0.016,0.087,0.914,0.057,0.084,0.929,0.002,0.138,0.954,19.523,-4.835,7.336,97.955,-11.039,2.147,18.578,-5.453,2.125,32.078,0.187,14.502,-12.886,13.928,2.746,-12.588,-21.428,1.01,20.553,-18.219,2.57,0.999,-0.032,-0.014,-0.02,0.982,-0.187,0.004,0.012,0.999,-0.033,0.01,0.029,0.996,-0.092,0.012,0.004,0.999,0.046,0.002,-0.012,0.999,0.043,-0.009,0.022,0.997,-0.072,0.004,0.004
3046,30.46,1629,32.58,-6.663,3.007,2.855,20.575,-0.183,1.479,-4.374,0.817,2.888,10.38,-0.874,0.744,8.8,-1.211,-4.56,8.338,-0.79,-4.682,12.566,-0.304,-0.865,0.045,0.037,1.003,-0.04,-0.212,1.064,-0.028,0.004,0.996,-0.031,0.075,0.862,-0.022,0.096,0.922,0.063,0.082,0.953,0.03,0.137,0.944,18.16,-6.601,5.085,100.88,-7.25,1.98,18.168,-4.723,4.811,29.945,-0.691,14.797,-12.532,10.882,3.683,-12.107,-19.271,0.199,18.081,-17.659,3.229,0.999,-0.03,-0.015,-0.02,0.984,-0.179,0.004,0.012,0.999,-0.031,0.01,0.029,0.996,-0.089,0.012,0.005,0.999,0.045,0.004,-0.012,0.999,0.042,-0.011,0.022,0.998,-0.07,0.002,0.005
3047,30.47,1629,32.58,-6.523,3.087,2.967,19.508,-0.17,1.499,-4.384,0.961,2.895,9.632,-0.874,0.614,8.469,-1.058,-4.584,8.034,-0.671,-4.623,11.703,-0.449,-0.861,0.049,0.033,1.0,-0.042,-0.175,1.049,-0.022,0.01,1.019,-0.025,0.1,0.868,-0.04,0.087,0.929,0.058,0.066,0.958,0.049,0.114,0.952,15.765,-7.794,4.814,103.439,-4.461,2.143,17.877,-3.919,5.73,28.42,-3.295,16.45,-12.923,7.82,4.519,-11.56,-15.435,-0.467,17.248,-16.856,3.472,0.999,-0.029,-0.015,-0.019,0.985,-0.169,0.004,0.013,0.999,-0.03,0.01,0.03,0.996,-0.086,0.012,0.006,0.999,0.044,0.005,-0.011,0.999,0.041,-0.013,0.022,0.998,-0.068,0.001,0.005
3048,30.48,1630,32.6,-6.349,3.152,3.087,18.419,-0.173,1.509,-4.367,1.11,2.912,8.841,-0.831,0.459,8.164,-0.956,-4.607,7.782,-0.59,-4.559,10.817,-0.594,-0.847,0.065,0.035,0.978,-0.02,-0.145,1.05,-0.024,0.054,0.993,-0.011,0.098,0.86,-0.046,0.094,0.957,0.047,0.062,0.972,0.059,0.083,0.961,10.602,-8.901,5.729,105.512,-2.659,1.244,15.174,-2.214,6.156,26.39,-6.193,17.623,-13.198,4.756,4.646,-10.633,-13.717,0.04,17.217,-15.528,3.141,0.999,-0.028,-0.016,-0.019,0.987,-0.16,0.004,0.013,0.999,-0.028,0.01,0.03,0.996,-0.084,0.011,0.008,0.999,0.043,0.005,-0.011,0.999,0.04,-0.014,0.022,0.998,-0.066,-0.001,0.005
3049,30.49,1630,32.6,-6.156,3.173,3.214,17.333,-0.185,1.506,-4.315,1.236,2.909,8.034,-0.742,0.282,7.871,-0.872,-4.61,7.564,-0.537,-4.485,9.929,-0.716,-0.825,0.062,0.024,0.998,-0.008,-0.117,1.037,-0.023,0.094,0.955,-0.005,0.087,0.857,-0.034,0.076,0.962,0.03,0.06,0.946,0.073,0.039,0.959,7.086,-8.584,6.377,105.33,-1.631,0.067,11.247,-1.697,3.332,24.572,-10.082,18.335,-14.04,2.775,3.859,-9.216,-12.701,-0.143,16.817,-12.282,2.52,0.999,-0.027,-0.017,-0.018,0.988,-0.151,0.004,0.013,0.999,-0.027,0.01,0.031,0.997,-0.081,0.011,0.009,0.999,0.042,0.006,-0.01,0.999,0.039,-0.015,0.022,0.998,-0.064,-0.002,0.006
3050,30.5,1631,32.62,-5.978,3.139,3.314,16.277,-0.199,1.49,-4.244,1.327,2.893,7.241,-0.619,0.102,7.594,-0.794,-4.603,7.355,-0.464,-4.4,9.057,-0.806,-0.802,0.065,0.05,0.976,0.005,-0.113,1.021,-0.01,-0.005,0.957,0.006,0.066,0.87,-0.021,0.052,0.942,0.035,0.059,0.954,0.076,0.005,0.944,6.727,-7.0,8.234,102.343,-1.126,-1.18,8.058,-0.842,0.536,22.966,-13.367,17.242,-13.541,3.757,1.868,-8.809,-12.264,0.209,15.658,-8.598,1.345,0.999,-0.026,-0.018,-0.018,0.99,-0.142,0.004,0.013,0.999,-0.026,0.01,0.031,0.997,-0.079,0.01,0.011,0.999,0.041,0.006,-0.01,0.999,0.038,-0.016,0.022,0.998,-0.063,-0.003,0.006
3051,30.51,1631,32.62,-5.814,3.077,3.393,15.251,-0.205,1.47,-4.166,1.389,2.883,6.462,-0.483,-0.065,7.365,-0.706,-4.594,7.154,-0.391,-4.309,8.201,-0.849,-0.791,0.078,0.006,0.998,-0.002,-0.111,1.014,0.008,0.015,0.911,0.028,0.039,0.882,-0.025,0.057,0.935,0.033,0.06,0.964,0.083,-0.01,0.918,6.879,-5.4,8.873,99.234,-1.826,-1.708,6.014,0.777,-0.923,21.403,-14.945,15.571,-11.532,5.036,0.41,-8.074,-12.911,0.235,14.285,-4.276,-0.348,0.999,-0.025,-0.019,-0.017,0.991,-0.133,0.003,0.012,0.999,-0.025,0.009,0.031,0.997,-0.077,0.008,0.013,0.999,0.039,0.007,-0.01,0.999,0.037,-0.018,0.022,0.998,-0.061,-0.003,0.006
3052,30.52,1632,32.64,-5.655,3.0,3.459,14.243,-0.205,1.448,-4.079,1.395,2.865,5.686,-0.349,-0.212,7.177,-0.614,-4.563,7.006,-0.288,-4.225,7.345,-0.845,-0.801,0.084,-0.001,1.02,-0.001,-0.115,1.021,0.009,-0.025,0.917,0.048,0.01,0.888,-0.016,0.049,0.921,0.052,0.067,0.947,0.078,-0.005,0.906,5.889,-4.232,8.209,97.527,-2.401,-1.747,4.569,0.671,-3.991,20.091,-14.851,13.506,-9.358,5.216,-0.487,-7.23,-11.837,0.062,12.403,-0.283,-2.3,0.999,-0.024,-0.019,-0.016,0.992,-0.124,0.003,0.012,0.999,-0.024,0.009,0.03,0.997,-0.075,0.007,0.014,0.999,0.038,0.007,-0.01,0.999,0.036,-0.019,0.022,0.998,-0.06,-0.004,0.006
3053,30.53,1632,32.64,-5.497,2.919,3.52,13.252,-0.196,1.429,-3.996,1.365,2.837,4.913,-0.223,-0.337,7.028,-0.51,-4.512,6.88,-0.197,-4.154,6.494,-0.806,-0.827,0.099,-0.008,1.034,-0.007,-0.122,0.995,0.007,-0.035,0.922,0.062,-0.025,0.898,-0.021,0.052,0.92,0.067,0.07,0.961,0.072,0.002,0.894,4.988,-3.776,6.652,95.698,-3.298,-1.613,4.315,0.276,-6.606,18.936,-14.237,11.63,-6.68,4.711,-0.944,-6.784,-10.978,-0.167,10.959,2.386,-3.792,0.999,-0.024,-0.02,-0.016,0.993,-0.115,0.003,0.012,0.999,-0.024,0.009,0.03,0.997,-0.073,0.006,0.015,0.999,0.037,0.008,-0.01,0.999,0.036,-0.02,0.022,0.998,-0.059,-0.004,0.005
