Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
2152,"0,023","0,060","0,944","0,033","0,268","0,958","0,072","0,260","0,976","-0,082","0,049","1,022","0,017","0,078","0,959","-0,087","-1,016","-0,247","0,112","-1,003","-0,167"
2153,"0,024","0,062","0,942","0,031","0,274","0,957","0,071","0,263","0,970","-0,079","0,044","1,016","0,021","0,086","0,960","-0,093","-1,022","-0,251","0,116","-1,008","-0,158"
2154,"0,015","0,061","0,937","0,035","0,279","0,959","0,076","0,282","0,973","-0,084","0,045","1,006","0,017","0,088","0,957","-0,090","-1,021","-0,240","0,118","-1,007","-0,151"
2155,"0,006","0,075","0,938","0,031","0,281","0,962","0,072","0,270","0,984","-0,085","0,039","1,003","0,025","0,091","0,949","-0,091","-1,017","-0,236","0,118","-1,008","-0,142"
2156,"0,008","0,077","0,936","0,026","0,280","0,966","0,069","0,259","0,988","-0,083","0,052","0,994","0,016","0,088","0,951","-0,082","-1,013","-0,249","0,122","-1,009","-0,149"
2157,"0,009","0,067","0,946","0,021","0,272","0,976","0,063","0,254","0,989","-0,081","0,050","0,995","0,013","0,074","0,953","-0,085","-1,017","-0,254","0,119","-0,998","-0,157"
2158,"0,019","0,060","0,936","0,028","0,260","0,976","0,068","0,260","0,980","-0,083","0,052","0,993","0,016","0,089","0,955","-0,082","-1,014","-0,248","0,110","-0,998","-0,163"
2159,"0,012","0,066","0,946","0,026","0,256","0,969","0,075","0,254","0,981","-0,085","0,057","0,993","0,018","0,081","0,949","-0,077","-1,014","-0,255","0,111","-0,999","-0,173"
2160,"0,008","0,062","0,941","0,021","0,260","0,969","0,075","0,256","0,980","-0,087","0,065","0,998","0,016","0,081","0,953","-0,085","-1,009","-0,253","0,106","-0,996","-0,174"
2161,"0,013","0,058","0,942","0,021","0,255","0,971","0,073","0,261","0,975","-0,083","0,051","0,996","0,018","0,082","0,956","-0,084","-1,016","-0,243","0,108","-0,994","-0,181"
2162,"0,017","0,059","0,946","0,020","0,253","0,971","0,072","0,268","0,975","-0,084","0,054","0,998","0,020","0,084","0,952","-0,080","-1,021","-0,233","0,110","-0,995","-0,180"
2163,"0,007","0,062","0,940","0,029","0,257","0,972","0,074","0,265","0,981","-0,083","0,058","1,004","0,018","0,084","0,949","-0,083","-1,015","-0,237","0,109","-1,004","-0,177"
2164,"0,008","0,063","0,947","0,031","0,263","0,970","0,074","0,270","0,979","-0,080","0,055","1,009","0,019","0,085","0,956","-0,085","-1,017","-0,240","0,104","-1,004","-0,173"
2165,"0,015","0,066","0,946","0,031","0,256","0,971","0,075","0,265","0,974","-0,088","0,059","1,023","0,016","0,087","0,959","-0,087","-1,016","-0,242","0,106","-1,005","-0,173"
2166,"0,015","0,060","0,942","0,031","0,259","0,964","0,073","0,267","0,979","-0,088","0,054","1,028","0,011","0,089","0,953","-0,086","-1,011","-0,243","0,110","-1,001","-0,176"
2167,"0,010","0,064","0,946","0,032","0,267","0,964","0,067","0,272","0,977","-0,091","0,058","1,032","0,019","0,086","0,955","-0,085","-1,019","-0,252","0,114","-1,002","-0,174"
2168,"0,013","0,064","0,945","0,026","0,264","0,969","0,069","0,271","0,978","-0,090","0,059","1,021","0,015","0,086","0,953","-0,078","-1,013","-0,246","0,111","-1,003","-0,164"
2169,"0,013","0,062","0,944","0,026","0,267","0,969","0,079","0,278","0,974","-0,093","0,054","1,024","0,022","0,087","0,951","-0,073","-1,025","-0,251","0,110","-1,005","-0,165"
2170,"0,012","0,063","0,941","0,027","0,263","0,975","0,081","0,270","0,980","-0,089","0,051","1,013","0,017","0,086","0,954","-0,082","-1,025","-0,249","0,117","-0,999","-0,160"
2171,"0,010","0,064","0,943","0,027","0,265","0,966","0,082","0,256","0,981","-0,089","0,043","1,009","0,017","0,084","0,956","-0,088","-1,024","-0,252","0,123","-0,999","-0,164"
2172,"0,011","0,062","0,942","0,034","0,270","0,961","0,077","0,268","0,975","-0,087","0,048","1,004","0,021","0,085","0,963","-0,088","-1,021","-0,249","0,125","-0,998","-0,169"
2173,"0,014","0,064","0,944","0,033","0,269","0,962","0,072","0,266","0,983","-0,082","0,044","1,004","0,015","0,085","0,954","-0,084","-1,017","-0,247","0,130","-1,002","-0,167"
2174,"0,013","0,063","0,945","0,035","0,266","0,963","0,074","0,268","0,974","-0,080","0,042","1,003","0,019","0,080","0,951","-0,086","-1,014","-0,247","0,117","-1,000","-0,164"
2175,"0,010","0,065","0,939","0,027","0,266","0,967","0,066","0,266","0,974","-0,079","0,036","1,006","0,015","0,087","0,954","-0,092","-1,018","-0,250","0,114","-1,007","-0,163"
2176,"0,008","0,067","0,940","0,026","0,271","0,972","0,071","0,269","0,975","-0,079","0,034","1,006","0,017","0,083","0,952","-0,093","-1,019","-0,246","0,111","-1,013","-0,166"
2177,"0,014","0,067","0,937","0,023","0,271","0,966","0,073","0,271","0,978","-0,080","0,036","1,011","0,021","0,080","0,951","-0,091","-1,024","-0,246","0,104","-1,007","-0,168"
2178,"0,011","0,058","0,945","0,025","0,270","0,960","0,079","0,274","0,977","-0,079","0,039","1,018","0,020","0,079","0,953","-0,079","-1,022","-0,247","0,113","-1,001","-0,159"
2179,"0,019","0,065","0,946","0,036","0,262","0,963","0,088","0,271","0,978","-0,079","0,050","1,016","0,021","0,083","0,956","-0,082","-1,019","-0,243","0,116","-1,003","-0,174"
2180,"0,019","0,062","0,946","0,036","0,254","0,965","0,081","0,272","0,974","-0,084","0,053","1,021","0,020","0,078","0,955","-0,080","-1,021","-0,245","0,124","-0,997","-0,170"
2181,"0,016","0,058","0,941","0,036","0,261","0,970","0,078","0,269","0,974","-0,086","0,050","1,022","0,021","0,083","0,959","-0,072","-1,020","-0,243","0,127","-0,993","-0,171"
2182,"0,013","0,060","0,943","0,034","0,259","0,976","0,078","0,265","0,976","-0,083","0,050","1,017","0,019","0,080","0,955","-0,077","-1,015","-0,248","0,120","-0,994","-0,169"
2183,"0,010","0,066","0,938","0,030","0,260","0,979","0,071","0,264","0,980","-0,085","0,049","1,022","0,019","0,084","0,956","-0,085","-1,021","-0,256","0,116","-0,997","-0,173"
2184,"0,013","0,069","0,942","0,026","0,259","0,974","0,070","0,267","0,980","-0,088","0,045","1,024","0,016","0,082","0,955","-0,085","-1,017","-0,251","0,113","-1,000","-0,176"
2185,"0,011","0,059","0,942","0,030","0,261","0,970","0,070","0,265","0,979","-0,084","0,048","1,017","0,021","0,082","0,953","-0,088","-1,017","-0,254","0,107","-1,004","-0,179"
2186,"0,007","0,063","0,939","0,026","0,254","0,968","0,070","0,269","0,974","-0,087","0,053","1,014","0,017","0,078","0,951","-0,087","-1,017","-0,250","0,105","-1,005","-0,171"
2187,"0,014","0,055","0,940","0,023","0,263","0,962","0,069","0,266","0,976","-0,084","0,054","1,014","0,022","0,082","0,953","-0,084","-1,013","-0,244","0,108","-1,000","-0,165"
2188,"0,012","0,061","0,941","0,035","0,263","0,965","0,067","0,267","0,977","-0,080","0,056","1,008","0,019","0,087","0,955","-0,081","-1,015","-0,251","0,110","-1,002","-0,162"
2189,"0,010","0,064","0,944","0,030","0,266","0,972","0,068","0,267","0,981","-0,078","0,052","1,003","0,012","0,087","0,954","-0,087","-1,009","-0,263","0,114","-1,001","-0,164"
2190,"0,006","0,066","0,938","0,030","0,262","0,970","0,071","0,275","0,975","-0,084","0,044","1,008","0,025","0,093","0,961","-0,089","-1,012","-0,252","0,113","-1,001","-0,158"
2191,"0,013","0,062","0,945","0,029","0,267","0,968","0,082","0,279","0,973","-0,083","0,046","1,008","0,020","0,082","0,953","-0,088","-1,019","-0,261","0,113","-1,007","-0,162"
2192,"0,011","0,059","0,942","0,037","0,264","0,966","0,082","0,267","0,982","-0,086","0,048","1,015","0,021","0,074","0,956","-0,079","-1,023","-0,251","0,121","-1,005","-0,165"
2193,"0,010","0,070","0,945","0,037","0,270","0,966","0,071","0,263","0,983","-0,085","0,043","1,012","0,016","0,086","0,957","-0,083","-1,020","-0,251","0,122","-1,005","-0,167"
2194,"0,004","0,068","0,937","0,033","0,273","0,966","0,055","0,281","0,971","-0,086","0,044","1,014","0,017","0,079","0,945","-0,085","-1,012","-0,248","0,118","-1,007","-0,163"
2195,"0,011","0,064","0,943","0,035","0,270","0,968","0,065","0,291","0,966","-0,084","0,037","1,015","0,028","0,092","0,948","-0,098","-1,011","-0,251","0,119","-1,002","-0,160"
2196,"0,014","0,067","0,943","0,034","0,268","0,968","0,090","0,298","0,958","-0,083","0,036","1,014","0,029","0,092","0,956","-0,095","-1,028","-0,247","0,116","-1,004","-0,151"
