Frame,ms,footscan Z_L,footscan Z_R
399.0,1576.81,546.6,498.37
400.0,1580.76,547.01,497.55
401.0,1584.71,547.43,497.55
402.0,1588.67,547.22,497.55
403.0,1592.62,548.04,496.73
404.0,1596.57,548.04,497.34
405.0,1600.52,549.07,498.16
406.0,1604.47,549.48,497.75
407.0,1608.42,548.04,498.37
408.0,1612.38,548.04,497.34
409.0,1616.33,548.25,497.75
410.0,1620.28,548.45,496.93
411.0,1624.23,549.07,497.34
412.0,1628.18,549.27,497.34
413.0,1632.14,549.07,499.19
414.0,1636.09,549.68,499.19
415.0,1640.04,549.07,497.75
416.0,1643.99,549.07,497.34
417.0,1647.94,549.48,497.14
418.0,1651.9,550.5,497.14
419.0,1655.85,550.3,496.73
420.0,1659.8,551.33,496.93
421.0,1663.75,551.74,497.14
422.0,1667.7,551.53,497.14
423.0,1671.66,551.74,497.55
424.0,1675.61,552.35,498.57
425.0,1679.56,552.56,498.16
426.0,1683.51,553.17,497.96
427.0,1687.46,552.97,497.75
428.0,1691.41,552.97,497.55
429.0,1695.37,553.17,498.57
430.0,1699.32,553.58,497.55
431.0,1703.27,554.2,497.34
432.0,1707.22,555.64,496.93
433.0,1711.17,555.02,497.14
434.0,1715.13,555.02,498.37
435.0,1719.08,555.02,498.16
436.0,1723.03,556.25,498.37
437.0,1726.98,555.84,498.37
438.0,1730.93,556.05,498.16
439.0,1734.89,556.25,497.75
440.0,1738.84,556.66,497.75
441.0,1742.79,556.66,497.55
442.0,1746.74,557.07,498.57
443.0,1750.69,557.28,498.57
444.0,1754.65,557.48,498.78
445.0,1758.6,557.28,498.37
446.0,1762.55,557.28,497.55
447.0,1766.5,557.28,497.34
448.0,1770.45,557.28,497.14
449.0,1774.4,557.48,497.34
450.0,1778.36,558.3,497.34
451.0,1782.31,558.51,497.55
452.0,1786.26,558.51,497.75
453.0,1790.21,558.3,497.55
454.0,1794.16,558.3,497.55
455.0,1798.12,558.3,497.34
456.0,1802.07,558.51,497.34
457.0,1806.02,558.71,497.34
458.0,1809.97,560.15,497.14
459.0,1813.92,558.51,495.91
460.0,1817.88,558.71,495.7
461.0,1821.83,558.71,495.7
462.0,1825.78,559.13,496.11
463.0,1829.73,559.74,496.11
464.0,1833.68,558.92,495.08
465.0,1837.64,559.95,495.91
466.0,1841.59,561.18,496.52
467.0,1845.54,561.79,496.73
468.0,1849.49,562.2,496.73
469.0,1853.44,563.02,496.73
470.0,1857.39,561.79,496.52
471.0,1861.35,561.38,496.52
472.0,1865.3,560.56,496.32
473.0,1869.25,560.97,496.93
474.0,1873.2,561.38,496.93
475.0,1877.15,562.0,497.14
476.0,1881.11,563.02,497.55
477.0,1885.06,562.82,498.16
478.0,1889.01,563.44,497.14
479.0,1892.96,561.79,497.34
480.0,1896.91,562.0,496.73
481.0,1900.87,562.61,495.91
482.0,1904.82,563.02,495.49
483.0,1908.77,562.82,495.7
484.0,1912.72,562.61,496.32
485.0,1916.67,562.61,496.32
486.0,1920.63,563.02,495.29
487.0,1924.58,563.23,495.29
488.0,1928.53,563.85,495.29
489.0,1932.48,562.41,494.88
490.0,1936.43,561.79,494.67
491.0,1940.38,562.61,495.49
492.0,1944.34,562.82,495.91
493.0,1948.29,562.61,495.91
494.0,1952.24,562.61,495.49
495.0,1956.19,563.02,495.49
496.0,1960.14,563.64,494.67
497.0,1964.1,564.87,496.11
498.0,1968.05,566.31,496.73
