Frame,ms,footscan Z_L,footscan Z_R
484.0,1912.72,535.73,460.6
485.0,1916.67,535.73,461.01
486.0,1920.63,535.52,461.22
487.0,1924.58,535.11,461.83
488.0,1928.53,535.32,461.01
489.0,1932.48,536.14,461.83
490.0,1936.43,536.14,461.42
491.0,1940.38,535.52,461.42
492.0,1944.34,535.11,461.63
493.0,1948.29,534.29,462.24
494.0,1952.24,533.26,462.45
495.0,1956.19,533.47,462.24
496.0,1960.14,534.9,462.24
497.0,1964.1,536.96,463.27
498.0,1968.05,538.39,463.27
