Frame,ms,footscan Z_L,footscan Z_R
425.0,1679.56,468.22,486.18
426.0,1683.51,465.84,485.53
427.0,1687.46,462.38,481.64
428.0,1691.41,460.87,480.12
429.0,1695.37,457.4,479.26
430.0,1699.32,454.81,479.26
431.0,1703.27,452.64,479.04
432.0,1707.22,449.61,479.04
433.0,1711.17,450.05,479.69
434.0,1715.13,448.1,478.82
435.0,1719.08,444.85,477.53
436.0,1723.03,441.61,476.88
437.0,1726.98,439.23,475.15
438.0,1730.93,438.36,474.71
439.0,1734.89,433.6,473.63
440.0,1738.84,432.52,472.55
441.0,1742.79,429.06,470.39
442.0,1746.74,425.6,468.01
443.0,1750.69,424.3,466.27
444.0,1754.65,423.43,465.63
445.0,1758.6,420.19,464.11
446.0,1762.55,416.29,464.76
447.0,1766.5,414.78,464.54
448.0,1770.45,415.21,465.84
449.0,1774.4,411.32,467.14
450.0,1778.36,409.59,467.57
451.0,1782.31,407.42,468.44
452.0,1786.26,405.26,467.14
453.0,1790.21,403.96,466.06
454.0,1794.16,402.66,465.84
455.0,1798.12,399.63,467.14
456.0,1802.07,398.12,463.25
457.0,1806.02,394.66,460.87
458.0,1809.97,393.79,459.35
459.0,1813.92,393.79,457.4
460.0,1817.88,392.71,456.75
461.0,1821.83,392.06,455.67
462.0,1825.78,392.06,455.02
463.0,1829.73,392.06,452.86
464.0,1833.68,393.14,453.94
465.0,1837.64,389.9,452.64
466.0,1841.59,388.6,451.13
467.0,1845.54,387.73,447.67
468.0,1849.49,389.68,448.53
469.0,1853.44,388.81,448.75
470.0,1857.39,389.46,448.96
471.0,1861.35,391.41,447.45
472.0,1865.3,391.84,447.02
473.0,1869.25,391.84,447.02
474.0,1873.2,394.01,446.8
475.0,1877.15,394.87,449.61
476.0,1881.11,398.12,451.34
477.0,1885.06,399.42,452.64
478.0,1889.01,400.71,454.16
479.0,1892.96,402.23,455.24
480.0,1896.91,403.74,457.62
481.0,1900.87,406.99,460.22
482.0,1904.82,408.94,461.73
483.0,1908.77,410.23,463.25
484.0,1912.72,413.7,466.06
485.0,1916.67,414.56,467.79
486.0,1920.63,417.81,469.52
487.0,1924.58,419.11,472.12
488.0,1928.53,422.78,473.41
489.0,1932.48,423.0,476.01
490.0,1936.43,425.38,477.31
491.0,1940.38,427.54,478.82
492.0,1944.34,429.71,480.77
493.0,1948.29,430.79,481.85
494.0,1952.24,432.74,483.8
495.0,1956.19,436.63,485.1
496.0,1960.14,439.88,487.48
497.0,1964.1,442.47,488.78
498.0,1968.05,445.5,491.16
