molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
805,8.05,452,9.04,-11.878,14.593,7.85,-117.426,7.456,9.056,-113.066,-20.042,5.591,-12.453,5.561,2.901,-114.863,-6.126,-4.441,-21.094,2.229,-0.865,-118.404,0.855,-2.65,0.005,0.081,0.943,-0.117,-1.018,-0.112,0.262,0.274,0.934,-0.005,0.099,0.953,-0.102,0.325,0.963,0.042,0.345,0.953,-0.029,-1.057,-0.132,-4.812,0.323,0.22,0.173,3.867,-0.856,-0.519,-1.105,-1.33,-7.098,-0.007,-1.579,-2.29,-2.53,-3.727,1.197,0.068,-1.66,1.769,1.269,-0.452,0.999,0.035,-0.003,-0.013,0.669,-0.736,0.102,-0.016,0.98,0.127,-0.136,-0.071,0.999,0.049,0.002,0.014,0.986,0.155,0.054,0.036,0.983,0.183,-0.018,-0.011,0.661,-0.751,0.013,0.0
806,8.06,453,9.06,-11.934,14.625,7.871,-117.421,7.485,9.014,-113.107,-20.017,5.627,-12.509,5.546,2.89,-114.866,-6.076,-4.42,-21.074,2.233,-0.882,-118.375,0.874,-2.672,0.006,0.085,0.942,-0.112,-1.029,-0.11,0.262,0.281,0.943,0.001,0.107,0.946,-0.093,0.343,0.953,0.036,0.339,0.952,-0.027,-1.066,-0.14,-6.795,0.664,0.393,0.224,4.31,-0.896,-0.248,-0.799,-0.304,-7.994,0.314,-1.854,-2.143,-2.36,-3.157,1.192,0.119,-1.913,2.159,0.037,-0.344,0.999,0.035,-0.003,-0.013,0.669,-0.736,0.102,-0.017,0.98,0.127,-0.136,-0.071,0.999,0.049,0.002,0.013,0.986,0.155,0.054,0.035,0.983,0.183,-0.018,-0.011,0.661,-0.75,0.013,0.0
807,8.07,453,9.06,-12.021,14.681,7.9,-117.42,7.518,8.977,-113.153,-19.998,5.671,-12.594,5.518,2.868,-114.836,-5.986,-4.372,-21.053,2.236,-0.902,-118.311,0.908,-2.694,0.001,0.073,0.947,-0.105,-1.026,-0.118,0.268,0.283,0.941,0.011,0.101,0.959,-0.066,0.344,0.958,0.034,0.33,0.964,-0.027,-1.075,-0.133,-9.194,1.295,0.447,0.567,4.921,-1.206,-0.221,-0.793,-0.451,-9.628,0.744,-2.599,-1.646,-3.568,-5.148,1.126,-0.117,-2.048,2.753,-1.455,-0.022,0.999,0.034,-0.003,-0.013,0.669,-0.736,0.102,-0.018,0.98,0.127,-0.136,-0.072,0.999,0.048,0.002,0.013,0.986,0.156,0.053,0.035,0.983,0.183,-0.018,-0.011,0.661,-0.75,0.013,0.0
808,8.08,454,9.08,-12.157,14.686,7.966,-117.402,7.563,8.928,-113.182,-19.971,5.699,-12.701,5.481,2.837,-114.797,-5.912,-4.298,-21.026,2.236,-0.921,-118.226,0.946,-2.697,0.008,0.063,0.95,-0.1,-1.025,-0.118,0.264,0.281,0.93,0.006,0.094,0.964,-0.084,0.333,0.954,0.033,0.32,0.967,-0.021,-1.078,-0.134,-9.678,1.469,0.594,1.57,5.751,-1.687,-1.029,-1.244,-2.089,-10.191,2.295,-2.876,-1.577,-4.085,-6.192,0.58,-0.042,-1.936,3.415,-2.297,0.107,0.999,0.033,-0.003,-0.013,0.669,-0.736,0.102,-0.018,0.98,0.127,-0.136,-0.072,0.999,0.047,0.002,0.013,0.986,0.156,0.053,0.034,0.983,0.183,-0.018,-0.011,0.661,-0.75,0.013,0.001
809,8.09,454,9.08,-12.305,14.729,8.043,-117.363,7.615,8.878,-113.202,-19.928,5.714,-12.84,5.412,2.796,-114.793,-5.877,-4.197,-20.993,2.233,-0.938,-118.166,0.971,-2.66,0.004,0.063,0.945,-0.095,-1.019,-0.121,0.251,0.285,0.927,-0.001,0.087,0.956,-0.091,0.334,0.949,0.033,0.323,0.973,-0.015,-1.085,-0.14,-9.673,1.508,0.641,3.218,5.903,-1.606,-1.518,-1.569,-2.979,-10.116,3.728,-3.176,-1.698,-5.264,-7.818,-0.082,0.27,-1.686,4.443,-1.721,-0.54,0.999,0.032,-0.003,-0.013,0.669,-0.736,0.102,-0.019,0.98,0.127,-0.137,-0.072,0.999,0.046,0.002,0.013,0.986,0.156,0.052,0.034,0.983,0.182,-0.018,-0.012,0.662,-0.75,0.013,0.001
810,8.1,455,9.1,-12.446,14.773,8.122,-117.286,7.668,8.816,-113.184,-19.874,5.715,-12.933,5.31,2.752,-114.752,-5.801,-4.099,-20.952,2.231,-0.955,-118.071,1.01,-2.675,-0.006,0.057,0.951,-0.099,-1.012,-0.106,0.245,0.287,0.922,-0.01,0.09,0.955,-0.097,0.327,0.951,0.035,0.308,0.978,-0.022,-1.077,-0.137,-9.261,2.409,0.556,3.839,5.65,-1.465,-2.094,-1.704,-3.243,-10.393,4.008,-3.381,-2.445,-5.085,-8.201,-0.875,0.381,-1.739,6.762,-2.55,-0.388,0.999,0.031,-0.002,-0.013,0.669,-0.736,0.102,-0.02,0.98,0.128,-0.137,-0.072,0.999,0.045,0.003,0.012,0.986,0.156,0.052,0.033,0.983,0.182,-0.018,-0.012,0.662,-0.749,0.013,0.001
811,8.11,455,9.1,-12.52,14.777,8.14,-117.168,7.716,8.774,-113.132,-19.807,5.76,-13.052,5.236,2.723,-114.681,-5.749,-4.004,-20.901,2.225,-0.975,-117.947,1.05,-2.677,0.002,0.062,0.951,-0.111,-1.027,-0.1,0.219,0.3,0.93,-0.013,0.072,0.952,-0.111,0.343,0.931,0.035,0.302,0.981,-0.024,-1.072,-0.138,-8.723,1.844,0.893,4.937,5.377,-1.595,-1.292,0.416,1.305,-10.251,4.145,-3.549,-3.271,-4.234,-7.134,-1.912,0.615,-1.939,9.162,-2.731,-0.564,0.999,0.031,-0.002,-0.013,0.669,-0.736,0.102,-0.02,0.98,0.128,-0.136,-0.072,0.999,0.044,0.003,0.012,0.986,0.156,0.052,0.032,0.983,0.182,-0.018,-0.012,0.662,-0.749,0.013,0.001
812,8.12,456,9.12,-12.598,14.733,8.108,-117.053,7.765,8.746,-113.122,-19.742,5.871,-13.103,5.156,2.692,-114.569,-5.744,-3.895,-20.836,2.215,-0.997,-117.779,1.082,-2.624,0.011,0.065,0.946,-0.118,-1.042,-0.119,0.237,0.289,0.928,-0.014,0.094,0.957,-0.095,0.316,0.94,0.035,0.295,0.992,-0.018,-1.064,-0.131,-8.378,1.596,0.984,7.928,5.259,-1.652,0.334,2.071,6.239,-10.055,4.025,-3.813,-4.576,-4.213,-7.105,-3.252,0.97,-2.066,10.816,-2.8,-0.567,0.999,0.03,-0.002,-0.013,0.67,-0.735,0.103,-0.021,0.98,0.128,-0.136,-0.072,0.999,0.044,0.004,0.012,0.986,0.156,0.052,0.032,0.983,0.181,-0.017,-0.012,0.663,-0.748,0.012,0.001
813,8.13,456,9.12,-12.717,14.787,8.082,-116.886,7.817,8.692,-113.075,-19.696,5.989,-13.152,5.045,2.643,-114.456,-5.685,-3.781,-20.752,2.201,-1.023,-117.593,1.113,-2.587,-0.006,0.054,0.949,-0.108,-1.028,-0.123,0.268,0.294,0.917,-0.011,0.088,0.961,-0.084,0.326,0.937,0.03,0.282,0.996,-0.015,-1.067,-0.136,-8.692,2.578,1.391,11.229,5.134,-1.587,-0.011,2.324,6.566,-10.168,3.807,-4.375,-4.795,-5.332,-9.636,-5.146,1.197,-2.385,12.414,-2.343,-0.226,0.999,0.03,-0.001,-0.012,0.67,-0.735,0.103,-0.021,0.98,0.128,-0.136,-0.071,0.999,0.043,0.004,0.011,0.986,0.155,0.051,0.031,0.983,0.18,-0.017,-0.012,0.664,-0.748,0.012,0.001
814,8.14,457,9.14,-12.842,14.755,8.081,-116.677,7.852,8.648,-113.001,-19.66,6.077,-13.166,4.92,2.566,-114.26,-5.607,-3.656,-20.645,2.182,-1.057,-117.362,1.138,-2.543,0.006,0.05,0.949,-0.125,-1.024,-0.129,0.251,0.292,0.918,-0.024,0.079,0.943,-0.084,0.299,0.95,0.018,0.273,1.004,-0.006,-1.072,-0.143,-8.757,0.895,1.696,12.723,3.719,-1.49,-1.237,2.466,5.13,-10.342,3.144,-4.175,-5.219,-6.514,-11.672,-7.533,1.295,-2.898,14.466,-1.511,0.155,1.0,0.029,-0.002,-0.012,0.671,-0.734,0.103,-0.021,0.98,0.128,-0.136,-0.071,0.999,0.042,0.005,0.011,0.986,0.155,0.051,0.03,0.984,0.179,-0.017,-0.012,0.665,-0.747,0.012,0.001
815,8.15,457,9.14,-12.949,14.734,8.074,-116.398,7.87,8.611,-112.875,-19.602,6.147,-13.21,4.879,2.485,-114.032,-5.568,-3.528,-20.502,2.171,-1.097,-117.068,1.16,-2.509,-0.008,0.045,0.949,-0.134,-1.011,-0.126,0.218,0.294,0.917,-0.009,0.078,0.962,-0.102,0.296,0.953,0.021,0.266,1.009,-0.003,-1.068,-0.144,-8.401,1.099,2.044,15.547,2.535,-1.593,-1.721,2.911,5.618,-10.223,1.616,-4.321,-5.471,-6.484,-12.02,-11.153,0.512,-3.526,17.109,-0.34,0.397,1.0,0.028,-0.001,-0.012,0.672,-0.733,0.103,-0.022,0.98,0.128,-0.136,-0.07,0.999,0.041,0.005,0.011,0.986,0.154,0.05,0.029,0.984,0.178,-0.017,-0.013,0.666,-0.746,0.012,0.001
816,8.16,458,9.16,-13.036,14.7,8.029,-116.031,7.866,8.587,-112.7,-19.547,6.235,-13.241,4.839,2.401,-113.785,-5.531,-3.418,-20.316,2.169,-1.146,-116.722,1.173,-2.484,-0.008,0.043,0.956,-0.149,-1.019,-0.119,0.215,0.287,0.911,-0.009,0.067,0.956,-0.102,0.291,0.96,0.026,0.251,1.016,-0.004,-1.064,-0.143,-7.09,0.306,2.087,19.44,0.873,-1.158,-1.158,4.122,8.638,-9.603,1.723,-4.375,-5.733,-6.424,-12.316,-15.324,-0.331,-4.244,18.422,1.64,0.418,1.0,0.027,-0.001,-0.012,0.673,-0.732,0.103,-0.022,0.98,0.128,-0.135,-0.07,0.999,0.04,0.005,0.01,0.987,0.153,0.05,0.027,0.984,0.177,-0.017,-0.013,0.667,-0.745,0.012,0.001
817,8.17,458,9.16,-13.111,14.603,7.931,-115.612,7.834,8.555,-112.513,-19.477,6.356,-13.224,4.761,2.326,-113.519,-5.499,-3.332,-20.102,2.173,-1.206,-116.341,1.181,-2.456,0.01,0.043,0.945,-0.135,-1.028,-0.128,0.228,0.282,0.913,-0.02,0.076,0.964,-0.094,0.289,0.957,0.026,0.24,1.025,0.003,-1.071,-0.15,-6.388,-0.737,2.087,22.374,-1.341,-0.545,0.152,6.245,13.458,-9.206,1.41,-4.36,-6.503,-5.993,-11.497,-18.094,-0.887,-5.191,19.135,3.17,-0.052,1.0,0.026,-0.001,-0.012,0.674,-0.731,0.103,-0.022,0.98,0.128,-0.135,-0.069,0.999,0.039,0.006,0.01,0.987,0.152,0.05,0.026,0.984,0.175,-0.017,-0.014,0.668,-0.744,0.012,0.0
818,8.18,459,9.18,-13.171,14.555,7.812,-115.134,7.773,8.499,-112.283,-19.433,6.475,-13.224,4.655,2.251,-113.263,-5.417,-3.251,-19.864,2.183,-1.275,-115.935,1.211,-2.444,0.015,0.037,0.948,-0.102,-1.03,-0.124,0.249,0.269,0.905,-0.027,0.067,0.953,-0.082,0.298,0.95,0.025,0.23,1.028,0.003,-1.082,-0.185,-5.943,-0.259,2.356,25.722,-3.835,-0.362,0.028,7.038,15.066,-8.77,1.041,-4.291,-7.259,-5.974,-11.791,-20.559,-1.633,-6.094,19.377,2.28,0.558,1.0,0.025,-0.001,-0.011,0.676,-0.73,0.103,-0.022,0.98,0.128,-0.135,-0.067,0.999,0.038,0.006,0.01,0.987,0.151,0.049,0.025,0.985,0.173,-0.017,-0.014,0.669,-0.743,0.012,0.0
819,8.19,459,9.18,-13.186,14.516,7.689,-114.609,7.688,8.422,-111.997,-19.392,6.56,-13.224,4.564,2.17,-112.993,-5.328,-3.15,-19.609,2.194,-1.353,-115.509,1.268,-2.438,0.014,0.047,0.951,-0.087,-1.026,-0.104,0.27,0.27,0.903,-0.02,0.066,0.948,-0.078,0.288,0.951,0.016,0.221,1.033,-0.004,-1.084,-0.182,-5.375,0.301,2.301,27.779,-5.853,-0.186,-0.71,6.744,14.435,-9.235,0.563,-3.899,-7.597,-6.183,-11.948,-22.225,-2.084,-6.774,19.632,0.348,0.88,1.0,0.025,-0.002,-0.011,0.677,-0.728,0.102,-0.022,0.98,0.128,-0.134,-0.066,0.999,0.037,0.006,0.009,0.987,0.151,0.049,0.024,0.985,0.17,-0.017,-0.015,0.67,-0.742,0.012,0.0
820,8.2,460,9.2,-13.177,14.484,7.584,-114.056,7.611,8.351,-111.676,-19.361,6.635,-13.203,4.476,2.085,-112.705,-5.245,-3.043,-19.346,2.208,-1.436,-115.065,1.334,-2.43,0.012,0.049,0.942,-0.099,-1.027,-0.101,0.266,0.265,0.912,-0.015,0.07,0.951,-0.079,0.279,0.949,0.012,0.209,1.039,-0.012,-1.083,-0.16,-5.281,0.739,2.322,30.435,-4.828,-0.471,-1.789,6.276,12.467,-9.714,0.173,-3.824,-7.951,-6.279,-12.031,-22.968,-2.328,-7.251,20.761,0.043,0.417,1.0,0.024,-0.002,-0.011,0.679,-0.727,0.102,-0.022,0.981,0.128,-0.134,-0.065,0.999,0.036,0.007,0.009,0.987,0.15,0.048,0.023,0.985,0.168,-0.017,-0.016,0.671,-0.741,0.012,0.0
821,8.21,460,9.2,-13.2,14.46,7.521,-113.476,7.541,8.284,-111.323,-19.336,6.685,-13.18,4.487,2.02,-112.35,-5.207,-2.961,-19.082,2.226,-1.52,-114.563,1.388,-2.416,0.015,0.039,0.951,-0.076,-1.035,-0.116,0.246,0.266,0.923,-0.001,0.067,0.96,-0.089,0.275,0.962,0.017,0.211,1.055,-0.018,-1.076,-0.154,-5.586,1.425,2.658,33.133,-4.113,0.143,-3.093,5.573,9.637,-9.423,-0.432,-3.826,-8.333,-4.802,-9.673,-23.038,-2.834,-7.352,26.416,1.28,-1.187,1.0,0.024,-0.002,-0.011,0.681,-0.725,0.102,-0.022,0.981,0.128,-0.134,-0.064,0.999,0.035,0.006,0.009,0.987,0.149,0.048,0.022,0.986,0.166,-0.017,-0.016,0.673,-0.74,0.012,0.0
822,8.22,461,9.22,-13.133,14.44,7.447,-112.856,7.492,8.214,-110.871,-19.264,6.72,-13.177,4.496,1.989,-111.914,-5.208,-2.923,-18.831,2.251,-1.604,-113.996,1.429,-2.4,0.003,0.046,0.951,-0.075,-1.038,-0.112,0.238,0.251,0.939,-0.003,0.053,0.962,-0.093,0.266,0.971,0.017,0.186,1.035,-0.032,-1.076,-0.165,-5.112,1.797,2.691,38.699,-2.48,-0.343,-3.558,4.949,8.662,-9.02,-0.31,-2.809,-8.59,-2.599,-5.999,-21.827,-3.458,-7.41,34.226,2.603,-2.774,1.0,0.024,-0.002,-0.011,0.683,-0.723,0.101,-0.022,0.981,0.127,-0.134,-0.063,0.999,0.034,0.006,0.008,0.988,0.147,0.048,0.022,0.986,0.164,-0.017,-0.017,0.675,-0.738,0.012,0.0
823,8.23,461,9.22,-13.124,14.361,7.372,-112.211,7.454,8.151,-110.402,-19.186,6.781,-13.167,4.503,1.992,-111.416,-5.225,-2.911,-18.583,2.281,-1.688,-113.377,1.487,-2.393,0.012,0.038,0.944,-0.071,-1.051,-0.156,0.235,0.251,0.943,-0.01,0.053,0.955,-0.095,0.267,0.972,0.029,0.176,1.029,-0.047,-1.069,-0.177,-5.331,0.687,2.37,42.154,-1.511,-0.503,-2.773,5.45,9.944,-8.178,-0.014,-1.855,-9.188,-0.53,-2.1,-21.405,-3.7,-7.553,39.65,1.048,-2.888,1.0,0.023,-0.002,-0.01,0.686,-0.72,0.101,-0.023,0.981,0.126,-0.133,-0.062,0.999,0.033,0.006,0.008,0.988,0.146,0.048,0.022,0.987,0.162,-0.017,-0.018,0.677,-0.736,0.012,0.0
824,8.24,462,9.24,-13.112,14.306,7.31,-111.526,7.397,8.103,-109.886,-19.15,6.811,-13.138,4.494,2.02,-110.889,-5.234,-2.893,-18.33,2.317,-1.774,-112.728,1.592,-2.406,0.016,0.035,0.947,-0.057,-1.049,-0.148,0.246,0.255,0.939,-0.024,0.052,0.963,-0.103,0.259,0.97,0.031,0.15,1.037,-0.054,-1.067,-0.171,-5.72,1.281,1.834,45.488,-3.564,1.014,-3.092,4.899,8.011,-7.992,-0.065,-0.654,-10.169,1.034,1.233,-21.842,-4.337,-7.631,42.04,-3.474,-1.862,1.0,0.022,-0.002,-0.01,0.689,-0.718,0.101,-0.023,0.981,0.126,-0.133,-0.061,0.999,0.032,0.006,0.008,0.988,0.145,0.048,0.022,0.987,0.16,-0.017,-0.018,0.68,-0.733,0.012,0.0
825,8.25,462,9.24,-13.149,14.309,7.286,-110.791,7.323,8.058,-109.361,-19.172,6.813,-13.101,4.506,2.067,-110.347,-5.249,-2.862,-18.068,2.354,-1.866,-112.051,1.742,-2.425,0.007,0.033,0.948,-0.066,-1.035,-0.107,0.263,0.264,0.926,-0.023,0.052,0.957,-0.11,0.265,0.961,0.028,0.139,1.029,-0.04,-1.07,-0.15,-5.492,1.381,1.405,49.159,-5.071,2.05,-4.169,3.324,5.285,-7.092,-0.435,-0.017,-10.688,2.43,3.682,-22.771,-4.595,-8.24,43.769,-7.511,-1.263,1.0,0.022,-0.002,-0.01,0.692,-0.715,0.1,-0.023,0.981,0.125,-0.133,-0.061,0.999,0.031,0.007,0.008,0.988,0.144,0.048,0.022,0.987,0.157,-0.018,-0.019,0.682,-0.731,0.011,0.0
826,8.26,463,9.26,-13.196,14.338,7.31,-109.991,7.252,8.001,-108.791,-19.187,6.756,-13.07,4.56,2.112,-109.79,-5.258,-2.798,-17.785,2.395,-1.966,-111.329,1.937,-2.447,-0.004,0.031,0.948,-0.073,-1.02,-0.059,0.249,0.266,0.916,-0.008,0.046,0.957,-0.09,0.282,0.944,0.025,0.11,1.026,-0.02,-1.065,-0.126,-5.218,1.44,0.524,52.818,-4.569,2.19,-6.145,1.841,0.168,-6.07,-0.715,0.489,-10.658,2.459,4.24,-24.864,-5.126,-8.929,46.017,-11.314,-0.753,1.0,0.021,-0.002,-0.01,0.695,-0.712,0.1,-0.023,0.981,0.125,-0.133,-0.061,0.999,0.031,0.006,0.008,0.988,0.143,0.049,0.022,0.988,0.155,-0.018,-0.02,0.685,-0.728,0.01,0.001
827,8.27,463,9.26,-13.236,14.352,7.375,-109.156,7.187,7.949,-108.198,-19.193,6.665,-13.083,4.552,2.199,-109.234,-5.258,-2.771,-17.477,2.442,-2.082,-110.524,2.158,-2.477,-0.004,0.033,0.952,-0.082,-1.018,-0.053,0.242,0.285,0.91,-0.028,0.045,0.962,-0.085,0.305,0.929,0.024,0.084,1.027,-0.017,-1.052,-0.094,-4.902,1.189,-0.26,54.779,-2.501,1.792,-8.411,0.55,-4.133,-5.455,-0.257,1.426,-10.454,4.118,8.238,-27.28,-5.939,-10.374,51.761,-12.482,-0.703,1.0,0.02,-0.002,-0.01,0.698,-0.709,0.1,-0.024,0.981,0.125,-0.133,-0.061,0.999,0.03,0.007,0.008,0.988,0.142,0.049,0.023,0.988,0.152,-0.018,-0.021,0.688,-0.725,0.01,0.001
828,8.28,464,9.28,-13.256,14.334,7.439,-108.237,7.134,7.935,-107.549,-19.213,6.598,-13.082,4.565,2.27,-108.596,-5.241,-2.743,-17.136,2.502,-2.219,-109.612,2.388,-2.525,-0.004,0.018,0.95,-0.109,-1.016,-0.023,0.228,0.306,0.898,-0.012,0.033,0.949,-0.077,0.309,0.92,0.027,0.073,1.024,-0.031,-1.057,-0.088,-3.399,0.596,-0.807,56.359,0.725,1.554,-9.513,0.806,-4.832,-3.755,-0.948,1.437,-11.077,3.298,6.954,-30.564,-7.265,-12.26,59.113,-11.585,-1.07,1.0,0.02,-0.001,-0.01,0.702,-0.705,0.1,-0.024,0.981,0.124,-0.133,-0.062,1.0,0.029,0.007,0.008,0.988,0.142,0.049,0.024,0.988,0.149,-0.019,-0.022,0.692,-0.722,0.009,0.002
829,8.29,464,9.28,-13.248,14.319,7.477,-107.183,7.116,7.917,-106.83,-19.214,6.586,-13.038,4.585,2.307,-107.852,-5.214,-2.718,-16.729,2.568,-2.375,-108.558,2.607,-2.587,-0.002,0.03,0.944,-0.132,-1.021,0.04,0.235,0.305,0.889,-0.008,0.048,0.955,-0.062,0.329,0.904,0.035,0.088,1.023,-0.056,-1.047,-0.068,-1.764,0.288,-1.529,63.979,5.089,1.72,-10.162,1.99,-3.658,-2.42,-1.242,1.773,-13.638,1.896,4.43,-37.073,-8.179,-13.967,66.141,-8.973,-2.475,1.0,0.019,-0.001,-0.01,0.706,-0.701,0.1,-0.025,0.981,0.124,-0.132,-0.062,1.0,0.029,0.006,0.009,0.989,0.141,0.049,0.024,0.989,0.146,-0.019,-0.024,0.696,-0.718,0.008,0.003
830,8.3,465,9.3,-13.215,14.267,7.498,-105.961,7.141,7.916,-106.023,-19.226,6.617,-12.961,4.579,2.323,-106.991,-5.214,-2.708,-16.235,2.625,-2.534,-107.326,2.777,-2.642,0.007,0.02,0.95,-0.131,-1.007,0.027,0.242,0.319,0.862,-0.017,0.042,0.954,-0.082,0.324,0.907,0.041,0.086,1.025,-0.059,-1.048,-0.031,-0.934,-0.259,-1.64,72.68,7.853,3.764,-11.343,3.469,-2.671,-1.65,-0.677,2.087,-16.029,1.029,2.63,-45.725,-7.767,-13.787,73.616,-4.784,-4.732,1.0,0.019,-0.001,-0.01,0.71,-0.696,0.101,-0.026,0.982,0.123,-0.132,-0.063,1.0,0.028,0.006,0.009,0.989,0.14,0.049,0.025,0.989,0.142,-0.02,-0.025,0.7,-0.714,0.008,0.003
831,8.31,465,9.3,-13.113,14.197,7.476,-104.525,7.171,7.897,-105.063,-19.236,6.638,-12.827,4.543,2.286,-106.012,-5.226,-2.669,-15.654,2.671,-2.688,-105.909,2.903,-2.673,0.006,0.034,0.951,-0.101,-0.999,0.023,0.257,0.309,0.851,-0.02,0.052,0.958,-0.093,0.364,0.89,0.054,0.113,1.03,-0.034,-1.049,0.014,1.175,-0.069,-2.273,84.853,5.379,6.314,-13.047,5.139,-0.531,-0.561,-0.945,1.793,-17.926,-1.968,-2.06,-54.541,-6.881,-12.893,81.26,-2.243,-5.583,1.0,0.019,-0.002,-0.011,0.716,-0.691,0.101,-0.026,0.982,0.122,-0.132,-0.063,1.0,0.028,0.007,0.009,0.989,0.139,0.049,0.025,0.99,0.137,-0.02,-0.026,0.706,-0.708,0.008,0.003
832,8.32,466,9.32,-12.963,14.124,7.416,-102.876,7.172,7.861,-103.933,-19.249,6.609,-12.629,4.514,2.205,-104.91,-5.247,-2.637,-14.996,2.705,-2.829,-104.318,2.956,-2.688,0.015,0.04,0.938,-0.051,-1.003,-0.004,0.273,0.298,0.857,-0.025,0.074,0.966,-0.087,0.364,0.904,0.06,0.12,1.054,-0.013,-1.059,0.062,0.955,0.585,-2.88,101.401,-1.388,8.0,-14.377,7.421,1.452,-0.189,-1.799,1.612,-19.942,-4.291,-5.805,-62.124,-6.028,-11.278,91.249,2.775,-6.538,1.0,0.019,-0.002,-0.011,0.722,-0.684,0.101,-0.027,0.982,0.121,-0.131,-0.063,1.0,0.028,0.007,0.009,0.989,0.137,0.048,0.024,0.991,0.131,-0.02,-0.028,0.711,-0.703,0.008,0.002
833,8.33,466,9.32,-12.804,14.049,7.393,-101.042,7.114,7.83,-102.606,-19.309,6.433,-12.438,4.472,2.142,-103.642,-5.316,-2.686,-14.289,2.732,-2.946,-102.546,2.901,-2.701,0.018,0.036,0.952,0.015,-1.005,0.032,0.314,0.309,0.858,-0.024,0.057,0.955,-0.126,0.337,0.933,0.077,0.14,1.089,-0.004,-1.061,0.079,0.136,1.085,-2.73,112.407,-11.63,9.96,-17.711,7.452,-1.62,-1.097,-0.882,1.479,-22.035,-4.41,-4.352,-67.191,-5.461,-8.662,104.647,9.996,-8.011,1.0,0.019,-0.002,-0.011,0.728,-0.677,0.101,-0.027,0.982,0.12,-0.131,-0.063,1.0,0.028,0.007,0.009,0.989,0.135,0.048,0.024,0.992,0.125,-0.02,-0.028,0.718,-0.696,0.008,0.001
