molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
670,6.7,406,8.12,3.305,-1.577,-3.044,0.262,0.392,2.972,0.627,-1.552,0.552,45.802,-1.316,-1.198,2.133,0.529,-0.152,43.521,2.691,-2.713,43.629,1.825,0.781,-0.125,-0.077,0.911,-0.192,0.016,0.9,0.098,-0.029,0.908,0.04,-0.622,0.811,-0.1,-0.15,0.817,0.257,0.128,0.744,-0.211,0.116,0.837,-2.673,33.236,-6.014,18.538,7.768,-14.055,20.772,-14.733,10.767,-18.889,4.002,4.607,-7.528,-3.179,-2.651,15.295,-10.627,15.664,21.16,-15.323,-18.51,1.0,0.008,0.008,-0.01,0.999,-0.02,0.021,0.017,1.0,-0.026,-0.009,0.003,0.921,-0.389,0.007,-0.014,1.0,-0.008,-0.013,0.005,0.999,-0.021,-0.022,0.009,1.0,-0.019,0.017,-0.009
671,6.71,406,8.12,3.133,-1.378,-2.98,0.331,0.693,3.029,0.661,-1.435,0.634,46.017,-1.398,-1.135,2.019,0.379,-0.028,43.923,2.851,-2.849,44.094,1.551,0.665,-0.184,-0.031,0.903,-0.186,0.068,0.893,0.191,-0.113,0.894,0.024,-0.556,0.867,0.037,-0.123,0.694,0.283,0.192,0.733,-0.189,0.212,0.821,0.502,27.307,-0.363,16.618,8.297,-6.428,15.845,-15.683,3.901,-24.412,7.968,6.038,6.636,-3.163,-8.017,15.845,-4.73,11.791,21.853,-19.985,-12.257,1.0,0.008,0.01,-0.01,0.999,-0.019,0.022,0.016,1.0,-0.025,-0.01,0.004,0.92,-0.391,0.007,-0.014,1.0,-0.008,-0.014,0.004,1.0,-0.019,-0.023,0.01,1.0,-0.017,0.015,-0.01
672,6.72,407,8.14,2.977,-1.287,-3.004,0.429,1.036,3.125,0.69,-1.287,0.677,46.228,-1.477,-1.086,1.881,0.432,0.096,44.317,2.935,-2.954,44.561,1.268,0.616,-0.106,0.012,0.895,-0.195,0.102,0.88,0.134,-0.042,0.893,0.028,-0.496,0.811,0.038,-0.134,0.642,0.297,0.228,0.725,-0.159,0.287,0.827,-0.403,19.199,0.192,13.998,10.699,3.103,14.972,-12.215,3.762,-23.947,7.726,4.574,4.688,-20.296,-8.41,15.628,1.559,7.735,22.07,-21.58,-6.477,1.0,0.008,0.012,-0.01,0.999,-0.017,0.023,0.017,1.0,-0.024,-0.012,0.004,0.92,-0.393,0.008,-0.014,1.0,-0.007,-0.016,0.003,1.0,-0.018,-0.023,0.01,1.0,-0.014,0.013,-0.011
673,6.73,407,8.14,2.835,-1.274,-3.062,0.55,1.39,3.243,0.732,-1.11,0.716,46.343,-1.566,-1.034,1.682,0.408,0.207,44.592,2.967,-3.027,44.912,0.977,0.617,-0.072,-0.005,0.921,-0.171,0.09,0.911,0.132,-0.006,0.851,0.016,-0.467,0.891,0.088,-0.085,0.7,0.294,0.24,0.73,-0.114,0.341,0.832,-1.41,13.342,3.295,9.813,12.427,9.544,10.948,-8.756,0.413,-14.319,8.806,4.996,-5.321,-7.301,-10.506,13.634,7.979,4.016,20.006,-20.626,-2.246,1.0,0.008,0.014,-0.01,0.999,-0.016,0.024,0.017,1.0,-0.023,-0.013,0.004,0.919,-0.394,0.009,-0.014,1.0,-0.008,-0.016,0.003,1.0,-0.016,-0.022,0.011,1.0,-0.012,0.012,-0.011
674,6.74,408,8.16,2.728,-1.23,-3.173,0.646,1.72,3.395,0.789,-0.888,0.798,46.43,-1.651,-0.971,1.429,0.326,0.314,44.798,2.965,-3.069,45.198,0.702,0.622,-0.062,0.004,0.956,-0.125,0.106,0.942,0.18,-0.055,0.874,0.034,-0.529,0.925,0.144,-0.118,0.899,0.269,0.235,0.745,-0.07,0.363,0.863,0.398,16.799,2.787,7.86,13.25,14.29,6.908,-8.877,-5.72,-11.549,8.565,6.34,-16.479,-1.778,-16.076,9.57,12.103,2.283,16.152,-17.875,-0.872,1.0,0.008,0.016,-0.01,0.999,-0.015,0.026,0.019,1.0,-0.022,-0.014,0.004,0.919,-0.394,0.01,-0.013,1.0,-0.01,-0.017,0.001,1.0,-0.015,-0.021,0.011,1.0,-0.011,0.01,-0.011
675,6.75,408,8.16,2.72,-1.191,-3.274,0.721,1.969,3.532,0.834,-0.682,0.87,46.606,-1.757,-0.914,1.231,0.367,0.442,45.039,2.949,-3.128,45.525,0.472,0.648,-0.042,0.031,0.957,-0.095,0.134,0.983,0.162,-0.015,0.892,0.059,-0.528,0.857,0.196,-0.162,1.19,0.22,0.228,0.775,-0.038,0.347,0.909,3.957,15.072,1.924,4.845,11.357,12.648,1.888,-5.1,-4.806,-20.434,10.792,5.653,-14.874,-10.283,-17.573,4.131,14.213,2.2,11.438,-12.442,-1.023,1.0,0.009,0.017,-0.01,0.999,-0.015,0.027,0.02,1.0,-0.022,-0.015,0.003,0.918,-0.396,0.011,-0.013,1.0,-0.011,-0.018,0.0,1.0,-0.015,-0.02,0.011,1.0,-0.009,0.009,-0.011
676,6.76,409,8.18,2.727,-1.167,-3.344,0.796,2.116,3.621,0.864,-0.524,0.97,46.831,-1.862,-0.874,1.219,0.477,0.617,45.285,2.928,-3.202,45.869,0.317,0.686,-0.033,0.057,1.0,-0.055,0.133,1.026,0.112,0.054,0.977,0.051,-0.528,0.816,0.164,-0.123,1.141,0.185,0.225,0.809,-0.026,0.31,0.952,1.695,11.406,0.303,1.421,8.27,7.803,-3.327,-2.1,-7.355,-25.326,10.689,3.811,0.226,-12.812,-24.917,-0.635,13.313,2.541,8.321,-6.251,-1.115,1.0,0.009,0.018,-0.01,0.999,-0.014,0.028,0.02,1.0,-0.022,-0.015,0.003,0.917,-0.397,0.012,-0.013,1.0,-0.011,-0.019,-0.003,1.0,-0.015,-0.019,0.011,1.0,-0.008,0.009,-0.011
677,6.77,409,8.18,2.756,-1.128,-3.358,0.861,2.165,3.645,0.897,-0.414,1.091,47.06,-1.959,-0.868,1.389,0.542,0.811,45.521,2.893,-3.287,46.19,0.256,0.757,-0.029,0.034,0.96,-0.025,0.126,1.03,0.118,0.13,1.018,0.072,-0.547,0.856,0.071,0.071,0.959,0.172,0.218,0.863,-0.021,0.251,0.984,1.779,10.265,0.806,-0.666,5.52,2.518,-5.563,0.326,-10.055,-25.726,9.92,0.409,11.279,-6.553,-29.508,-2.232,11.535,1.939,5.504,0.029,0.209,1.0,0.01,0.019,-0.01,0.999,-0.014,0.028,0.021,1.0,-0.022,-0.015,0.002,0.917,-0.399,0.013,-0.014,1.0,-0.01,-0.02,-0.005,1.0,-0.015,-0.018,0.011,1.0,-0.008,0.009,-0.011
678,6.78,410,8.2,2.813,-1.035,-3.317,0.917,2.123,3.571,0.944,-0.325,1.189,47.311,-2.033,-0.873,1.568,0.583,0.921,45.777,2.849,-3.35,46.495,0.271,0.841,-0.061,0.056,0.929,-0.009,0.134,1.003,0.157,0.166,1.064,0.058,-0.572,0.955,-0.011,0.244,0.909,0.174,0.213,0.913,-0.01,0.189,0.987,2.092,8.556,-1.024,-3.392,2.118,-5.075,-7.064,1.19,-9.2,-27.768,7.474,-0.91,10.398,-5.293,-20.409,-2.338,10.151,0.417,2.062,5.468,2.34,1.0,0.01,0.02,-0.01,0.999,-0.014,0.028,0.02,1.0,-0.023,-0.015,0.001,0.916,-0.401,0.013,-0.014,1.0,-0.009,-0.02,-0.007,1.0,-0.014,-0.018,0.011,1.0,-0.007,0.009,-0.011
679,6.79,410,8.2,2.872,-0.918,-3.254,0.949,1.995,3.422,0.989,-0.259,1.255,47.565,-2.09,-0.872,1.673,0.609,1.003,46.037,2.807,-3.384,46.755,0.352,0.923,-0.071,0.063,0.931,-0.019,0.091,0.988,0.153,0.186,1.103,0.066,-0.604,1.007,-0.034,0.259,0.972,0.157,0.2,0.961,-0.002,0.135,0.963,-0.285,7.638,-4.744,-5.976,-0.6,-11.172,-6.862,2.041,-7.313,-28.148,5.745,-0.445,3.409,-3.156,-15.625,-2.326,8.807,-0.826,-2.641,11.419,3.7,1.0,0.01,0.021,-0.01,0.999,-0.014,0.028,0.019,1.0,-0.023,-0.015,0.0,0.915,-0.403,0.014,-0.014,1.0,-0.008,-0.021,-0.008,1.0,-0.014,-0.017,0.011,1.0,-0.007,0.01,-0.011
