molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
546,5.46,348,6.96,-0.236,-0.097,-2.091,41.272,2.545,-2.196,-0.821,-4.041,2.316,-6.852,2.059,2.375,-3.577,-3.968,1.827,40.045,4.533,4.731,40.938,2.659,9.48,0.025,0.014,0.955,0.033,0.066,0.932,0.071,0.001,0.926,0.001,0.022,1.024,-0.018,0.242,1.079,-0.071,-0.463,0.971,0.172,0.064,0.986,-6.134,0.287,-6.268,4.311,10.592,0.279,-20.999,4.138,-8.859,42.846,9.538,12.311,-29.265,0.776,-6.932,-208.756,15.276,-3.681,-12.019,-17.476,-12.112,0.999,0.014,-0.017,0.039,0.999,0.007,0.019,0.038,0.998,0.016,-0.016,0.058,0.998,-0.019,-0.007,-0.059,0.998,0.042,0.009,-0.039,0.937,-0.343,-0.023,0.052,0.999,0.01,-0.026,-0.026
547,5.47,348,6.96,-0.075,-0.143,-2.083,43.309,2.603,-2.049,-0.56,-4.117,2.248,-6.163,1.987,2.231,-3.35,-4.108,1.66,42.077,4.537,4.484,42.851,2.811,9.471,0.037,-0.034,0.89,0.041,0.091,0.883,0.047,-0.035,0.886,-0.001,-0.071,0.972,0.012,0.085,1.102,-0.057,-0.614,1.044,0.17,0.072,0.987,-4.422,0.731,-6.863,-0.336,14.22,-2.404,-20.59,6.116,-7.674,40.197,8.562,12.689,-30.805,4.674,-0.677,-204.652,15.263,-9.173,-11.056,-7.719,-15.635,0.999,0.013,-0.017,0.039,0.999,0.008,0.02,0.038,0.998,0.013,-0.016,0.057,0.998,-0.015,-0.007,-0.058,0.998,0.039,0.009,-0.039,0.931,-0.36,-0.023,0.051,0.999,0.009,-0.027,-0.027
548,5.48,349,6.98,0.08,-0.123,-2.138,45.436,2.717,-1.921,-0.339,-4.195,2.254,-5.437,2.018,2.153,-3.069,-4.222,1.372,44.22,4.562,4.209,44.905,2.831,9.493,0.11,0.002,0.887,0.048,0.097,0.855,0.066,-0.016,0.857,0.076,-0.065,0.909,-0.023,0.066,1.045,-0.046,-0.578,1.099,0.159,0.088,0.965,-6.295,12.094,-7.639,-2.678,16.283,-4.368,-19.917,9.38,-2.165,38.863,9.0,14.699,-32.135,8.317,7.404,-215.998,13.298,-10.782,-10.526,2.062,-18.819,0.999,0.013,-0.016,0.038,0.999,0.007,0.021,0.038,0.998,0.012,-0.015,0.057,0.998,-0.012,-0.006,-0.057,0.999,0.036,0.01,-0.039,0.925,-0.377,-0.023,0.049,0.999,0.008,-0.027,-0.029
549,5.49,349,6.98,0.282,-0.149,-2.207,47.624,2.797,-1.773,-0.092,-4.214,2.274,-4.766,2.003,2.087,-2.824,-4.255,1.042,46.426,4.555,3.925,47.022,2.799,9.507,0.071,-0.051,1.035,0.035,0.095,0.86,0.07,-0.067,0.895,0.118,-0.047,0.956,0.046,0.155,0.999,-0.078,-0.647,1.093,0.153,0.114,0.946,-1.483,9.026,-7.858,-2.51,13.552,-4.715,-21.42,11.821,-0.97,35.498,11.988,16.134,-35.195,8.888,9.919,-221.989,15.761,-11.444,-11.874,7.672,-20.166,0.999,0.012,-0.015,0.037,0.999,0.007,0.022,0.037,0.998,0.009,-0.014,0.057,0.998,-0.009,-0.006,-0.055,0.999,0.033,0.01,-0.038,0.917,-0.395,-0.023,0.047,0.999,0.007,-0.026,-0.031
550,5.5,350,7.0,0.52,-0.139,-2.34,49.821,2.916,-1.573,0.187,-4.18,2.337,-4.088,1.913,2.024,-2.559,-4.253,0.711,48.582,4.537,3.538,49.066,2.66,9.446,0.06,-0.01,0.893,0.007,0.09,0.941,0.12,-0.033,0.928,0.025,-0.092,1.036,0.047,0.055,1.012,0.039,-0.712,1.045,0.157,0.111,0.956,4.255,14.012,-11.403,3.547,8.132,-5.964,-19.84,13.537,1.993,33.481,14.419,15.94,-36.954,8.054,10.154,-217.065,15.974,-21.355,-14.71,8.975,-19.498,0.999,0.012,-0.014,0.036,0.999,0.008,0.023,0.037,0.998,0.007,-0.014,0.057,0.999,-0.006,-0.005,-0.054,0.999,0.03,0.011,-0.037,0.91,-0.412,-0.023,0.044,0.999,0.006,-0.026,-0.032
551,5.51,350,7.0,0.768,-0.055,-2.464,52.202,2.916,-1.386,0.53,-4.066,2.411,-3.429,1.789,1.879,-2.366,-4.273,0.486,50.842,4.467,3.187,51.183,2.63,9.325,0.1,0.112,0.946,-0.023,0.065,0.955,0.192,-0.003,0.964,0.02,-0.053,0.966,0.029,0.108,0.942,0.122,-0.967,1.163,0.174,0.084,0.888,1.947,22.813,-10.919,11.83,1.078,-7.304,-18.96,15.465,1.601,36.59,15.43,19.626,-34.86,3.756,5.907,-226.988,21.009,-16.359,-15.884,3.315,-13.873,0.999,0.013,-0.013,0.035,0.999,0.009,0.023,0.036,0.998,0.006,-0.013,0.057,0.999,-0.004,-0.003,-0.052,0.999,0.027,0.011,-0.036,0.902,-0.43,-0.023,0.042,0.999,0.005,-0.026,-0.034
552,5.52,351,7.02,0.987,0.007,-2.56,54.895,2.789,-1.281,0.901,-3.859,2.419,-2.756,1.701,1.64,-2.167,-4.321,0.381,53.392,4.419,2.917,53.588,2.73,9.191,0.066,0.022,0.963,-0.039,0.109,1.072,0.211,0.039,1.017,0.055,-0.031,0.971,0.054,0.183,0.838,-0.09,-0.628,0.98,0.17,0.089,0.82,0.987,23.951,-15.415,13.379,-6.928,-7.846,-20.722,17.735,-5.524,36.239,10.444,26.14,-35.506,-0.648,3.285,-256.178,17.839,-7.782,-14.911,-3.798,-4.831,0.999,0.013,-0.011,0.034,0.999,0.011,0.022,0.035,0.998,0.004,-0.012,0.056,0.999,0.0,-0.003,-0.05,0.999,0.024,0.011,-0.036,0.892,-0.45,-0.023,0.04,0.999,0.004,-0.026,-0.034
553,5.53,351,7.02,1.256,0.17,-2.672,57.485,2.744,-1.188,1.254,-3.649,2.434,-1.971,1.609,1.278,-1.922,-4.233,0.405,55.882,4.362,2.599,55.946,2.713,8.979,0.095,0.181,1.065,0.011,0.234,1.401,0.12,0.028,1.025,0.091,-0.046,0.907,0.027,-0.078,0.787,-0.148,-0.959,0.848,0.067,0.179,0.889,-0.783,34.957,-20.47,9.133,-3.792,-12.107,-23.768,20.544,-9.003,42.601,3.847,29.411,-34.156,-8.435,-5.144,-249.578,16.21,-14.758,-16.443,-0.177,0.143,0.999,0.013,-0.008,0.032,0.999,0.012,0.022,0.034,0.998,0.002,-0.01,0.056,0.999,0.003,-0.003,-0.047,0.999,0.021,0.01,-0.036,0.882,-0.469,-0.023,0.038,0.999,0.003,-0.026,-0.034
554,5.54,352,7.04,1.527,0.362,-2.778,59.666,2.786,-1.185,1.349,-3.486,2.491,-1.07,1.468,0.784,-1.903,-3.919,0.454,58.19,4.308,2.31,57.977,2.456,8.884,0.122,0.103,0.932,0.062,0.282,1.401,0.024,0.077,0.957,0.199,0.081,0.707,-0.062,0.038,0.582,-0.049,-1.026,0.762,-0.019,0.308,0.942,2.793,41.715,-23.367,-13.753,3.67,-19.492,-23.904,19.978,-12.273,56.318,6.589,31.373,-32.904,-15.418,-16.075,-231.813,14.133,-13.16,-34.222,19.051,-8.138,0.999,0.013,-0.004,0.03,0.999,0.011,0.022,0.033,0.998,0.0,-0.009,0.055,0.999,0.008,-0.003,-0.045,0.999,0.018,0.009,-0.038,0.873,-0.486,-0.023,0.036,0.999,0.0,-0.024,-0.035
555,5.55,352,7.04,1.822,0.658,-2.988,61.297,2.76,-1.076,1.085,-3.261,2.574,-0.04,1.225,0.414,-2.323,-3.499,0.295,60.319,4.177,2.03,59.417,2.048,8.858,0.089,0.111,0.893,-0.009,0.272,1.002,-0.066,0.139,0.921,0.141,0.104,0.717,-0.022,0.048,0.426,0.062,-1.062,0.666,-0.071,0.397,0.758,3.574,52.101,-27.845,-50.747,-3.307,-15.952,-23.934,18.312,-6.245,70.035,15.344,28.848,-33.932,-13.996,-6.295,-212.185,22.83,-9.351,-77.481,29.368,-18.89,1.0,0.014,0.0,0.028,0.999,0.007,0.022,0.031,0.999,-0.002,-0.007,0.054,0.999,0.014,-0.002,-0.042,0.999,0.015,0.008,-0.038,0.864,-0.503,-0.023,0.034,0.999,-0.006,-0.021,-0.037
556,5.56,353,7.06,2.122,1.041,-3.337,62.639,2.69,-0.857,0.68,-2.966,2.633,1.173,0.718,0.135,-3.075,-2.955,0.031,62.327,4.038,1.752,60.347,1.454,8.954,-0.001,-0.012,0.983,-0.112,0.303,0.869,-0.197,0.193,0.928,-0.199,-0.258,0.856,0.039,0.019,0.583,0.002,-1.111,0.647,0.015,0.569,0.835,7.228,58.819,-34.071,-67.378,-11.171,-5.677,-25.323,17.817,1.525,85.808,33.689,18.075,-38.071,-11.827,-8.705,-202.21,20.082,-14.191,-118.505,40.614,-30.716,1.0,0.014,0.005,0.025,0.999,0.001,0.021,0.031,0.999,-0.004,-0.005,0.054,0.999,0.022,0.001,-0.041,0.999,0.012,0.007,-0.039,0.855,-0.518,-0.022,0.031,0.999,-0.016,-0.017,-0.04
557,5.57,353,7.06,2.615,1.34,-3.741,63.962,2.603,-0.464,0.254,-2.65,2.597,2.564,0.329,-0.218,-3.579,-2.484,-0.471,64.358,3.881,1.446,61.373,0.787,9.177,-0.054,0.099,0.904,-0.281,0.33,0.934,-0.276,0.221,0.977,-0.549,0.04,1.321,-0.131,0.505,2.595,-0.004,-1.186,0.603,0.128,0.861,1.763,18.881,47.787,-33.597,-71.012,-16.762,9.419,-26.506,15.247,7.018,83.449,31.768,32.696,-59.132,-4.247,-2.124,-199.864,20.539,-18.147,-111.998,46.355,-46.87,1.0,0.016,0.01,0.022,0.999,-0.005,0.019,0.032,0.998,-0.006,-0.004,0.055,0.999,0.029,0.003,-0.038,0.999,0.007,0.007,-0.039,0.846,-0.533,-0.022,0.029,0.999,-0.025,-0.013,-0.044
558,5.58,354,7.08,3.015,1.623,-4.342,65.106,2.439,0.172,-0.222,-2.244,2.483,3.084,0.583,-0.45,-3.755,-1.749,-1.359,66.249,3.668,1.11,62.815,-0.172,9.617,-0.043,0.014,0.752,-0.586,0.435,1.113,-0.263,0.267,1.022,-0.008,0.876,1.799,-0.34,0.769,2.296,-0.062,-1.232,0.571,0.489,0.106,2.116,14.593,43.83,-42.427,-74.463,-27.392,28.171,-25.25,14.478,17.941,11.099,-22.261,29.029,-40.606,1.491,6.11,-187.424,24.074,-24.12,-59.663,83.815,-76.02,1.0,0.017,0.014,0.019,0.999,-0.011,0.017,0.034,0.998,-0.008,-0.002,0.056,0.999,0.03,0.001,-0.035,0.999,0.004,0.007,-0.039,0.837,-0.546,-0.022,0.026,0.998,-0.03,-0.006,-0.051
559,5.59,354,7.08,3.389,1.845,-4.888,65.955,2.263,0.835,-0.749,-1.834,2.377,3.619,0.649,-0.789,-4.661,-0.978,-1.591,67.919,3.427,0.774,63.472,-1.175,9.86,-0.522,-0.138,1.02,-0.671,0.446,1.116,-0.298,0.289,1.053,-0.04,1.016,0.042,-0.061,0.17,0.314,-0.137,-1.362,0.471,0.439,-0.467,0.899,9.055,36.167,-35.468,-82.211,-29.711,28.783,-28.164,12.993,19.432,27.034,-17.222,-8.363,-25.645,-8.774,-42.547,-164.454,25.943,-25.472,-111.89,75.876,-59.855,1.0,0.017,0.017,0.016,0.999,-0.018,0.014,0.037,0.998,-0.011,-0.001,0.058,0.999,0.033,0.0,-0.036,0.999,0.002,0.007,-0.042,0.829,-0.559,-0.021,0.022,0.998,-0.039,0.001,-0.056
560,5.6,355,7.1,3.741,2.013,-5.283,66.077,1.939,1.343,-1.334,-1.442,2.334,4.057,0.525,-1.115,-5.449,-0.22,-1.737,68.921,3.2,0.621,63.398,-2.288,9.862,-0.533,0.012,0.869,-0.513,0.366,0.989,-0.314,0.226,1.024,-0.055,-0.615,0.163,0.23,-0.277,0.676,-0.094,-1.384,0.53,-0.192,0.262,0.288,4.62,26.133,-20.807,-89.27,-32.363,21.872,-29.64,8.343,19.038,3.035,26.669,8.575,-41.819,18.432,-22.977,-98.85,22.62,-12.484,-126.972,91.689,-29.176,1.0,0.017,0.02,0.014,0.999,-0.025,0.012,0.039,0.998,-0.013,0.0,0.06,0.999,0.033,0.002,-0.035,0.999,-0.002,0.008,-0.044,0.824,-0.566,-0.02,0.02,0.997,-0.05,0.009,-0.059
561,5.61,355,7.1,4.127,1.928,-5.604,65.872,1.488,1.82,-1.921,-1.055,2.296,4.512,0.805,-1.124,-5.78,0.314,-2.457,69.6,2.96,0.564,63.354,-3.135,10.201,-0.022,0.104,0.81,-0.281,0.29,0.999,-0.203,0.095,1.005,0.612,-0.873,2.056,0.276,-0.428,0.775,-0.015,-1.269,0.694,-0.005,0.386,1.126,5.693,0.153,-13.026,-91.089,-36.52,21.437,-30.701,3.119,19.289,-4.001,-3.372,3.343,-49.456,24.331,4.239,-70.0,24.604,-2.385,-89.532,80.243,-60.317,1.0,0.018,0.02,0.013,0.999,-0.033,0.008,0.041,0.998,-0.016,0.0,0.061,0.999,0.032,0.002,-0.035,0.999,-0.007,0.011,-0.044,0.821,-0.571,-0.018,0.019,0.996,-0.057,0.017,-0.065
562,5.62,356,7.12,4.47,1.815,-5.833,65.684,0.959,2.316,-2.552,-0.647,2.081,5.357,0.913,-1.039,-6.449,0.696,-3.194,70.349,2.799,0.489,63.054,-3.854,10.533,0.072,-0.097,1.034,-0.242,0.19,1.065,0.004,0.016,0.985,0.008,0.415,1.276,-0.224,0.188,1.536,0.052,-1.275,0.579,0.283,-0.005,0.981,6.52,-10.654,-10.983,-97.36,-48.237,30.595,-34.744,-2.388,11.585,32.879,3.745,1.971,-50.966,11.799,12.184,-76.984,17.036,-2.83,-116.53,59.444,-55.82,1.0,0.019,0.019,0.012,0.998,-0.041,0.004,0.044,0.998,-0.018,0.0,0.062,0.999,0.036,0.002,-0.035,0.999,-0.011,0.012,-0.043,0.817,-0.576,-0.018,0.018,0.995,-0.067,0.022,-0.07
563,5.63,356,7.12,5.0,1.905,-5.788,65.384,0.437,2.861,-3.161,-0.354,1.564,6.076,0.437,-1.173,-6.994,1.259,-3.733,71.054,2.694,0.424,62.963,-4.741,10.913,-0.048,0.041,0.97,-0.26,0.149,1.057,0.032,-0.023,0.991,-0.344,0.376,0.199,-0.248,-0.103,1.127,0.161,-1.272,0.397,0.267,-0.351,1.023,10.924,-6.752,-1.298,-104.793,-48.39,41.585,-42.817,-9.969,-7.179,30.811,57.532,2.863,-38.564,10.675,-9.066,-69.261,12.174,-0.24,-92.026,77.557,-54.783,1.0,0.02,0.019,0.012,0.998,-0.05,0.0,0.048,0.998,-0.022,-0.002,0.062,0.999,0.039,0.007,-0.034,0.999,-0.014,0.013,-0.044,0.814,-0.581,-0.017,0.017,0.994,-0.075,0.029,-0.075
564,5.64,357,7.14,5.616,1.924,-5.565,64.782,-0.084,3.34,-3.772,-0.054,0.944,6.471,0.49,-1.271,-7.553,1.953,-4.092,71.531,2.623,0.356,62.63,-5.821,11.127,-0.133,0.049,0.891,-0.111,0.002,0.996,-0.02,-0.06,1.021,-0.283,0.044,1.056,-0.092,-0.183,0.922,0.216,-1.177,0.389,-0.196,-0.261,0.991,13.509,-15.642,4.155,-112.825,-49.647,38.726,-47.537,-16.426,-20.189,-3.075,8.244,-3.442,-40.032,16.853,-11.509,-47.362,8.566,-1.281,-96.844,87.416,-37.888,1.0,0.021,0.018,0.012,0.997,-0.059,-0.005,0.052,0.998,-0.026,-0.003,0.06,0.999,0.038,0.008,-0.035,0.999,-0.018,0.015,-0.045,0.811,-0.584,-0.017,0.016,0.993,-0.083,0.037,-0.078
565,5.65,357,7.14,6.238,1.895,-5.352,64.081,-0.701,3.806,-4.459,0.324,0.358,6.941,0.716,-1.293,-8.203,2.522,-4.43,71.965,2.57,0.27,62.159,-6.843,11.29,-0.087,0.034,0.956,0.092,-0.15,0.963,-0.029,-0.167,1.057,0.264,-0.095,1.269,-0.134,-0.147,1.153,0.206,-1.091,0.248,-0.412,-0.019,0.908,16.072,-23.197,8.591,-116.047,-55.068,39.869,-45.574,-17.784,-15.183,6.875,-0.628,-9.694,-39.365,18.02,-9.398,-41.825,6.419,-4.067,-107.707,76.458,-34.884,1.0,0.022,0.016,0.013,0.996,-0.069,-0.01,0.055,0.998,-0.03,-0.005,0.059,0.999,0.039,0.008,-0.035,0.999,-0.021,0.017,-0.045,0.809,-0.587,-0.017,0.015,0.991,-0.091,0.044,-0.082
566,5.66,358,7.16,6.842,1.766,-5.255,63.285,-1.402,4.278,-5.248,0.721,-0.102,7.452,0.694,-1.379,-9.159,2.864,-4.688,72.331,2.483,0.235,61.348,-7.597,11.379,0.017,0.103,0.935,0.266,-0.214,1.033,0.057,-0.184,1.058,0.008,0.203,0.809,-0.24,-0.078,1.086,0.153,-1.122,0.127,-0.421,-0.135,0.669,17.875,-25.148,11.008,-119.965,-56.161,40.987,-39.249,-14.748,-0.914,14.213,17.44,-6.372,-33.205,13.433,-12.776,-34.188,9.344,-0.421,-128.632,50.39,-32.9,1.0,0.024,0.013,0.013,0.995,-0.079,-0.016,0.059,0.998,-0.034,-0.007,0.059,0.998,0.04,0.009,-0.036,0.998,-0.024,0.019,-0.047,0.807,-0.59,-0.016,0.014,0.99,-0.102,0.049,-0.084
567,5.67,358,7.16,7.394,1.637,-5.251,62.331,-1.942,4.65,-6.143,0.959,-0.381,7.844,0.539,-1.465,-10.136,3.045,-4.82,72.604,2.414,0.238,60.412,-8.065,11.433,0.037,0.111,0.956,0.465,-0.175,1.018,-0.003,-0.296,1.08,-0.104,0.138,0.886,0.05,-0.19,1.148,0.112,-1.18,0.158,-0.542,-0.233,0.849,17.272,-19.86,12.689,-126.086,-36.405,35.802,-33.732,-12.655,10.511,7.188,16.654,-8.572,-27.37,8.295,-16.304,-24.827,7.391,2.586,-126.489,23.567,-27.907,0.999,0.026,0.011,0.014,0.994,-0.09,-0.019,0.062,0.998,-0.037,-0.008,0.059,0.998,0.041,0.011,-0.037,0.998,-0.027,0.019,-0.048,0.806,-0.592,-0.016,0.014,0.988,-0.113,0.052,-0.086
568,5.68,359,7.18,7.84,1.491,-5.346,61.217,-2.004,4.871,-7.114,0.761,-0.434,8.089,0.365,-1.65,-11.303,3.024,-4.716,72.791,2.398,0.238,59.224,-8.326,11.438,0.034,-0.049,0.99,0.704,-0.017,0.979,-0.067,-0.36,1.065,-0.01,-0.034,1.075,0.016,-0.301,1.122,0.103,-1.216,0.21,-0.409,-0.058,0.774,15.937,-20.217,10.873,-130.812,9.4,26.052,-29.913,-11.961,18.631,4.86,14.089,-11.324,-19.803,1.164,-29.935,-16.271,2.097,2.066,-139.809,-2.913,-22.009,0.999,0.027,0.01,0.015,0.993,-0.101,-0.019,0.064,0.997,-0.04,-0.009,0.061,0.998,0.041,0.012,-0.037,0.998,-0.029,0.019,-0.05,0.805,-0.593,-0.016,0.014,0.987,-0.125,0.053,-0.087
569,5.69,359,7.18,8.264,1.343,-5.514,59.888,-1.537,4.997,-8.187,0.064,-0.235,8.364,0.036,-2.017,-12.684,2.77,-4.223,72.866,2.403,0.226,57.696,-8.303,11.286,0.002,0.062,0.986,0.513,0.139,0.766,0.042,-0.279,1.103,-0.042,0.109,0.982,-0.045,-0.111,1.102,0.069,-1.26,0.25,-0.251,-0.07,0.704,13.85,-16.713,13.329,-137.565,60.414,17.553,-25.115,-10.078,28.774,7.48,15.106,-10.537,-14.057,-9.294,-48.936,-5.057,-0.199,0.047,-156.613,-37.433,-8.903,0.999,0.028,0.008,0.016,0.991,-0.114,-0.015,0.065,0.997,-0.042,-0.01,0.064,0.998,0.042,0.013,-0.038,0.998,-0.031,0.019,-0.055,0.804,-0.594,-0.016,0.014,0.985,-0.139,0.051,-0.087
570,5.7,360,7.2,8.552,1.197,-5.697,58.315,-0.78,5.061,-9.441,-0.88,0.104,8.604,-0.282,-2.295,-14.187,2.322,-3.794,72.827,2.407,0.199,55.85,-8.123,11.089,-0.059,-0.024,0.875,0.296,-0.023,0.842,0.176,-0.368,1.04,-0.102,0.073,0.974,-0.017,-0.254,1.085,0.051,-1.246,0.243,0.017,-0.461,0.813,11.691,-19.17,11.999,-148.146,89.114,9.072,-18.063,-6.125,29.246,3.704,14.372,-6.695,-18.043,-8.302,-36.36,6.329,-0.113,-2.112,-168.233,-53.612,-6.813,0.999,0.029,0.006,0.017,0.99,-0.127,-0.008,0.064,0.997,-0.044,-0.011,0.066,0.998,0.043,0.015,-0.039,0.998,-0.033,0.018,-0.058,0.805,-0.594,-0.016,0.014,0.983,-0.154,0.048,-0.086
571,5.71,360,7.2,8.81,1.046,-5.686,56.406,0.087,4.979,-10.923,-1.923,0.441,8.81,-0.467,-2.53,-15.716,1.836,-3.5,72.668,2.421,0.162,53.875,-8.019,10.952,0.062,-0.043,0.887,0.046,-0.535,0.869,0.212,-0.362,1.019,-0.104,0.035,0.99,-0.075,-0.276,1.109,0.046,-1.23,0.269,0.346,-0.814,0.898,10.925,-20.837,11.441,-163.955,97.709,-8.009,-16.971,-7.965,9.117,2.632,10.571,-4.202,-17.274,-1.441,-28.435,18.335,-1.257,-3.567,-170.927,-46.931,-12.111,0.999,0.03,0.004,0.018,0.988,-0.142,-0.001,0.063,0.997,-0.046,-0.011,0.067,0.998,0.043,0.016,-0.039,0.997,-0.035,0.018,-0.06,0.805,-0.592,-0.016,0.014,0.981,-0.169,0.045,-0.086
572,5.72,361,7.22,9.114,0.993,-5.466,54.315,0.867,4.794,-12.5,-2.91,0.679,9.044,-0.447,-2.638,-17.202,1.524,-3.436,72.44,2.439,0.124,51.938,-8.176,10.836,0.089,0.104,1.022,-0.212,-0.966,0.888,0.088,-0.258,1.034,0.001,0.101,0.988,-0.136,-0.24,1.143,0.024,-1.231,0.34,0.408,-0.984,0.946,8.026,-19.306,10.506,-176.208,87.792,-21.605,-20.289,-14.604,-14.065,3.006,6.716,-3.807,-16.272,6.131,-13.243,25.222,-1.583,-4.236,-165.421,-19.485,-13.111,0.999,0.031,0.002,0.019,0.986,-0.158,0.005,0.06,0.997,-0.048,-0.013,0.066,0.998,0.043,0.017,-0.04,0.997,-0.036,0.019,-0.061,0.807,-0.591,-0.017,0.013,0.978,-0.184,0.044,-0.086
573,5.73,361,7.22,9.37,1.027,-5.186,52.072,1.453,4.692,-14.102,-3.738,0.723,9.238,-0.481,-2.635,-18.653,1.478,-3.504,72.059,2.432,0.111,49.937,-8.567,10.627,0.051,0.056,0.978,-0.329,-1.101,0.889,-0.003,-0.355,1.045,-0.066,0.082,0.965,-0.099,-0.282,1.139,0.005,-1.203,0.41,0.198,-0.948,0.84,5.224,-13.272,4.175,-177.763,70.662,-16.365,-19.268,-16.712,-26.688,1.638,10.564,-1.154,-15.23,9.663,0.526,35.707,0.338,-3.55,-161.103,8.036,-4.337,0.999,0.031,0.001,0.02,0.983,-0.173,0.011,0.057,0.997,-0.05,-0.015,0.064,0.998,0.043,0.018,-0.04,0.997,-0.038,0.02,-0.061,0.809,-0.588,-0.017,0.013,0.975,-0.198,0.046,-0.086
574,5.74,362,7.24,9.624,1.144,-4.928,49.795,1.84,4.766,-15.703,-4.418,0.568,9.374,-0.464,-2.573,-20.097,1.562,-3.595,71.597,2.42,0.116,47.924,-9.052,10.325,-0.003,0.07,0.967,-0.315,-0.96,0.831,-0.015,-0.359,1.06,-0.076,0.073,0.974,-0.075,-0.267,1.127,-0.026,-1.145,0.442,-0.12,-0.762,0.715,4.691,-9.213,1.62,-174.639,51.839,0.03,-15.231,-16.98,-27.661,0.796,8.462,-0.61,-10.817,11.814,7.468,43.883,0.716,-2.724,-156.07,19.015,4.628,0.999,0.032,0.0,0.02,0.98,-0.189,0.014,0.057,0.997,-0.051,-0.016,0.061,0.998,0.043,0.019,-0.04,0.997,-0.039,0.021,-0.061,0.811,-0.585,-0.017,0.013,0.972,-0.211,0.049,-0.085
575,5.75,362,7.24,9.784,1.203,-4.738,47.472,2.019,4.953,-17.326,-4.953,0.322,9.462,-0.477,-2.553,-21.597,1.658,-3.604,71.043,2.391,0.147,45.815,-9.465,9.974,0.034,0.074,0.969,-0.257,-0.763,0.782,-0.025,-0.369,1.118,-0.066,0.093,0.971,-0.015,-0.302,1.155,-0.031,-1.091,0.429,-0.325,-0.62,0.637,4.219,-10.397,-0.957,-171.539,33.918,10.824,-8.809,-17.033,-23.07,0.149,7.579,0.177,-4.52,9.511,3.636,53.161,2.269,-0.625,-156.236,14.026,7.858,0.999,0.032,-0.001,0.02,0.977,-0.204,0.017,0.057,0.997,-0.052,-0.018,0.059,0.998,0.044,0.02,-0.04,0.997,-0.04,0.022,-0.06,0.814,-0.581,-0.016,0.013,0.969,-0.224,0.051,-0.084
