Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
400.0,1580.76,-7.17,83.45,315.0,10.2,172.98,328.0
401.0,1584.71,-7.11,84.38,306.0,10.23,171.86,312.0
402.0,1588.67,-7.08,85.31,295.0,10.2,170.63,299.0
403.0,1592.62,-7.01,86.28,285.0,10.23,169.7,284.0
404.0,1596.57,-6.92,87.35,276.0,10.27,168.82,271.0
405.0,1600.52,-6.78,88.59,267.0,10.28,167.8,257.0
406.0,1604.47,-6.74,89.67,255.0,10.34,167.05,243.0
407.0,1608.42,-6.67,90.71,245.0,10.29,165.94,232.0
408.0,1612.38,-6.6,91.72,236.0,10.31,165.33,220.0
409.0,1616.33,-6.54,92.76,226.0,10.32,164.74,209.0
410.0,1620.28,-6.44,93.84,216.0,10.31,164.04,200.0
411.0,1624.23,-6.39,94.87,206.0,10.23,163.4,190.0
412.0,1628.18,-6.36,95.83,197.0,10.22,162.85,178.0
413.0,1632.14,-6.31,96.42,188.0,10.21,162.37,169.0
