Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
210.0,829.9,-3.04,170.03,262.0,1.32,97.08,326.0
211.0,833.85,-2.91,169.53,261.0,1.37,97.38,324.0
212.0,837.8,-2.79,168.93,260.0,1.46,97.63,322.0
213.0,841.76,-2.65,168.45,258.0,1.54,97.8,322.0
214.0,845.71,-2.52,167.94,256.0,1.61,98.01,321.0
215.0,849.66,-2.43,167.56,255.0,1.67,98.11,320.0
216.0,853.61,-2.32,167.09,252.0,1.7,98.37,319.0
217.0,857.56,-2.17,166.57,250.0,1.77,98.58,319.0
218.0,861.52,-2.04,166.03,247.0,1.85,98.59,318.0
219.0,865.47,-1.97,165.55,246.0,1.87,98.8,318.0
220.0,869.42,-1.81,165.08,246.0,1.95,98.98,317.0
221.0,873.37,-1.71,164.49,243.0,2.0,99.1,317.0
222.0,877.32,-1.61,163.95,242.0,2.07,99.49,315.0
223.0,881.27,-1.54,163.35,242.0,2.09,99.73,315.0
224.0,885.23,-1.49,162.7,241.0,2.2,99.81,315.0
225.0,889.18,-1.38,162.13,240.0,2.27,100.07,315.0
226.0,893.13,-1.31,161.54,238.0,2.3,100.3,317.0
227.0,897.08,-1.24,160.95,236.0,2.35,100.56,316.0
228.0,901.03,-1.21,160.23,236.0,2.39,100.75,316.0
229.0,904.99,-1.18,159.81,235.0,2.43,101.15,317.0
230.0,908.94,-1.14,159.17,233.0,2.46,101.38,318.0
231.0,912.89,-1.16,158.64,232.0,2.48,101.75,320.0
232.0,916.84,-1.15,158.1,231.0,2.5,101.94,322.0
233.0,920.79,-1.11,157.53,230.0,2.55,102.27,324.0
234.0,924.75,-1.14,156.96,231.0,2.56,102.51,324.0
235.0,928.7,-1.16,156.59,228.0,2.62,102.91,324.0
236.0,932.65,-1.13,156.16,227.0,2.64,103.29,324.0
237.0,936.6,-1.11,155.64,224.0,2.69,103.73,325.0
238.0,940.55,-1.1,155.13,221.0,2.74,104.06,325.0
239.0,944.51,-1.09,154.58,219.0,2.77,104.53,325.0
240.0,948.46,-1.11,154.09,217.0,2.82,105.02,326.0
241.0,952.41,-1.06,153.53,215.0,2.84,105.55,327.0
242.0,956.36,-1.07,152.96,213.0,2.84,105.95,327.0
243.0,960.31,-1.07,152.61,211.0,2.86,106.5,327.0
244.0,964.26,-1.04,151.97,209.0,2.83,107.12,329.0
245.0,968.22,-1.01,151.59,208.0,2.8,107.69,328.0
246.0,972.17,-1.01,151.09,206.0,2.78,108.17,328.0
247.0,976.12,-1.0,150.68,205.0,2.83,108.69,329.0
248.0,980.07,-1.03,150.4,205.0,2.83,109.24,330.0
249.0,984.02,-1.01,149.88,204.0,2.85,109.66,330.0
250.0,987.98,-1.04,149.68,204.0,2.85,110.23,329.0
251.0,991.93,-1.0,149.38,205.0,2.9,110.63,331.0
252.0,995.88,-1.0,148.94,205.0,2.92,111.11,332.0
253.0,999.83,-1.01,148.76,205.0,2.91,111.55,332.0
254.0,1003.78,-1.02,148.78,205.0,2.92,111.96,334.0
255.0,1007.74,-1.02,148.46,205.0,2.97,112.53,336.0
256.0,1011.69,-1.0,148.49,205.0,3.04,113.02,338.0
257.0,1015.64,-1.02,148.37,206.0,3.06,113.51,338.0
258.0,1019.59,-1.01,148.22,207.0,3.08,114.02,338.0
259.0,1023.54,-0.99,148.02,208.0,3.2,114.56,337.0
260.0,1027.49,-0.98,147.96,208.0,3.23,114.94,337.0
261.0,1031.45,-0.92,147.71,209.0,3.3,115.43,339.0
262.0,1035.4,-0.91,147.44,209.0,3.35,115.91,340.0
263.0,1039.35,-0.85,147.24,210.0,3.39,116.28,341.0
264.0,1043.3,-0.81,146.98,210.0,3.42,116.71,341.0
265.0,1047.25,-0.78,146.75,210.0,3.48,117.11,339.0
266.0,1051.21,-0.75,146.72,210.0,3.52,117.7,340.0
267.0,1055.16,-0.74,146.4,210.0,3.57,118.29,338.0
268.0,1059.11,-0.7,146.25,209.0,3.62,118.92,333.0
269.0,1063.06,-0.64,146.11,208.0,3.73,119.75,329.0
270.0,1067.01,-0.67,146.3,208.0,3.79,120.55,324.0
271.0,1070.97,-0.65,146.26,208.0,3.87,121.48,320.0
272.0,1074.92,-0.63,146.2,208.0,3.96,122.34,316.0
273.0,1078.87,-0.52,146.03,211.0,4.02,123.09,312.0
274.0,1082.82,-0.51,146.03,209.0,4.04,123.98,309.0
275.0,1086.77,-0.49,146.05,212.0,4.02,124.66,305.0
276.0,1090.73,-0.53,146.29,214.0,3.98,125.12,305.0
277.0,1094.68,-0.58,146.4,224.0,3.91,125.64,303.0
278.0,1098.63,-0.56,146.47,227.0,3.78,125.87,301.0
279.0,1102.58,-0.58,146.57,230.0,3.69,126.18,300.0
280.0,1106.53,-0.59,146.64,231.0,3.58,126.36,301.0
281.0,1110.48,-0.68,146.98,232.0,3.5,126.53,300.0
282.0,1114.44,-0.73,147.01,233.0,3.38,126.65,299.0
283.0,1118.39,-0.77,147.63,234.0,3.31,126.64,300.0
284.0,1122.34,-0.76,147.77,237.0,3.18,126.6,299.0
285.0,1126.29,-0.81,148.26,239.0,3.12,126.62,297.0
286.0,1130.24,-0.81,148.6,243.0,3.08,126.48,295.0
287.0,1134.2,-0.88,149.05,245.0,3.0,126.23,292.0
288.0,1138.15,-0.94,149.58,247.0,2.92,125.94,289.0
289.0,1142.1,-0.97,150.12,250.0,2.83,125.67,286.0
290.0,1146.05,-1.05,150.64,254.0,2.76,125.22,287.0
291.0,1150.0,-1.08,151.05,257.0,2.68,124.65,286.0
292.0,1153.96,-1.1,151.51,261.0,2.56,123.83,285.0
293.0,1157.91,-1.16,151.94,265.0,2.44,122.94,285.0
294.0,1161.86,-1.16,152.32,268.0,2.33,122.06,287.0
295.0,1165.81,-1.22,152.89,271.0,2.19,121.1,285.0
296.0,1169.76,-1.29,153.31,275.0,2.1,120.01,285.0
297.0,1173.72,-1.34,153.79,278.0,2.01,119.04,284.0
298.0,1177.67,-1.39,154.19,282.0,1.9,117.91,282.0
299.0,1181.62,-1.48,154.85,286.0,1.87,116.97,280.0
300.0,1185.57,-1.56,155.19,289.0,1.75,116.08,281.0
301.0,1189.52,-1.67,155.91,290.0,1.68,115.29,279.0
302.0,1193.47,-1.76,156.43,297.0,1.62,114.39,279.0
303.0,1197.43,-1.86,156.86,297.0,1.48,113.48,280.0
304.0,1201.38,-1.97,157.63,300.0,1.41,112.58,279.0
305.0,1205.33,-2.08,158.5,304.0,1.29,111.74,281.0
306.0,1209.28,-2.2,159.25,305.0,1.19,110.95,282.0
307.0,1213.23,-2.27,159.97,308.0,1.07,109.92,284.0
308.0,1217.19,-2.41,160.79,310.0,0.97,109.03,285.0
309.0,1221.14,-2.49,161.52,312.0,0.88,108.08,286.0
310.0,1225.09,-2.55,162.26,314.0,0.82,107.14,286.0
311.0,1229.04,-2.64,163.0,316.0,0.8,106.33,286.0
312.0,1232.99,-2.66,163.83,318.0,0.77,105.44,286.0
313.0,1236.95,-2.75,164.8,320.0,0.8,104.46,286.0
314.0,1240.9,-2.8,165.56,321.0,0.84,103.42,284.0
315.0,1244.85,-2.84,166.39,323.0,0.89,102.39,284.0
316.0,1248.8,-2.86,167.19,323.0,0.95,101.23,284.0
317.0,1252.75,-2.91,168.1,323.0,0.99,100.41,282.0
318.0,1256.71,-2.95,169.03,322.0,1.03,99.34,282.0
319.0,1260.66,-2.97,169.79,321.0,1.17,98.2,280.0
320.0,1264.61,-3.05,170.74,321.0,1.3,97.14,277.0
321.0,1268.56,-3.16,171.88,321.0,1.4,96.04,278.0
322.0,1272.51,-3.18,172.56,321.0,1.54,94.97,278.0
323.0,1276.46,-3.25,173.27,321.0,1.59,94.0,280.0
324.0,1280.42,-3.34,174.06,322.0,1.64,93.16,280.0
325.0,1284.37,-3.39,174.71,322.0,1.68,92.26,280.0
326.0,1288.32,-3.48,175.3,322.0,1.71,91.26,285.0
327.0,1292.27,-3.58,175.76,322.0,1.75,90.51,283.0
328.0,1296.22,-3.68,176.21,323.0,1.76,89.44,284.0
329.0,1300.18,-3.73,176.54,325.0,1.83,88.59,283.0
330.0,1304.13,-3.83,176.82,328.0,1.89,87.72,282.0
331.0,1308.08,-3.91,177.1,329.0,1.97,86.87,281.0
332.0,1312.03,-3.97,177.23,332.0,2.03,85.95,281.0
333.0,1315.98,-4.05,177.29,336.0,2.11,85.23,282.0
334.0,1319.94,-4.11,177.41,340.0,2.18,84.4,282.0
335.0,1323.89,-4.18,177.49,344.0,2.21,83.68,282.0
336.0,1327.84,-4.26,177.57,347.0,2.2,83.33,283.0
337.0,1331.79,-4.33,177.53,351.0,2.18,82.97,284.0
338.0,1335.74,-4.43,177.8,355.0,2.14,82.68,287.0
339.0,1339.7,-4.55,177.97,357.0,2.07,82.36,290.0
340.0,1343.65,-4.6,178.03,361.0,1.99,82.17,295.0
341.0,1347.6,-4.7,178.25,364.0,1.89,81.98,298.0
342.0,1351.55,-4.79,178.32,369.0,1.77,81.56,301.0
343.0,1355.5,-4.86,178.38,374.0,1.66,81.38,305.0
344.0,1359.45,-4.94,178.5,379.0,1.61,81.15,307.0
