Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
362.0,1430.59,-9.92,137.39,478.0,-6.46,85.77,631.0
363.0,1434.54,-10.06,137.12,479.0,-6.31,85.53,629.0
364.0,1438.49,-10.21,136.8,479.0,-6.25,85.29,626.0
365.0,1442.44,-10.33,136.54,480.0,-6.16,85.03,624.0
366.0,1446.4,-10.51,136.15,479.0,-5.85,84.77,619.0
367.0,1450.35,-10.65,135.85,482.0,-5.69,84.5,618.0
368.0,1454.3,-10.79,135.43,482.0,-5.54,84.26,614.0
369.0,1458.25,-10.95,134.98,482.0,-5.2,84.0,612.0
370.0,1462.2,-11.11,134.61,480.0,-4.92,83.74,609.0
371.0,1466.16,-11.25,134.19,483.0,-4.74,83.5,606.0
372.0,1470.11,-11.4,133.86,482.0,-4.51,83.31,604.0
373.0,1474.06,-11.54,133.51,483.0,-4.26,83.13,600.0
374.0,1478.01,-11.75,133.01,481.0,-3.84,82.89,598.0
375.0,1481.96,-11.94,132.58,480.0,-3.35,82.68,595.0
376.0,1485.92,-12.12,132.08,481.0,-2.94,82.4,594.0
377.0,1489.87,-12.36,131.55,481.0,-2.42,82.14,590.0
378.0,1493.82,-12.56,130.98,481.0,-1.84,81.86,586.0
379.0,1497.77,-12.78,130.41,480.0,-1.23,81.64,584.0
380.0,1501.72,-13.03,129.73,480.0,-0.58,81.33,582.0
381.0,1505.68,-13.25,129.11,477.0,0.02,81.06,578.0
382.0,1509.63,-13.52,128.42,475.0,0.84,80.72,574.0
383.0,1513.58,-13.75,127.77,473.0,1.52,80.45,569.0
384.0,1517.53,-13.99,127.06,471.0,2.28,80.12,568.0
385.0,1521.48,-14.24,126.29,466.0,3.12,79.74,562.0
386.0,1525.43,-14.51,125.42,466.0,4.04,79.33,561.0
387.0,1529.39,-14.8,124.47,463.0,5.04,78.87,557.0
388.0,1533.34,-15.08,123.47,462.0,6.02,78.34,555.0
389.0,1537.29,-15.4,122.32,462.0,7.15,77.77,551.0
390.0,1541.24,-15.72,121.26,459.0,8.21,77.23,547.0
391.0,1545.19,-16.07,120.13,456.0,9.5,76.62,543.0
392.0,1549.15,-16.4,119.01,454.0,10.59,76.03,540.0
393.0,1553.1,-16.69,117.82,449.0,11.73,75.38,536.0
394.0,1557.05,-17.06,116.59,443.0,13.08,74.74,533.0
395.0,1561.0,-17.41,115.29,446.0,14.19,74.14,530.0
396.0,1564.95,-17.71,114.04,442.0,15.38,73.44,528.0
397.0,1568.91,-18.06,112.69,441.0,16.67,72.72,525.0
398.0,1572.86,-18.36,111.52,437.0,17.75,72.22,521.0
399.0,1576.81,-18.67,110.12,437.0,18.99,71.45,519.0
400.0,1580.76,-18.99,108.74,436.0,20.14,70.72,518.0
401.0,1584.71,-19.35,107.4,432.0,21.42,69.99,516.0
402.0,1588.67,-19.67,105.99,436.0,22.65,69.19,516.0
403.0,1592.62,-19.91,104.62,435.0,23.62,68.42,516.0
404.0,1596.57,-20.08,103.29,434.0,24.35,67.57,514.0
405.0,1600.52,-20.3,101.87,434.0,25.22,66.76,512.0
406.0,1604.47,-20.46,100.59,435.0,25.88,65.9,515.0
407.0,1608.42,-20.62,99.18,434.0,26.64,64.99,513.0
408.0,1612.38,-20.69,97.75,436.0,27.13,64.0,514.0
