Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
280.0,1106.53,-36.63,52.56,12.0,19.76,102.5,10.0
281.0,1110.48,-36.72,53.47,13.0,19.82,103.14,10.0
282.0,1114.44,-37.09,54.2,13.0,20.44,105.92,10.0
283.0,1118.39,-37.05,55.23,13.0,20.64,106.3,10.0
284.0,1122.34,-37.01,55.57,13.0,20.71,107.08,10.0
285.0,1126.29,-36.93,55.24,13.0,20.75,107.17,10.0
286.0,1130.24,-36.83,55.25,13.0,20.78,107.2,10.0
287.0,1134.2,-36.58,55.79,13.0,20.72,107.14,10.0
288.0,1138.15,-36.81,56.62,13.0,20.79,107.43,10.0
289.0,1142.1,-36.44,56.3,13.0,20.66,106.99,10.0
290.0,1146.05,-36.41,56.56,13.0,20.71,107.47,12.0
291.0,1150.0,-35.87,57.26,13.0,20.66,107.58,12.0
292.0,1153.96,-35.57,57.17,13.0,20.63,107.7,12.0
293.0,1157.91,-36.04,57.86,13.0,20.69,107.92,12.0
294.0,1161.86,-35.58,58.08,13.0,20.5,107.47,12.0
295.0,1165.81,-35.24,57.52,13.0,20.58,108.12,12.0
296.0,1169.76,-35.19,57.57,13.0,20.49,108.32,13.0
297.0,1173.72,-34.74,57.69,13.0,20.54,108.88,13.0
298.0,1177.67,-34.77,57.51,13.0,20.57,109.25,13.0
299.0,1181.62,-34.78,57.57,13.0,20.56,109.51,13.0
300.0,1185.57,-34.6,57.26,13.0,20.62,110.23,13.0
301.0,1189.52,-34.73,57.15,13.0,20.62,110.91,14.0
302.0,1193.47,-34.61,56.53,13.0,20.61,111.48,14.0
303.0,1197.43,-34.25,57.23,13.0,20.71,112.31,14.0
304.0,1201.38,-33.92,56.53,13.0,20.6,112.25,14.0
305.0,1205.33,-34.12,56.67,13.0,20.66,113.03,14.0
306.0,1209.28,-34.24,56.78,14.0,20.71,113.89,14.0
307.0,1213.23,-34.24,55.8,14.0,20.7,114.42,14.0
308.0,1217.19,-34.35,55.65,14.0,20.72,115.06,14.0
309.0,1221.14,-34.17,55.13,14.0,20.8,115.91,15.0
310.0,1225.09,-33.9,54.52,15.0,20.71,116.36,15.0
311.0,1229.04,-34.47,54.61,15.0,20.91,117.16,15.0
312.0,1232.99,-34.35,53.86,16.0,20.77,116.85,15.0
313.0,1236.95,-34.38,53.73,16.0,20.77,117.06,16.0
314.0,1240.9,-33.93,52.89,16.0,20.62,117.62,16.0
315.0,1244.85,-33.99,53.1,17.0,20.55,117.64,16.0
316.0,1248.8,-33.97,52.67,17.0,20.51,117.51,16.0
317.0,1252.75,-33.85,51.68,17.0,20.39,117.28,17.0
318.0,1256.71,-33.6,51.65,18.0,20.17,116.7,17.0
319.0,1260.66,-33.65,51.43,18.0,20.07,116.75,18.0
320.0,1264.61,-33.4,51.05,19.0,19.86,116.33,20.0
321.0,1268.56,-33.03,50.59,20.0,19.71,115.78,20.0
322.0,1272.51,-32.96,50.31,20.0,19.58,115.82,20.0
323.0,1276.46,-32.62,50.07,20.0,19.47,115.27,21.0
324.0,1280.42,-32.38,49.33,20.0,19.27,114.87,21.0
325.0,1284.37,-32.31,48.63,20.0,19.08,114.06,21.0
326.0,1288.32,-32.02,48.7,20.0,18.84,113.22,22.0
327.0,1292.27,-31.57,47.91,21.0,18.61,112.63,23.0
328.0,1296.22,-31.1,47.21,22.0,18.33,111.6,24.0
329.0,1300.18,-30.65,46.96,23.0,18.06,110.85,24.0
330.0,1304.13,-30.41,45.98,24.0,17.89,110.16,25.0
331.0,1308.08,-30.0,45.49,26.0,17.66,109.4,26.0
332.0,1312.03,-29.78,44.13,27.0,17.39,108.13,27.0
333.0,1315.98,-28.98,42.77,28.0,17.01,106.63,28.0
334.0,1319.94,-28.42,41.68,30.0,16.65,105.34,30.0
335.0,1323.89,-27.68,40.37,33.0,16.23,103.52,34.0
336.0,1327.84,-27.02,39.37,37.0,15.74,102.06,35.0
337.0,1331.79,-26.68,38.68,38.0,15.45,100.19,38.0
338.0,1335.74,-26.3,37.61,43.0,15.07,98.56,40.0
339.0,1339.7,-25.68,36.75,47.0,14.69,96.8,46.0
340.0,1343.65,-25.45,36.13,51.0,14.41,95.77,50.0
341.0,1347.6,-24.88,35.35,57.0,14.02,94.28,54.0
342.0,1351.55,-24.76,34.96,63.0,13.77,93.21,58.0
343.0,1355.5,-24.33,34.59,70.0,13.59,92.53,64.0
344.0,1359.45,-24.24,33.7,75.0,13.39,91.42,72.0
345.0,1363.41,-24.08,33.36,84.0,13.22,90.71,78.0
346.0,1367.36,-23.89,33.36,89.0,12.98,90.2,84.0
347.0,1371.31,-23.55,33.45,100.0,12.79,89.78,90.0
348.0,1375.26,-23.44,33.34,107.0,12.58,89.55,95.0
349.0,1379.21,-23.22,32.85,115.0,12.37,89.2,104.0
350.0,1383.17,-23.1,32.93,127.0,12.2,88.86,111.0
351.0,1387.12,-23.09,33.17,136.0,12.07,88.69,120.0
352.0,1391.07,-22.59,33.13,147.0,11.8,88.13,130.0
353.0,1395.02,-22.37,33.3,159.0,11.59,87.84,141.0
354.0,1398.97,-22.12,33.64,173.0,11.42,87.81,150.0
355.0,1402.93,-21.81,33.74,185.0,11.22,87.53,161.0
356.0,1406.88,-21.47,33.69,197.0,11.03,87.35,170.0
357.0,1410.83,-21.24,33.76,214.0,10.87,87.19,184.0
358.0,1414.78,-20.97,33.83,226.0,10.7,87.12,194.0
359.0,1418.73,-20.78,33.96,241.0,10.56,87.14,207.0
360.0,1422.69,-20.43,33.97,257.0,10.35,86.99,219.0
361.0,1426.64,-20.29,34.08,274.0,10.23,87.04,230.0
362.0,1430.59,-20.09,34.24,287.0,10.12,87.29,243.0
363.0,1434.54,-19.98,34.06,303.0,9.99,87.33,254.0
364.0,1438.49,-19.93,34.04,319.0,9.87,87.31,269.0
365.0,1442.44,-19.75,34.0,335.0,9.74,87.32,280.0
366.0,1446.4,-19.58,33.93,348.0,9.65,87.38,293.0
367.0,1450.35,-19.4,33.81,362.0,9.54,87.51,306.0
368.0,1454.3,-19.26,33.95,378.0,9.38,87.47,318.0
369.0,1458.25,-19.07,34.13,394.0,9.27,87.41,330.0
370.0,1462.2,-18.87,33.99,410.0,9.15,87.26,342.0
371.0,1466.16,-18.59,33.93,424.0,9.04,87.25,352.0
372.0,1470.11,-18.45,33.85,439.0,8.94,87.24,367.0
373.0,1474.06,-18.32,34.01,456.0,8.88,87.29,383.0
374.0,1478.01,-18.06,33.87,470.0,8.78,87.29,396.0
375.0,1481.96,-17.93,33.86,484.0,8.7,87.24,407.0
376.0,1485.92,-17.78,33.98,499.0,8.6,87.19,420.0
377.0,1489.87,-17.66,33.95,511.0,8.54,87.2,431.0
378.0,1493.82,-17.5,34.02,525.0,8.45,87.19,440.0
379.0,1497.77,-17.3,34.18,537.0,8.41,87.28,452.0
380.0,1501.72,-17.24,34.18,548.0,8.34,87.26,463.0
381.0,1505.68,-17.14,34.25,562.0,8.31,87.34,475.0
382.0,1509.63,-16.94,34.44,572.0,8.26,87.47,483.0
383.0,1513.58,-16.85,34.63,580.0,8.25,87.66,491.0
384.0,1517.53,-16.74,34.78,586.0,8.22,87.78,501.0
385.0,1521.48,-16.64,35.06,594.0,8.2,88.0,507.0
386.0,1525.43,-16.55,35.23,602.0,8.2,88.2,515.0
387.0,1529.39,-16.51,35.59,608.0,8.21,88.38,523.0
388.0,1533.34,-16.46,35.92,613.0,8.22,88.58,530.0
389.0,1537.29,-16.34,36.25,619.0,8.23,88.85,536.0
390.0,1541.24,-16.24,36.72,626.0,8.23,89.11,541.0
391.0,1545.19,-16.22,37.14,633.0,8.26,89.54,547.0
392.0,1549.15,-16.14,37.56,638.0,8.27,89.75,556.0
393.0,1553.1,-16.07,37.98,641.0,8.3,90.15,562.0
394.0,1557.05,-15.99,38.47,643.0,8.32,90.6,569.0
395.0,1561.0,-15.92,38.96,645.0,8.37,90.96,574.0
396.0,1564.95,-15.83,39.41,648.0,8.37,91.4,577.0
397.0,1568.91,-15.72,39.85,651.0,8.4,91.77,583.0
398.0,1572.86,-15.56,40.39,653.0,8.39,92.17,587.0
399.0,1576.81,-15.49,40.77,656.0,8.41,92.62,593.0
400.0,1580.76,-15.3,41.18,657.0,8.42,93.23,599.0
401.0,1584.71,-15.19,41.49,659.0,8.44,93.66,602.0
402.0,1588.67,-15.04,42.04,661.0,8.43,94.22,608.0
403.0,1592.62,-14.92,42.34,663.0,8.42,94.7,613.0
404.0,1596.57,-14.72,42.71,666.0,8.42,95.13,615.0
405.0,1600.52,-14.65,43.12,666.0,8.44,95.62,619.0
406.0,1604.47,-14.44,43.64,668.0,8.43,95.94,623.0
407.0,1608.42,-14.32,44.07,667.0,8.45,96.39,625.0
408.0,1612.38,-14.16,44.49,668.0,8.41,96.72,628.0
409.0,1616.33,-14.05,44.85,669.0,8.4,97.1,630.0
410.0,1620.28,-13.89,45.28,667.0,8.4,97.45,636.0
411.0,1624.23,-13.71,45.47,669.0,8.37,97.84,642.0
412.0,1628.18,-13.6,45.72,668.0,8.36,98.08,645.0
413.0,1632.14,-13.36,46.06,668.0,8.29,98.47,648.0
414.0,1636.09,-13.23,46.25,667.0,8.27,98.71,651.0
