Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
354.0,1398.97,16.46,181.66,24.0,-2.49,160.44,8.0
355.0,1402.93,16.62,182.12,21.0,-0.34,152.02,6.0
356.0,1406.88,16.71,182.15,19.0,2.19,141.39,5.0
357.0,1410.83,16.8,182.56,16.0,5.39,128.72,3.0
358.0,1414.78,16.99,183.19,16.0,8.54,115.08,3.0
359.0,1418.73,17.3,184.81,14.0,11.23,105.28,2.0
360.0,1422.69,17.56,185.72,13.0,13.02,98.22,2.0
361.0,1426.64,17.74,185.73,11.0,15.48,94.25,1.0
362.0,1430.59,17.86,186.89,10.0,16.94,91.5,1.0
363.0,1434.54,18.09,187.81,9.0,17.97,92.25,0.0
364.0,1438.49,18.43,189.21,7.0,19.11,96.72,0.0
365.0,1442.44,18.6,190.37,7.0,23.85,70.94,0.0
366.0,1446.4,18.8,191.56,7.0,25.47,75.32,0.0
367.0,1450.35,18.92,191.83,5.0,,,0.0
368.0,1454.3,19.2,192.88,4.0,,,0.0
369.0,1458.25,19.21,192.83,3.0,,,0.0
370.0,1462.2,18.91,193.82,2.0,,,0.0
371.0,1466.16,19.22,196.96,2.0,,,0.0
372.0,1470.11,19.01,197.3,2.0,,,0.0
373.0,1474.06,19.0,197.64,2.0,,,0.0
374.0,1478.01,18.92,199.18,2.0,,,0.0
375.0,1481.96,18.89,199.58,2.0,,,0.0
376.0,1485.92,18.86,199.4,2.0,,,0.0
377.0,1489.87,18.69,199.24,2.0,,,0.0
378.0,1493.82,18.65,199.11,2.0,,,0.0
379.0,1497.77,18.36,198.75,2.0,,,0.0
380.0,1501.72,18.51,199.18,2.0,,,0.0
381.0,1505.68,18.57,198.96,2.0,,,0.0
382.0,1509.63,18.44,198.59,2.0,,,0.0
383.0,1513.58,18.58,198.88,2.0,,,0.0
384.0,1517.53,18.62,199.06,3.0,,,0.0
385.0,1521.48,18.5,198.61,3.0,,,0.0
386.0,1525.43,18.48,198.49,3.0,,,0.0
387.0,1529.39,18.53,198.66,3.0,32.35,96.87,0.0
388.0,1533.34,18.07,197.73,3.0,32.35,96.87,0.0
389.0,1537.29,17.91,197.25,3.0,32.35,96.87,0.0
390.0,1541.24,17.91,197.25,3.0,28.34,84.17,0.0
391.0,1545.19,17.92,197.3,3.0,28.95,86.93,0.0
392.0,1549.15,17.87,197.31,3.0,28.03,84.49,0.0
393.0,1553.1,17.86,197.36,3.0,28.1,86.93,0.0
394.0,1557.05,18.15,198.04,3.0,24.94,83.95,0.0
395.0,1561.0,17.8,197.28,3.0,24.74,87.35,0.0
396.0,1564.95,17.97,197.74,3.0,22.93,91.69,0.0
397.0,1568.91,17.43,196.76,3.0,21.17,96.06,0.0
398.0,1572.86,17.36,197.07,2.0,20.25,97.79,1.0
399.0,1576.81,17.25,196.52,2.0,19.47,102.04,1.0
400.0,1580.76,17.03,196.68,2.0,17.57,108.77,1.0
401.0,1584.71,16.37,194.84,2.0,17.44,109.71,1.0
402.0,1588.67,16.53,195.44,2.0,16.94,111.85,2.0
403.0,1592.62,16.62,195.82,2.0,17.28,111.39,2.0
404.0,1596.57,16.43,195.18,2.0,16.71,112.92,2.0
405.0,1600.52,15.78,193.95,2.0,17.15,110.48,2.0
406.0,1604.47,16.33,195.14,2.0,16.96,110.78,2.0
407.0,1608.42,16.42,195.23,2.0,16.63,110.43,2.0
408.0,1612.38,16.08,194.43,3.0,16.65,109.94,2.0
409.0,1616.33,16.23,194.66,4.0,16.62,110.15,2.0
410.0,1620.28,16.38,195.1,5.0,16.52,109.82,1.0
411.0,1624.23,16.8,196.02,5.0,16.13,111.23,1.0
412.0,1628.18,17.16,196.73,5.0,16.08,113.03,1.0
413.0,1632.14,17.73,197.72,5.0,14.72,117.81,1.0
414.0,1636.09,18.25,198.99,9.0,13.45,122.5,1.0
415.0,1640.04,18.4,200.38,10.0,10.97,134.99,1.0
416.0,1643.99,18.8,201.66,13.0,5.98,155.96,1.0
417.0,1647.94,18.7,201.96,17.0,1.71,171.28,2.0
