Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
320.0,1264.61,-3.57,135.74,530.0,-1.35,112.88,486.0
321.0,1268.56,-3.57,135.62,530.0,-1.33,112.8,486.0
322.0,1272.51,-3.58,135.55,529.0,-1.34,112.77,485.0
323.0,1276.46,-3.59,135.45,530.0,-1.34,112.67,485.0
324.0,1280.42,-3.58,135.36,531.0,-1.32,112.49,485.0
325.0,1284.37,-3.61,135.25,532.0,-1.33,112.34,485.0
326.0,1288.32,-3.58,135.13,533.0,-1.35,112.19,485.0
327.0,1292.27,-3.64,135.06,533.0,-1.33,112.1,485.0
328.0,1296.22,-3.63,134.99,533.0,-1.31,112.0,485.0
329.0,1300.18,-3.64,134.92,533.0,-1.33,111.84,485.0
330.0,1304.13,-3.63,134.82,534.0,-1.34,111.68,486.0
331.0,1308.08,-3.65,134.7,534.0,-1.33,111.63,487.0
332.0,1312.03,-3.65,134.53,534.0,-1.34,111.49,487.0
333.0,1315.98,-3.65,134.48,534.0,-1.33,111.37,488.0
334.0,1319.94,-3.65,134.35,535.0,-1.33,111.18,488.0
335.0,1323.89,-3.66,134.22,536.0,-1.33,111.03,485.0
336.0,1327.84,-3.68,134.18,536.0,-1.31,110.88,485.0
337.0,1331.79,-3.69,133.95,536.0,-1.31,110.62,484.0
338.0,1335.74,-3.7,133.91,536.0,-1.29,110.38,484.0
339.0,1339.7,-3.69,133.8,536.0,-1.31,110.17,484.0
340.0,1343.65,-3.71,133.65,537.0,-1.29,110.06,485.0
341.0,1347.6,-3.72,133.54,538.0,-1.29,109.89,485.0
342.0,1351.55,-3.73,133.45,537.0,-1.3,109.62,485.0
343.0,1355.5,-3.76,133.3,538.0,-1.3,109.37,486.0
344.0,1359.45,-3.79,133.2,537.0,-1.28,109.21,485.0
345.0,1363.41,-3.78,133.05,538.0,-1.29,109.07,485.0
346.0,1367.36,-3.79,132.88,538.0,-1.29,108.94,486.0
347.0,1371.31,-3.81,132.7,537.0,-1.29,108.81,485.0
348.0,1375.26,-3.84,132.58,538.0,-1.31,108.51,485.0
349.0,1379.21,-3.84,132.46,538.0,-1.31,108.39,486.0
350.0,1383.17,-3.88,132.33,538.0,-1.3,108.26,488.0
351.0,1387.12,-3.88,132.13,538.0,-1.34,108.25,489.0
352.0,1391.07,-3.91,131.96,537.0,-1.32,108.19,489.0
353.0,1395.02,-3.94,131.88,538.0,-1.31,108.08,489.0
354.0,1398.97,-3.94,131.65,538.0,-1.32,108.02,490.0
355.0,1402.93,-3.96,131.51,538.0,-1.34,107.99,491.0
356.0,1406.88,-4.0,131.36,538.0,-1.37,107.88,491.0
