Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
283.0,1118.39,9.01,152.61,374.0,3.96,139.16,430.0
284.0,1122.34,9.0,152.59,370.0,4.11,139.57,428.0
285.0,1126.29,8.98,152.37,365.0,4.25,139.99,429.0
286.0,1130.24,8.97,152.2,362.0,4.36,140.31,428.0
287.0,1134.2,8.92,151.96,358.0,4.49,140.68,426.0
288.0,1138.15,8.92,151.96,355.0,4.61,141.0,426.0
289.0,1142.1,8.88,152.1,351.0,4.69,141.3,426.0
290.0,1146.05,8.83,152.23,345.0,4.81,141.46,427.0
291.0,1150.0,8.78,152.53,340.0,4.89,141.6,428.0
292.0,1153.96,8.76,152.85,336.0,4.94,141.73,427.0
293.0,1157.91,8.73,153.08,333.0,5.02,141.8,429.0
294.0,1161.86,8.65,153.28,330.0,5.07,141.85,430.0
295.0,1165.81,8.62,153.5,327.0,5.07,141.84,431.0
296.0,1169.76,8.55,153.55,325.0,5.11,141.77,433.0
297.0,1173.72,8.44,153.52,321.0,5.15,141.65,435.0
298.0,1177.67,8.37,153.24,318.0,5.19,141.59,439.0
299.0,1181.62,8.3,152.92,313.0,5.22,141.54,439.0
300.0,1185.57,8.22,152.61,312.0,5.27,141.44,440.0
301.0,1189.52,8.11,152.24,307.0,5.34,141.39,441.0
302.0,1193.47,8.01,151.75,302.0,5.37,141.37,441.0
303.0,1197.43,7.92,151.29,300.0,5.44,141.45,443.0
304.0,1201.38,7.86,150.84,296.0,5.49,141.29,442.0
305.0,1205.33,7.74,150.33,292.0,5.56,141.2,445.0
306.0,1209.28,7.64,149.73,286.0,5.64,141.13,444.0
307.0,1213.23,7.55,149.14,282.0,5.69,141.0,444.0
308.0,1217.19,7.46,148.67,279.0,5.81,140.87,446.0
309.0,1221.14,7.35,148.28,275.0,5.88,140.76,448.0
310.0,1225.09,7.26,147.79,272.0,5.97,140.53,449.0
311.0,1229.04,7.13,147.08,265.0,6.1,140.3,449.0
312.0,1232.99,7.03,146.7,261.0,6.19,140.15,449.0
313.0,1236.95,6.89,146.03,257.0,6.32,139.95,451.0
314.0,1240.9,6.78,145.56,252.0,6.42,139.79,451.0
315.0,1244.85,6.64,144.89,250.0,6.58,139.58,452.0
316.0,1248.8,6.51,144.29,244.0,6.67,139.5,453.0
317.0,1252.75,6.31,143.55,239.0,6.85,139.2,453.0
318.0,1256.71,6.19,143.01,235.0,7.0,138.92,453.0
319.0,1260.66,6.03,142.26,230.0,7.14,138.61,450.0
320.0,1264.61,5.93,141.68,225.0,7.28,138.34,447.0
321.0,1268.56,5.75,140.87,218.0,7.44,137.99,448.0
322.0,1272.51,5.6,140.08,215.0,7.63,137.6,448.0
323.0,1276.46,5.41,139.62,210.0,7.85,137.15,445.0
324.0,1280.42,5.27,138.94,205.0,8.06,136.68,443.0
325.0,1284.37,5.1,138.35,202.0,8.29,136.22,441.0
326.0,1288.32,4.89,137.94,196.0,8.52,135.79,438.0
327.0,1292.27,4.7,137.37,194.0,8.79,135.17,438.0
328.0,1296.22,4.53,136.96,189.0,9.07,134.72,434.0
329.0,1300.18,4.44,136.44,186.0,9.4,134.06,431.0
330.0,1304.13,4.27,136.04,182.0,9.66,133.54,426.0
331.0,1308.08,4.11,135.71,179.0,10.01,132.89,423.0
332.0,1312.03,3.96,135.28,176.0,10.28,132.35,418.0
333.0,1315.98,3.77,134.98,173.0,10.64,131.72,412.0
334.0,1319.94,3.72,134.46,171.0,11.0,131.06,410.0
335.0,1323.89,3.6,134.15,169.0,11.32,130.45,406.0
336.0,1327.84,3.5,133.75,167.0,11.69,129.8,402.0
337.0,1331.79,3.36,133.16,165.0,12.07,129.15,399.0
338.0,1335.74,3.27,132.59,163.0,12.34,128.67,395.0
339.0,1339.7,3.19,132.05,162.0,12.68,128.2,392.0
340.0,1343.65,3.11,131.25,160.0,12.91,127.82,389.0
341.0,1347.6,3.06,130.65,160.0,13.16,127.43,386.0
342.0,1351.55,3.0,129.94,160.0,13.38,127.14,384.0
343.0,1355.5,2.93,129.53,159.0,13.55,126.98,384.0
344.0,1359.45,2.92,129.14,159.0,13.72,126.83,387.0
345.0,1363.41,2.9,128.87,160.0,13.82,126.77,389.0
346.0,1367.36,2.94,128.61,161.0,13.87,126.81,389.0
347.0,1371.31,2.9,128.46,162.0,13.92,126.93,390.0
348.0,1375.26,2.99,128.38,163.0,13.9,126.95,392.0
349.0,1379.21,3.06,128.24,164.0,13.88,127.16,394.0
350.0,1383.17,3.12,128.3,166.0,13.88,127.41,397.0
