Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
402.0,1588.67,0.98,122.68,304.0,10.98,133.54,441.0
403.0,1592.62,1.04,122.97,303.0,11.02,133.54,446.0
404.0,1596.57,1.1,123.21,304.0,11.1,133.58,449.0
405.0,1600.52,1.14,123.46,305.0,11.17,133.57,451.0
406.0,1604.47,1.15,123.52,305.0,11.24,133.68,452.0
407.0,1608.42,1.12,123.45,304.0,11.37,133.65,457.0
408.0,1612.38,1.12,123.39,304.0,11.44,133.68,459.0
409.0,1616.33,1.08,123.29,303.0,11.52,133.72,461.0
410.0,1620.28,1.08,123.12,302.0,11.55,133.66,463.0
411.0,1624.23,1.02,122.83,302.0,11.62,133.64,465.0
412.0,1628.18,0.98,122.47,301.0,11.71,133.51,469.0
413.0,1632.14,0.9,122.11,300.0,11.74,133.48,472.0
414.0,1636.09,0.84,121.6,299.0,11.8,133.41,474.0
415.0,1640.04,0.75,120.93,298.0,11.86,133.35,476.0
416.0,1643.99,0.68,120.34,294.0,11.89,133.29,478.0
417.0,1647.94,0.63,119.76,291.0,11.95,133.21,481.0
418.0,1651.9,0.55,119.06,287.0,11.96,133.15,483.0
